,cdf,Time Between Tokens
0,0.0,7.782843900457431e-05
1,0.01,0.00022599373092757152
2,0.02,0.0009809365209526332
3,0.03,0.0036867780200154823
4,0.04,0.003768785943320835
5,0.05,0.003799057164395718
6,0.06,0.0038295715265879607
7,0.07,0.0038526180338118283
8,0.08,0.003868059373184482
9,0.09,0.003891337501734251
10,0.1,0.0038991279672031887
11,0.11,0.003914755718947737
12,0.12,0.003930446106909064
13,0.13,0.003938314867883857
14,0.14,0.003954099681197205
15,0.15,0.003962015796675077
16,0.16,0.003969947760231984
17,0.17,0.003977895603595812
18,0.18,0.003985859358557966
19,0.19,0.003993839056973498
20,0.2,0.004001834730761234
21,0.21,0.004009846411903899
22,0.22,0.004017874132448249
23,0.23,0.004025917924505203
24,0.24,0.004033977820249958
25,0.25,0.00404205385192213
26,0.26,0.00404205385192213
27,0.27,0.004050146051825879
28,0.28,0.004058254452330035
29,0.29,0.004066379085868234
30,0.3,0.004074519984939039
31,0.31,0.004082677182106084
32,0.32,0.004090850709998189
33,0.33,0.004099040601309497
34,0.34,0.004107246888799607
35,0.35000000000000003,0.0041154696052937
36,0.36,0.004123708783682677
37,0.37,0.004140236658038242
38,0.38,0.0041485254201163975
39,0.39,0.004165152759848989
40,0.4,0.0041734914040128515
41,0.41000000000000003,0.004190218807708889
42,0.42,0.004198607634150749
43,0.43,0.00421543570399898
44,0.44,0.004232331220953368
45,0.45,0.004249294455342724
46,0.46,0.004257801551349417
47,0.47000000000000003,0.004274866871129055
48,0.48,0.004283425163163347
49,0.49,0.00430059318268703
50,0.5,0.004309202978848563
51,0.51,0.004317830011839251
52,0.52,0.004335135926409835
53,0.53,0.004343814877213459
54,0.54,0.004352511203293967
55,0.55,0.004361224939436698
56,0.56,0.004369956120496629
57,0.5700000000000001,0.004378704781398524
58,0.58,0.004387470957137061
59,0.59,0.004396254682776975
60,0.6,0.004405055993453206
61,0.61,0.00441387492437103
62,0.62,0.004422711510806207
63,0.63,0.004431565788105116
64,0.64,0.004440437791684907
65,0.65,0.004449327557033626
66,0.66,0.0044671605153454265
67,0.67,0.004476103779640413
68,0.68,0.004494044057374162
69,0.6900000000000001,0.004503041142574111
70,0.7000000000000001,0.004521089385582181
71,0.71,0.0045392099661650965
72,0.72,0.0045574031742527206
73,0.73,0.004575669300936975
74,0.74,0.0045940086384764645
75,0.75,0.004612421480301179
76,0.76,0.004630908121017173
77,0.77,0.0046494688564112955
78,0.78,0.004668103983455903
79,0.79,0.004686813800313624
80,0.8,0.004715019224172645
81,0.81,0.004733917077878896
82,0.8200000000000001,0.004752890674409874
83,0.8300000000000001,0.0047719403173437395
84,0.84,0.0048006580358226835
85,0.85,0.004819899130915062
86,0.86,0.004839217344547774
87,0.87,0.004868339938737406
88,0.88,0.004897637793807451
89,0.89,0.004927111964484566
90,0.9,0.004956763511842779
91,0.91,0.004986593503341717
92,0.92,0.005026646262140009
93,0.93,0.005077164913871421
94,0.9400000000000001,0.005128191286663685
95,0.9500000000000001,0.0051901003139972045
96,0.96,0.005252756725242738
97,0.97,0.0053481624537136474
98,0.98,0.005533126611602224
99,0.99,0.03294217136321616
100,1.0,0.21805651478287055
