,cdf,Time per Output Token
0,0.0,0.0037537409046698913
1,0.01,0.003806662884444558
2,0.02,0.0038295715265879607
3,0.03,0.0038372383364509996
4,0.04,0.003875803235793461
5,0.05,0.003891337501734251
6,0.06,0.003938314867883857
7,0.07,0.003962015796675077
8,0.08,0.003993839056973498
9,0.09,0.004025917924505203
10,0.1,0.004050146051825879
11,0.11,0.004058254452330035
12,0.12,0.004058254452330035
13,0.13,0.004058254452330035
14,0.14,0.004058254452330035
15,0.15,0.004066379085868234
16,0.16,0.004066379085868234
17,0.17,0.004066379085868234
18,0.18,0.004066379085868234
19,0.19,0.004066379085868234
20,0.2,0.004074519984939039
21,0.21,0.004074519984939039
22,0.22,0.004074519984939039
23,0.23,0.004074519984939039
24,0.24,0.004082677182106084
25,0.25,0.004107246888799607
26,0.26,0.0041154696052937
27,0.27,0.0041485254201163975
28,0.28,0.004181846742159024
29,0.29,0.004198607634150749
30,0.3,0.004232331220953368
31,0.31,0.004249294455342724
32,0.32,0.004249294455342724
33,0.33,0.004257801551349417
34,0.34,0.004283425163163347
35,0.35000000000000003,0.00430059318268703
36,0.36,0.004326474316167258
37,0.37,0.004387470957137061
38,0.38,0.004396254682776975
39,0.39,0.004422711510806207
40,0.4,0.004431565788105116
41,0.41000000000000003,0.004440437791684907
42,0.42,0.004476103779640413
43,0.43,0.004503041142574111
44,0.44,0.004521089385582181
45,0.45,0.0045392099661650965
46,0.46,0.004612421480301179
47,0.47000000000000003,0.004640179208346537
48,0.48,0.004658777102370078
49,0.49,0.004668103983455903
50,0.5,0.004668103983455903
51,0.51,0.004677449536976337
52,0.52,0.004715019224172645
53,0.53,0.004781493751412496
54,0.54,0.004791066311475385
55,0.55,0.004829548578624602
56,0.56,0.004848905467359682
57,0.5700000000000001,0.004897637793807451
58,0.58,0.004936976052501553
59,0.59,0.00496668696231694
60,0.6,0.004976630279558816
61,0.61,0.005016603012865004
62,0.62,0.005026646262140009
63,0.63,0.00503670961802017
64,0.64,0.005077164913871421
65,0.65,0.005087329408193483
66,0.66,0.005107719485590975
67,0.67,0.005148745138961083
68,0.68,0.00522133453525373
69,0.6900000000000001,0.005252756725242738
70,0.7000000000000001,0.005316169543037792
71,0.71,0.0053481624537136474
72,0.72,0.005358869485653015
73,0.73,0.0054453010347610565
74,0.74,0.005478071063669632
75,0.75,0.0055110383038596104
76,0.76,0.005533126611602224
77,0.77,0.005667528061267354
78,0.78,0.005678874463792414
79,0.79,0.005758937869112104
80,0.8,0.005770467274255468
81,0.81,0.005805194165971136
82,0.8200000000000001,0.005863537356840318
83,0.8300000000000001,0.005875276170367526
84,0.84,0.006102832937250115
85,0.85,0.006127293164994377
86,0.86,0.00621367858508234
87,0.87,0.006276127113990168
88,0.88,0.0063392032612579405
89,0.89,0.006390120300921663
90,0.9,0.006480211179837237
91,0.91,0.0067581765552057515
92,0.92,0.006771706438199156
93,0.93,0.007019929154118583
94,0.9400000000000001,0.0073064179950928475
95,0.9500000000000001,0.007665679478637008
96,0.96,0.007681026184299946
97,0.97,0.008010499910893521
98,0.98,0.008188683804462284
99,0.99,0.008625761032245905
100,1.0,0.012945565926055102
