,cdf,Output Throughput
0,0.0,33.68324970284932
1,0.01,61.129885501168246
2,0.02,95.29725619434961
3,0.03,98.59307543948877
4,0.04,100.5847883512911
5,0.05,105.31975962906027
6,0.06,113.86358150111863
7,0.07,115.70005200342865
8,0.08,116.62936502498096
9,0.09,118.03734888197941
10,0.1,121.63212254761072
11,0.11,129.1534355380071
12,0.12,129.67108405955375
13,0.13,133.08674455668097
14,0.14,133.88766565151673
15,0.15,135.23325951260148
16,0.16,136.59237682134795
17,0.17,137.6894988383812
18,0.18,139.63070923562609
19,0.19,141.3163720573597
20,0.2,142.73662568405362
21,0.21,143.30871579492148
22,0.22,146.20374486618468
23,0.23,147.6731174226649
24,0.24,148.56181986465438
25,0.25,150.0548914768056
26,0.26,150.65631328490716
27,0.27,150.65631328490716
28,0.28,151.26014559884234
29,0.29,151.86639807994746
30,0.3,152.47508042828161
31,0.31,154.00748097611634
32,0.32,154.93430385909508
33,0.33,157.43319134429493
34,0.34,157.7483729085478
35,0.35000000000000003,159.65275747306492
36,0.36,159.97238261315115
37,0.37,162.2277474377787
38,0.38,162.87795819884124
39,0.39,164.51490944145107
40,0.4,164.84426861951204
41,0.41000000000000003,165.5049664289111
42,0.42,167.1683195520093
43,0.43,168.1743448625197
44,0.44,168.8483896575149
45,0.45,169.18642447164405
46,0.46,169.8645256938739
47,0.47000000000000003,170.88677687557998
48,0.48,171.57169313067627
49,0.49,172.25935453835294
50,0.5,173.64295686596404
51,0.51,174.3389199235801
52,0.52,175.3880981800834
53,0.53,176.79683085255618
54,0.54,177.50543467500754
55,0.55,178.57366913782164
56,0.56,178.57366913782164
57,0.5700000000000001,179.64833227629666
58,0.58,180.36836495071802
59,0.59,181.45382863691202
60,0.6,183.2774705437002
61,0.61,184.01204884790513
62,0.62,184.74957135078003
63,0.63,185.86140130386502
64,0.64,186.97992229193082
65,0.65,187.35425647069343
66,0.66,188.4817615179803
67,0.67,189.99566364914423
68,0.68,191.13906478537908
69,0.6900000000000001,191.13906478537908
70,0.7000000000000001,192.2893469531767
71,0.71,193.0600449663177
72,0.72,195.00033132550766
73,0.73,195.7818949965882
74,0.74,196.96011789333122
75,0.75,198.1454313803173
76,0.76,198.54211893062828
77,0.77,199.3378781289882
78,0.78,199.73695296007733
79,0.79,200.93897754619834
80,0.8,203.36477174104994
81,0.81,204.17986018982324
82,0.8200000000000001,207.0584825310501
83,0.8300000000000001,207.47301402760866
84,0.84,208.3045683608312
85,0.85,209.13945557381334
86,0.86,210.39806477858036
87,0.87,212.08800059038398
88,0.88,215.9401512333074
89,0.89,217.23968728342925
90,0.9,218.98457561057066
91,0.91,221.18540792159763
92,0.92,222.51651012613604
93,0.93,223.40835897248448
94,0.9400000000000001,223.8556229544114
95,0.9500000000000001,224.75283898106636
96,0.96,227.46612108658186
97,0.97,230.673043931094
98,0.98,231.13485182685199
99,0.99,238.17395840139497
100,1.0,241.5318453012845
