,cdf,Output Throughput
0,0.0,27.13978141333958
1,0.01,48.76441254344387
2,0.02,55.75688164683858
3,0.03,65.30057834625956
4,0.04,68.3745656554677
5,0.05,74.06928470764261
6,0.06,74.96347080859108
7,0.07,76.63094265837398
8,0.08,80.55989644746275
9,0.09,85.02973178204074
10,0.1,86.40115003692432
11,0.11,88.14656963516714
12,0.12,92.11161126366626
13,0.13,93.78463284698218
14,0.14,96.4477125850635
15,0.15,97.80747715709069
16,0.16,98.59307543948877
17,0.17,99.18641232053767
18,0.18,99.78331992552278
19,0.19,101.19011143646001
20,0.2,102.20708930435251
21,0.21,102.6167365464068
22,0.22,102.82217545841164
23,0.23,103.02802565952958
24,0.24,103.64805223982394
25,0.25,104.48056253638065
26,0.26,105.31975962906027
27,0.27,106.37824116519108
28,0.28,107.87801093363858
29,0.29,109.18034588064906
30,0.3,110.05729204763485
31,0.31,110.4984029966124
32,0.32,111.60893078129207
33,0.33,112.73061955949834
34,0.34,113.40903671922271
35,0.35000000000000003,114.31994810396213
36,0.36,115.70005200342865
37,0.37,116.8628572472532
38,0.38,118.03734888197941
39,0.39,118.7477021407729
40,0.4,119.94113678795277
41,0.41000000000000003,120.6629471148342
42,0.42,121.14656565675885
43,0.43,121.87563030045882
44,0.44,122.60908248293711
45,0.45,123.34694860856932
46,0.46,123.59388944662453
47,0.47000000000000003,125.33637340693976
48,0.48,126.09065247316987
49,0.49,127.3578850228035
50,0.5,128.12432962288904
51,0.51,128.38083478729922
52,0.52,128.6378534755621
53,0.53,129.41200097451966
54,0.54,130.1908073225948
55,0.55,130.71261364271913
56,0.56,130.9743005569187
57,0.5700000000000001,131.49924712734068
58,0.58,132.0262976899247
59,0.59,132.2906146022168
60,0.6,133.35318448572338
61,0.61,133.62015782803715
62,0.62,134.15570902619444
63,0.63,134.96306318989895
64,0.64,135.77527604169356
65,0.65,137.13984070894466
66,0.66,138.51811948369306
67,0.67,139.07330177102023
68,0.68,139.63070923562609
69,0.6900000000000001,140.1903507960479
70,0.7000000000000001,141.0340216636387
71,0.71,142.16681936376435
72,0.72,143.30871579492148
73,0.73,144.17115310177957
74,0.74,145.32914851828735
75,0.75,146.20374486618468
76,0.76,147.083604568196
77,0.77,147.6731174226649
78,0.78,147.96875929938696
79,0.79,148.56181986465438
80,0.8,149.15725742379377
81,0.81,150.35530166995235
82,0.8200000000000001,150.95792752571776
83,0.8300000000000001,151.56296871315436
84,0.84,152.17043491294038
85,0.85,153.6997737214188
86,0.86,154.31580426135386
87,0.87,154.93430385909508
88,0.88,155.55528241065605
89,0.89,156.80471615776605
90,0.9,157.7483729085478
91,0.91,159.3337709446472
92,0.92,160.61355384489605
93,0.93,162.55252771292945
94,0.9400000000000001,163.20404019723733
95,0.9500000000000001,165.17428717530686
96,0.96,167.1683195520093
97,0.97,171.22889254500055
98,0.98,173.29601789120684
99,0.99,176.44359043127233
100,1.0,183.64439240665055
