,cdf,Time per Output Token
0,0.0,0.005128191286663685
1,0.01,0.005210902298420055
2,0.02,0.005252756725242738
3,0.03,0.005273809837314742
4,0.04,0.005316169543037792
5,0.05,0.0053481624537136474
6,0.06,0.0053481624537136474
7,0.07,0.00536959795309176
8,0.08,0.005380347898943793
9,0.09,0.005391119366208946
10,0.1,0.005391119366208946
11,0.11,0.005391119366208946
12,0.12,0.0054019123979731284
13,0.13,0.0054019123979731284
14,0.14,0.00541272703740851
15,0.15,0.005434421312413881
16,0.16,0.005456202538334149
17,0.17,0.005489038172906209
18,0.18,0.0055220714135770475
19,0.19,0.005544203942155982
20,0.2,0.00556642517817541
21,0.21,0.005577569172526112
22,0.22,0.005599924136789781
23,0.23,0.0056336246934122645
24,0.24,0.005667528061267354
25,0.25,0.005678874463792414
26,0.26,0.00570163546088076
27,0.27,0.00570163546088076
28,0.28,0.005724487684318937
29,0.29,0.005758937869112104
30,0.3,0.005793595376428735
31,0.31,0.005828461453943678
32,0.32,0.005863537356840318
33,0.33,0.005898824347855797
34,0.34,0.005934323697326441
35,0.35000000000000003,0.005993964661996007
36,0.36,0.006005964591249252
37,0.37,0.0060300365694987675
38,0.38,0.006066325559114
39,0.39,0.0061150508210083745
40,0.4,0.006151851429625353
41,0.41000000000000003,0.0061641674485034825
42,0.42,0.006201263642854402
43,0.43,0.006263587399476705
44,0.44,0.006301281906877111
45,0.45,0.006364610864101053
46,0.46,0.006441446310738462
47,0.47000000000000003,0.006493184575592667
48,0.48,0.006545338406753101
49,0.49,0.006571572201736286
50,0.5,0.006597911142084989
51,0.51,0.006650906146263573
52,0.52,0.006704326810989478
53,0.53,0.006717748886687155
54,0.54,0.006771706438199156
55,0.55,0.006798847518972421
56,0.56,0.006839763242147218
57,0.5700000000000001,0.006880925197701588
58,0.58,0.006936193395734562
59,0.59,0.0069919055128083735
60,0.6,0.007019929154118583
61,0.61,0.007104675795105227
62,0.62,0.0071188993702705995
63,0.63,0.00716174117766964
64,0.64,0.007219264914419541
65,0.65,0.007262710725483796
66,0.66,0.007335702206211242
67,0.67,0.007350388296714168
68,0.68,0.007454017479082802
69,0.6900000000000001,0.007513888804862196
70,0.7000000000000001,0.007574241022410438
71,0.71,0.0076198230932051384
72,0.72,0.007665679478637008
73,0.73,0.007742720864020072
74,0.74,0.007836193258244726
75,0.75,0.007946671544214669
76,0.76,0.00804260609079071
77,0.77,0.008074840952642713
78,0.78,0.00812343565287344
79,0.79,0.008221504147545959
80,0.8,0.008337414725090739
81,0.81,0.008454959463702113
82,0.8200000000000001,0.008539933247468646
83,0.8300000000000001,0.008591326890833887
84,0.84,0.008712451400889604
85,0.85,0.008782430578913203
86,0.86,0.008835283580450003
87,0.87,0.008977785137674266
88,0.88,0.009031813790382074
89,0.89,0.009232715577419089
90,0.9,0.009381627192446609
91,0.91,0.009494884943927235
92,0.92,0.009725518795354299
93,0.93,0.010122424881781077
94,0.9400000000000001,0.010556621168571614
95,0.9500000000000001,0.010965492260357958
96,0.96,0.01171363205709135
97,0.97,0.01236355849411424
98,0.98,0.013500859417599022
99,0.99,0.014108160074140246
100,1.0,0.020547791878089864
