,cdf,Normalized End to End Latency
0,0.0,0.0054453010347610565
1,0.01,0.005644903221327004
2,0.02,0.005758937869112104
3,0.03,0.005828461453943678
4,0.04,0.005958108538012278
5,0.05,0.00604210871478305
6,0.06,0.0061150508210083745
7,0.07,0.006139560018177549
8,0.08,0.006226118382049471
9,0.09,0.006263587399476705
10,0.1,0.0063265375204762065
11,0.11,0.006364610864101053
12,0.12,0.006415731979871571
13,0.13,0.006454342099148345
14,0.14,0.006480211179837237
15,0.15,0.006506183944112373
16,0.16,0.006558442187347202
17,0.17,0.006584728502440463
18,0.18,0.0066243556492231
19,0.19,0.006650906146263573
20,0.2,0.006704326810989478
21,0.21,0.006717748886687155
22,0.22,0.0067446737049456
23,0.23,0.006771706438199156
24,0.24,0.006785263408045402
25,0.25,0.006826097381523547
26,0.26,0.006880925197701588
27,0.27,0.006922334867471355
28,0.28,0.006963993742210106
29,0.29,0.007019929154118583
30,0.3,0.0070763138441885896
31,0.31,0.007133151421061933
32,0.32,0.00716174117766964
33,0.33,0.007190445522365367
34,0.34,0.007219264914419541
35,0.35000000000000003,0.007248199814943368
36,0.36,0.007335702206211242
37,0.37,0.007409427263761473
38,0.38,0.007439124337266453
39,0.39,0.007483893270706591
40,0.4,0.007498876040017316
41,0.41000000000000003,0.007544004561479118
42,0.42,0.007574241022410438
43,0.43,0.007604598671440492
44,0.44,0.0076198230932051384
45,0.45,0.007650363435722648
46,0.46,0.007681026184299946
47,0.47000000000000003,0.007711811829541986
48,0.48,0.0077582218066907845
49,0.49,0.007789316852914951
50,0.5,0.007804911080848714
51,0.51,0.007851881332835802
52,0.52,0.007914948336177091
53,0.53,0.007962580796555435
54,0.54,0.008074840952642713
55,0.55,0.008107205012208357
56,0.56,0.008139698787313627
57,0.5700000000000001,0.00820507756583258
58,0.58,0.008254456034959083
59,0.59,0.008287539993932908
60,0.6,0.008337414725090739
61,0.61,0.008404381575458955
62,0.62,0.00847188630947529
63,0.63,0.008522870443777406
64,0.64,0.008643029823101249
65,0.65,0.008747371010793361
66,0.66,0.008817630666203351
67,0.67,0.008852971835866322
68,0.68,0.00895984750503156
69,0.6900000000000001,0.009049895499672129
70,0.7000000000000001,0.009086167589578543
71,0.71,0.009159148488988602
72,0.72,0.009232715577419089
73,0.73,0.009400409228867918
74,0.74,0.009456981249444186
75,0.75,0.009532940556873218
76,0.76,0.009628748234369088
77,0.77,0.009667340372991665
78,0.78,0.009706087189369576
79,0.79,0.009744989303453107
80,0.8,0.009784047337677336
81,0.81,0.009882378681121684
82,0.8200000000000001,0.010021705037940093
83,0.8300000000000001,0.010082016040345662
84,0.84,0.010122424881781077
85,0.85,0.010183342020040896
86,0.86,0.01034758599505196
87,0.87,0.010620151316613502
88,0.88,0.010856383753157218
89,0.89,0.011276865023359462
90,0.9,0.011527705262977854
91,0.91,0.011760580435127404
92,0.92,0.011878776273103181
93,0.93,0.012971482974956107
94,0.9400000000000001,0.01323352440140802
95,0.9500000000000001,0.013446963825009393
96,0.96,0.014364406338656776
97,0.97,0.015283187764556231
98,0.98,0.017650311524103825
99,0.99,0.019545663917194606
100,1.0,0.036846243702924095
