,cdf,Time to First Token
0,0.0,0.06002456177152037
1,0.01,0.07584971279604816
2,0.02,0.08500873001835729
3,0.03,0.09508336134241603
4,0.04,0.1082836353709481
5,0.05,0.11871837226843242
6,0.06,0.1253054161777439
7,0.07,0.13305387303868366
8,0.08,0.14413554381048863
9,0.09,0.1494189559713202
10,0.1,0.1545865535532963
11,0.11,0.16251237834750595
12,0.12,0.16982257031483106
13,0.13,0.17710702342810034
14,0.14,0.18323220225878162
15,0.15,0.1937859563121857
16,0.16,0.20169451390616008
17,0.17,0.20618096471435318
18,0.18,0.21331165471135655
19,0.19,0.22335317863189402
20,0.2,0.22877850017297258
21,0.21,0.23621780878570242
22,0.22,0.24635025201411817
23,0.23,0.25183001577091285
24,0.24,0.2543609503540895
25,0.25,0.2631579267715344
26,0.26,0.26580270879112106
27,0.27,0.2674023196106991
28,0.28,0.26955011862465406
29,0.29,0.279990130588076
30,0.3,0.2856463083245313
31,0.31,0.29025340931692917
32,0.32,0.29552527691056235
33,0.33,0.2990929446170268
34,0.34,0.3020988796911206
35,0.35000000000000003,0.3106771870425512
36,0.36,0.3163200113535738
37,0.37,0.3220653261838012
38,0.38,0.3279149930667399
39,0.39,0.33054883521064926
40,0.4,0.3338709073468971
41,0.41000000000000003,0.33588015517647485
42,0.42,0.3365525879195709
43,0.43,0.33857797420491603
44,0.44,0.33993499879388905
45,0.45,0.341980740556631
46,0.46,0.34403879367117474
47,0.47000000000000003,0.34472756002487076
48,0.48,0.34541770529018584
49,0.49,0.3461092322277037
50,0.5,0.3468021436035349
51,0.51,0.3474964421893278
52,0.52,0.3481921307622794
53,0.53,0.3481921307622794
54,0.54,0.34888921210514684
55,0.55,0.3495876890062582
56,0.56,0.350287564259524
57,0.5700000000000001,0.350287564259524
58,0.58,0.35098884066444797
59,0.59,0.35098884066444797
60,0.6,0.3516915210261385
61,0.61,0.35239560815532
62,0.62,0.3531011048683437
63,0.63,0.35380801398719924
64,0.64,0.3545163383395259
65,0.65,0.35522608075862405
66,0.66,0.35593724408346616
67,0.67,0.35593724408346616
68,0.68,0.35593724408346616
69,0.6900000000000001,0.35664983115870835
70,0.7000000000000001,0.3573638448347018
71,0.71,0.3587961634188904
72,0.72,0.35951447405636566
73,0.73,0.35951447405636566
74,0.74,0.3602342227531751
75,0.75,0.36095541238831663
76,0.76,0.3616780458465515
77,0.77,0.36312765580023515
78,0.78,0.3653129718556954
79,0.79,0.36824719786345367
80,0.8,0.3704633235179314
81,0.81,0.37343891760446246
82,0.8200000000000001,0.3825098706858852
83,0.8300000000000001,0.39180116017555705
84,0.84,0.3997160712999163
85,0.85,0.40454156079522985
86,0.86,0.4261342743665225
87,0.87,0.44263898579128574
88,0.88,0.4542985204456069
89,0.89,0.4644038422252682
90,0.9,0.477590911630712
91,0.91,0.49410821108627984
92,0.92,0.5091560514690819
93,0.93,0.5438941093516945
94,0.9400000000000001,0.5649598059183998
95,0.9500000000000001,0.5786828638290472
96,0.96,0.6169294155828551
97,0.97,0.6331799270180365
98,0.98,0.6629865092779662
99,0.99,3.2059225252080576
100,1.0,5.7259019430371785
