,cdf,Output Throughput
0,0.0,4.967914003184976
1,0.01,16.135154920887842
2,0.02,25.713099811602593
3,0.03,28.13461341223975
4,0.04,29.107638282436444
5,0.05,30.845801373961255
6,0.06,33.61595050264383
7,0.07,34.43249290200854
8,0.08,35.83771007254983
9,0.09,36.41572541820215
10,0.1,37.82615183894552
11,0.11,38.35944246645889
12,0.12,38.97813005423709
13,0.13,39.765540778173616
14,0.14,40.004851316295785
15,0.15,40.81300319254295
16,0.16,41.63748082513196
17,0.17,41.97191674322714
18,0.18,42.4786140163289
19,0.19,42.99142828733044
20,0.2,43.5104334024222
21,0.21,43.77228084691059
22,0.22,44.212199730451246
23,0.23,45.0152251403878
24,0.24,45.46763582593901
25,0.25,45.924593315993896
26,0.26,46.10865963783521
27,0.27,46.758720900655646
28,0.28,47.41794702857384
29,0.29,48.08646723210745
30,0.3,48.47270197777481
31,0.31,48.66698114975067
32,0.32,49.15609260564148
33,0.33,49.749519354102645
34,0.34,49.94891602546512
35,0.35000000000000003,50.45091114536392
36,0.36,51.2646182930898
37,0.37,51.57313071742179
38,0.38,52.091449471823815
39,0.39,52.30023262723876
40,0.4,52.93161635500444
41,0.41000000000000003,53.46358812161941
42,0.42,54.000906295163944
43,0.43,54.434646336994085
44,0.44,54.871870217092805
45,0.45,55.09179733226441
46,0.46,55.42334186573994
47,0.47000000000000003,55.86850703552094
48,0.48,56.317247811205746
49,0.49,57.111234483520185
50,0.5,57.56995695566639
51,0.51,58.14854483592783
52,0.52,58.61559907630741
53,0.53,58.96834998281604
54,0.54,59.32322375770783
55,0.55,59.68023317648563
56,0.56,60.03939109153555
57,0.5700000000000001,60.521632775798416
58,0.58,61.007747867799274
59,0.59,61.497767479090754
60,0.6,62.489645957216496
61,0.61,63.117677550509406
62,0.62,63.75202096836352
63,0.63,64.13568305734209
64,0.64,64.65082651993593
65,0.65,65.03989765493789
66,0.66,65.30057834625956
67,0.67,65.56230384892444
68,0.68,65.82507835054889
69,0.6900000000000001,66.08890605553337
70,0.7000000000000001,66.61973797750802
71,0.71,66.88675068782601
72,0.72,67.55897393315244
73,0.73,68.1016135699689
74,0.74,68.51145167279597
75,0.75,69.20000343995328
76,0.76,69.47735788524926
77,0.77,69.75582397049466
78,0.78,70.1756171744814
79,0.79,70.7392739205802
80,0.8,71.30745800737382
81,0.81,71.8802057988621
82,0.8200000000000001,72.31278361355892
83,0.8300000000000001,72.74796469801115
84,0.84,73.1857647187952
85,0.85,73.92129412880615
86,0.86,74.06928470764261
87,0.87,74.96347080859108
88,0.88,75.41460382948434
89,0.89,76.325031016935
90,0.9,77.24644914806974
91,0.91,78.33550540509405
92,0.92,78.96470309310095
93,0.93,79.91798811873706
94,0.9400000000000001,80.39893761340188
95,0.9500000000000001,82.35185402491493
96,0.96,83.68008161738547
97,0.97,85.37053196874214
98,0.98,88.85457065633084
99,0.99,93.41024346874016
100,1.0,99.5839526529443
