,cdf,Normalized End to End Latency
0,0.0,0.00842120716419861
1,0.01,0.008712451400889604
2,0.02,0.00892407968641648
3,0.03,0.008977785137674266
4,0.04,0.009159148488988602
5,0.05,0.009251199492488997
6,0.06,0.009306873563191898
7,0.07,0.009381627192446609
8,0.08,0.009438086182012728
9,0.09,0.00947591414483847
10,0.1,0.009532940556873218
11,0.11,0.009609509976158559
12,0.12,0.009667340372991665
13,0.13,0.009686694407772431
14,0.14,0.009706087189369576
15,0.15,0.009784047337677336
16,0.16,0.009823261916972052
17,0.17,0.009862633668771789
18,0.18,0.00992198737362248
19,0.19,0.009961754818238753
20,0.2,0.010021705037940093
21,0.21,0.010061872152153168
22,0.22,0.01010220025664265
23,0.23,0.010162995682338517
24,0.24,0.010224156977220457
25,0.25,0.010244625759957635
26,0.26,0.010285686343103177
27,0.27,0.010326911497559349
28,0.28,0.010368301882929937
29,0.29,0.010409858161462445
30,0.3,0.010451580998058653
31,0.31,0.010493471060285281
32,0.32,0.010514479010355916
33,0.33,0.010577755545285472
34,0.34,0.010620151316613502
35,0.35000000000000003,0.010662717010702434
36,0.36,0.010684063791504642
37,0.37,0.010748360894102584
38,0.38,0.01079144045371867
39,0.39,0.010834692676727332
40,0.4,0.010878118255165542
41,0.41000000000000003,0.0108998962696904
42,0.42,0.0108998962696904
43,0.43,0.010921717883843935
44,0.44,0.010943583184912693
45,0.45,0.010965492260357958
46,0.46,0.010987445197816132
47,0.47000000000000003,0.011009442085099047
48,0.48,0.011031483010194344
49,0.49,0.011053568061265803
50,0.5,0.011075697326653724
51,0.51,0.011097870894875253
52,0.52,0.011120088854624748
53,0.53,0.011164658304373295
54,0.54,0.011187009972650321
55,0.55,0.011209406389011986
56,0.56,0.011231847643044041
57,0.5700000000000001,0.011276865023359462
58,0.58,0.011299441329712537
59,0.59,0.011322062833876125
60,0.6,0.01134472962633634
61,0.61,0.011390199438997196
62,0.62,0.011413002641077271
63,0.63,0.01145874609280157
64,0.64,0.011504672884830045
65,0.65,0.011527705262977854
66,0.66,0.011550783751992826
67,0.67,0.01157390844418901
68,0.68,0.011597079432065257
69,0.6900000000000001,0.01162029680830563
70,0.7000000000000001,0.011643560665779715
71,0.71,0.011643560665779715
72,0.72,0.01169022819683742
73,0.73,0.01169022819683742
74,0.74,0.01171363205709135
75,0.75,0.011737082771920364
76,0.76,0.011760580435127404
77,0.77,0.011784125140703235
78,0.78,0.011807716982826767
79,0.79,0.011855042454375702
80,0.8,0.01190255760698327
81,0.81,0.01192638655114139
82,0.8200000000000001,0.012070365382996768
83,0.8300000000000001,0.012094530278658418
84,0.84,0.0121430053013434
85,0.85,0.012191674612501781
86,0.86,0.01221608236948377
87,0.87,0.012265044574409346
88,0.88,0.0123142030204406
89,0.89,0.01236355849411424
90,0.9,0.012487814364361043
91,0.91,0.012638570917227877
92,0.92,0.012663873361506612
93,0.93,0.012765590709203124
94,0.9400000000000001,0.012919700659469575
95,0.9500000000000001,0.01323352440140802
96,0.96,0.013500859417599022
97,0.97,0.013884225690625371
98,0.98,0.014683925204981843
99,0.99,0.016195823569475656
100,1.0,0.033339858905148255
