,cdf,Output Throughput
0,0.0,5.70304407386125
1,0.01,8.012478938530785
2,0.02,8.593449414215304
3,0.03,9.272010535743222
4,0.04,10.308824517083695
5,0.05,10.47509236049357
6,0.06,10.686703334324303
7,0.07,10.837369433045545
8,0.08,11.23462251816424
9,0.09,11.27965102021249
10,0.1,11.576767826866368
11,0.11,11.716525959073945
12,0.12,11.834279042056252
13,0.13,12.146005281788831
14,0.14,12.194686616904884
15,0.15,12.366612963151994
16,0.16,12.591227537970854
17,0.17,12.667002024593316
18,0.18,12.794307554043687
19,0.19,13.105085456562536
20,0.2,13.236793799175965
21,0.21,13.531230286753546
22,0.22,13.9433177383876
23,0.23,14.111645554323536
24,0.24,14.367955125555637
25,0.25,14.512355523599844
26,0.26,14.62892004304429
27,0.27,14.746420818989014
28,0.28,15.014259802243886
29,0.29,15.10461618926814
30,0.3,15.225937798612097
31,0.31,15.440600129522046
32,0.32,15.502486240375733
33,0.33,15.721047479445145
34,0.34,15.78405762664718
35,0.35000000000000003,15.974607393693354
36,0.36,16.070743189079636
37,0.37,16.135154920887842
38,0.38,16.232256897404195
39,0.39,16.29731597809612
40,0.4,16.428217457330952
41,0.41000000000000003,16.494061950301724
42,0.42,16.527083095347376
43,0.43,16.626543710536804
44,0.44,16.76008957595398
45,0.45,16.928531332966408
46,0.46,17.13289752182806
47,0.47000000000000003,17.20156638096479
48,0.48,17.30508606224202
49,0.49,17.479005126836842
50,0.5,17.619398037530317
51,0.51,17.796475991051587
52,0.52,17.832104571614245
53,0.53,17.903575861008203
54,0.54,17.939418855724938
55,0.55,18.0113202620591
56,0.56,18.119713073016925
57,0.5700000000000001,18.228758196037194
58,0.58,18.26525220643967
59,0.59,18.448821104444963
60,0.6,18.597003662600944
61,0.61,18.783906719288037
62,0.62,18.859192843126735
63,0.63,18.93478071465443
64,0.64,19.01067154327947
65,0.65,19.163366933711085
66,0.66,19.240173938648805
67,0.67,19.317288786985227
68,0.68,19.43354096623919
69,0.6900000000000001,19.511430831945695
70,0.7000000000000001,19.746978540127397
71,0.71,20.025380599686507
72,0.72,20.06547145173793
73,0.73,20.5118036244281
74,0.74,20.594015179825057
75,0.75,20.968063917115735
76,0.76,21.434473168836654
77,0.77,21.69323640739604
78,0.78,21.955123511566782
79,0.79,22.175776245130884
80,0.8,22.443488711565614
81,0.81,22.57855448096794
82,0.8200000000000001,22.623756792241156
83,0.8300000000000001,22.714433081311974
84,0.84,22.942717005477082
85,0.85,23.12699493183745
86,0.86,23.500003082814832
87,0.87,23.54705013603367
88,0.88,23.879027366934686
89,0.89,24.07082582069371
90,0.9,24.16730197981858
91,0.91,24.557088921536373
92,0.92,24.60625226272063
93,0.93,24.803891850978285
94,0.9400000000000001,24.853549292121386
95,0.9500000000000001,25.355624461280854
96,0.96,25.61045280900837
97,0.97,26.337679390681256
98,0.98,27.031439080693858
99,0.99,29.28280915763449
100,1.0,32.557268977381305
