,cdf,Time to First Token
0,0.0,0.039994970390930897
1,0.01,0.07494495534269678
2,0.02,0.08332544382798268
3,0.03,0.08883262418353823
4,0.04,0.10508336925129749
5,0.05,0.11225286503361988
6,0.06,0.12331648275372699
7,0.07,0.12455583442482021
8,0.08,0.12989859383642063
9,0.09,0.14043631677728274
10,0.1,0.14587559031474076
11,0.11,0.15707983228132943
12,0.12,0.1596133243311087
13,0.13,0.16712703011749017
14,0.14,0.1736000682401979
15,0.15,0.18881245547197503
16,0.16,0.1899487360163596
17,0.17,0.1945626527536209
18,0.18,0.20331454202976967
19,0.19,0.2074217696085098
20,0.2,0.2306160692628779
21,0.21,0.24002769279107247
22,0.22,0.24684344571184408
23,0.23,0.25589170423585045
24,0.24,0.2615837060709274
25,0.25,0.26263213670805474
26,0.26,0.26955011862465406
27,0.27,0.27225914326192013
28,0.28,0.2749953940585467
29,0.29,0.28507558642977704
30,0.3,0.28909471422853333
31,0.31,0.29670974577145753
32,0.32,0.2990929446170268
33,0.33,0.3045253645356131
34,0.34,0.30697133912037383
35,0.35000000000000003,0.3144277730463412
36,0.36,0.3182236372229695
37,0.37,0.31949908138474076
38,0.38,0.3227101016115966
39,0.39,0.3332038326069433
40,0.4,0.33588015517647485
41,0.41000000000000003,0.3392558079871081
42,0.42,0.341980740556631
43,0.43,0.3433514034740295
44,0.44,0.34403879367117474
45,0.45,0.34472756002487076
46,0.46,0.34541770529018584
47,0.47000000000000003,0.3461092322277037
48,0.48,0.3468021436035349
49,0.49,0.3474964421893278
50,0.5,0.3481921307622794
51,0.51,0.34888921210514684
52,0.52,0.3495876890062582
53,0.53,0.3495876890062582
54,0.54,0.3495876890062582
55,0.55,0.350287564259524
56,0.56,0.350287564259524
57,0.5700000000000001,0.35239560815532
58,0.58,0.3531011048683437
59,0.59,0.35380801398719924
60,0.6,0.3545163383395259
61,0.61,0.3545163383395259
62,0.62,0.35522608075862405
63,0.63,0.35522608075862405
64,0.64,0.35593724408346616
65,0.65,0.35593724408346616
66,0.66,0.3573638448347018
67,0.67,0.3573638448347018
68,0.68,0.358079287967504
69,0.6900000000000001,0.358079287967504
70,0.7000000000000001,0.3587961634188904
71,0.71,0.3602342227531751
72,0.72,0.3602342227531751
73,0.73,0.3616780458465515
74,0.74,0.3624021260184165
75,0.75,0.3645830758080317
76,0.76,0.3653129718556954
77,0.77,0.3675114392263639
78,0.78,0.36898442949080795
79,0.79,0.37568628722597003
80,0.8,0.3886792541278612
81,0.81,0.39653109854538615
82,0.8200000000000001,0.4005163036748911
83,0.8300000000000001,0.4168616896626963
84,0.84,0.4382346528327798
85,0.85,0.45248495530766547
86,0.86,0.46254993652167997
87,0.87,0.47189406821467106
88,0.88,0.49410821108627984
89,0.89,0.5000732301419085
90,0.9,0.5040898624290469
91,0.91,0.5153027324615405
92,0.92,0.5593383600600117
93,0.93,0.5775266543109072
94,0.9400000000000001,0.5880162608257326
95,0.9500000000000001,0.6268796793879171
96,0.96,0.6319148322587597
97,0.97,0.6421067912162779
98,0.98,0.6550782132063178
99,0.99,0.6777338432672046
100,1.0,0.9656049221893399
