,cdf,Output Throughput
0,0.0,14.62892004304429
1,0.01,23.688757180096744
2,0.02,24.953162616324942
3,0.03,26.709000206748026
4,0.04,27.85466923853611
5,0.05,28.13461341223975
6,0.06,29.28280915763449
7,0.07,31.595055947686337
8,0.08,33.88595678175108
9,0.09,34.021772103706674
10,0.1,34.70905772168032
11,0.11,35.198402111022496
12,0.12,35.623327531424515
13,0.13,38.35944246645889
14,0.14,38.66754889135929
15,0.15,39.845151470422216
16,0.16,40.004851316295785
17,0.17,40.32617381019056
18,0.18,40.65007719469447
19,0.19,40.89471090664214
20,0.2,41.388403835355575
21,0.21,41.388403835355575
22,0.22,41.88805676971418
23,0.23,42.05594460457494
24,0.24,42.905531327715394
25,0.25,43.59754137720183
26,0.26,44.212199730451246
27,0.27,44.47827043141523
28,0.28,45.46763582593901
29,0.29,46.10865963783521
30,0.3,46.66529688287211
31,0.31,46.758720900655646
32,0.32,47.04011666295805
33,0.33,47.60799873003938
34,0.34,47.89450547864771
35,0.35000000000000003,48.18273643577533
36,0.36,48.76441254344387
37,0.37,49.05787863440143
38,0.38,49.45191584212306
39,0.39,49.650119715033505
40,0.4,50.0489138553459
41,0.41000000000000003,50.24951050346689
42,0.42,50.55191397047976
43,0.43,50.95795140178327
44,0.44,51.36725016154444
45,0.45,51.36725016154444
46,0.46,51.88349978126731
47,0.47000000000000003,51.98737065170029
48,0.48,52.509852588049384
49,0.49,52.614977418055496
50,0.5,52.93161635500444
51,0.51,53.46358812161941
52,0.52,53.89301237649229
53,0.53,54.32588580485227
54,0.54,54.76223611076494
55,0.55,55.202091220817465
56,0.56,55.31260591795624
57,0.5700000000000001,55.75688164683858
58,0.58,55.75688164683858
59,0.59,55.86850703552094
60,0.6,56.42999505407103
61,0.61,56.42999505407103
62,0.62,56.76959291237637
63,0.63,57.340136997579876
64,0.64,57.56995695566639
65,0.65,58.26495833910286
66,0.66,58.498484992238865
67,0.67,58.498484992238865
68,0.68,58.85053110173148
69,0.6900000000000001,59.08640473753639
70,0.7000000000000001,59.7997131227849
71,0.71,60.40071043259002
72,0.72,60.64279720578
73,0.73,61.129885501168246
74,0.74,61.252267654323745
75,0.75,61.62088613270255
76,0.76,61.74425127010534
77,0.77,61.99172297111608
78,0.78,62.24018654167811
79,0.79,62.36479151973954
80,0.8,62.86571102532425
81,0.81,63.37065396055514
82,0.8200000000000001,63.62464430309206
83,0.8300000000000001,64.13568305734209
84,0.84,64.39273964569155
85,0.85,64.65082651993593
86,0.86,64.78025760405994
87,0.87,65.17010766025308
88,0.88,65.43131023484067
89,0.89,65.95686028918864
90,0.9,66.48663160792259
91,0.91,67.0206580966104
92,0.92,68.23795313667556
93,0.93,68.23795313667556
94,0.9400000000000001,69.20000343995328
95,0.9500000000000001,69.75582397049466
96,0.96,70.03540615115575
97,0.97,72.31278361355892
98,0.98,73.33228276628029
99,0.99,75.56558401733116
100,1.0,80.72117752143166
