,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.0
17,0.17,0.0
18,0.18,0.0
19,0.19,0.0
20,0.2,0.0
21,0.21,0.0
22,0.22,0.0
23,0.23,0.0
24,0.24,0.0035993486671958685
25,0.25,0.004232331220953368
26,0.26,0.0053481624537136474
27,0.27,0.006151851429625353
28,0.28,0.006467263704952446
29,0.29,0.006690931552625862
30,0.3,0.007513888804862196
31,0.31,0.007930794078591862
32,0.32,0.00812343565287344
33,0.33,0.00876488326506922
34,0.34,0.00984292810699602
35,0.35000000000000003,0.010142689996659517
36,0.36,0.011120088854624748
37,0.37,0.011299441329712537
38,0.38,0.012118743552489568
39,0.39,0.013420096764419964
40,0.4,0.014713322452639456
41,0.41000000000000003,0.015375162570294712
42,0.42,0.01626073662495146
43,0.43,0.01652300101856939
44,0.44,0.016890535215895276
45,0.45,0.0174397734704088
46,0.46,0.018518189204716273
47,0.47000000000000003,0.01923542174694104
48,0.48,0.020506737348862922
49,0.49,0.02083748417540145
50,0.5,0.02298297033153271
51,0.51,0.024209703857776026
52,0.52,0.024698772482012597
53,0.53,0.026278564424957015
54,0.54,0.026809426819050193
55,0.55,0.027681202793132183
56,0.56,0.028695881057752136
57,0.5700000000000001,0.02998668980313356
58,0.58,0.03281066582035456
59,0.59,0.03428656733728183
60,0.6,0.03490931365977195
61,0.61,0.03597246089764227
62,0.62,0.039676286954963204
63,0.63,0.03991506036017978
64,0.64,0.040477801388591736
65,0.65,0.04113065533248235
66,0.66,0.044112965373737816
67,0.67,0.045184483687239964
68,0.68,0.04759623987913139
69,0.6900000000000001,0.048752368066212935
70,0.7000000000000001,0.05114955477104179
71,0.71,0.05409565165979882
72,0.72,0.054639322179637934
73,0.73,0.05942730720466924
74,0.74,0.0624742114409649
75,0.75,0.063991730408766
76,0.76,0.06515401108824675
77,0.77,0.06904468391575412
78,0.78,0.07072180180250003
79,0.79,0.07722736980209989
80,0.8,0.0810246914806502
81,0.81,0.08812479803379679
82,0.8200000000000001,0.093761468682461
83,0.8300000000000001,0.09489338459647714
84,0.84,0.10076126580515044
85,0.85,0.10487341246957661
86,0.86,0.10806728445112601
87,0.87,0.12631188033146398
88,0.88,0.13041922896138114
89,0.89,0.13655863943609645
90,0.9,0.14971809302031183
91,0.91,0.15897614602756968
92,0.92,0.20412942915725663
93,0.93,0.21373870507113907
94,0.9400000000000001,0.2251471710607095
95,0.9500000000000001,0.2984953563160937
96,0.96,0.3008928973430347
97,0.97,0.3365525879195709
98,0.98,0.3468021436035349
99,0.99,0.38945739077276176
100,1.0,0.5449829864474937
