,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.024649424285245334
2,0.02,0.025450962341686013
3,0.03,0.025655386715794894
4,0.04,0.025861453044505267
5,0.05,0.02601708825337182
6,0.06,0.02617366008084974
7,0.07,0.026278564424957015
8,0.08,0.02638388922693599
9,0.09,0.026436709825988915
10,0.1,0.026489636171986894
11,0.11,0.026542668476635518
12,0.12,0.026595806952064222
13,0.13,0.026649051810827114
14,0.14,0.02670240326590385
15,0.15,0.026755861530700437
16,0.16,0.026809426819050193
17,0.17,0.026809426819050193
18,0.18,0.02686309934521446
19,0.19,0.02686309934521446
20,0.2,0.026916879323883557
21,0.21,0.026970766970177622
22,0.22,0.026970766970177622
23,0.23,0.02702476249964745
24,0.24,0.02702476249964745
25,0.25,0.027078866128275373
26,0.26,0.027078866128275373
27,0.27,0.027133078072476113
28,0.28,0.027133078072476113
29,0.29,0.02718739854909769
30,0.3,0.02718739854909769
31,0.31,0.02724182777542221
32,0.32,0.02724182777542221
33,0.33,0.027296365969166802
34,0.34,0.027296365969166802
35,0.35000000000000003,0.027351013348484454
36,0.36,0.027351013348484454
37,0.37,0.027351013348484454
38,0.38,0.027405770131964907
39,0.39,0.027405770131964907
40,0.4,0.027405770131964907
41,0.41000000000000003,0.027460636538635508
42,0.42,0.027460636538635508
43,0.43,0.027460636538635508
44,0.44,0.027460636538635508
45,0.45,0.027515612787962093
46,0.46,0.027515612787962093
47,0.47000000000000003,0.027515612787962093
48,0.48,0.027515612787962093
49,0.49,0.027570699099849907
50,0.5,0.027570699099849907
51,0.51,0.027570699099849907
52,0.52,0.027570699099849907
53,0.53,0.027625895694644402
54,0.54,0.027625895694644402
55,0.55,0.027625895694644402
56,0.56,0.027681202793132183
57,0.5700000000000001,0.027681202793132183
58,0.58,0.027681202793132183
59,0.59,0.027681202793132183
60,0.6,0.02773662061654186
61,0.61,0.02773662061654186
62,0.62,0.02773662061654186
63,0.63,0.02779214938654495
64,0.64,0.02779214938654495
65,0.65,0.02779214938654495
66,0.66,0.027847789325256753
67,0.67,0.027847789325256753
68,0.68,0.027847789325256753
69,0.6900000000000001,0.027903540655237234
70,0.7000000000000001,0.027903540655237234
71,0.71,0.027959403599491964
72,0.72,0.027959403599491964
73,0.73,0.027959403599491964
74,0.74,0.028015378381472934
75,0.75,0.028015378381472934
76,0.76,0.028071465225079487
77,0.77,0.028071465225079487
78,0.78,0.02812766435465923
79,0.79,0.02812766435465923
80,0.8,0.028183975995008898
81,0.81,0.028240400371375287
82,0.8200000000000001,0.028296937709456103
83,0.8300000000000001,0.028296937709456103
84,0.84,0.028353588235400958
85,0.85,0.028410352175812174
86,0.86,0.028467229757745738
87,0.87,0.028524221208712196
88,0.88,0.02858132675667759
89,0.89,0.028695881057752136
90,0.9,0.028753330269078968
91,0.91,0.028868573962298034
92,0.92,0.02904230613931724
93,0.93,0.02933418626630761
94,0.9400000000000001,0.03004672321615285
95,0.9500000000000001,0.03804439203381469
96,0.96,0.08299280765764759
97,0.97,0.08483888240593303
98,0.98,0.08603498030741746
99,0.99,0.15274260014385724
100,1.0,0.477590911630712
