,cdf,Time per Output Token
0,0.0,0.028240400371375287
1,0.01,0.028638546630064335
2,0.02,0.03010687681618519
3,0.03,0.03139829604360529
4,0.04,0.03287635283901393
5,0.05,0.033339858905148255
6,0.06,0.03421806270723731
7,0.07,0.034631153183201334
8,0.08,0.03540148135018221
9,0.09,0.0364067309824493
10,0.1,0.036699153056495896
11,0.11,0.03729106234970003
12,0.12,0.03759058745127963
13,0.13,0.038503675078196
14,0.14,0.03858075951278698
15,0.15,0.03873539166050142
16,0.16,0.03912468894917585
17,0.17,0.039517898741957595
18,0.18,0.039676286954963204
19,0.19,0.03991506036017978
20,0.2,0.04031621352036169
21,0.21,0.040477801388591736
22,0.22,0.040884610192028964
23,0.23,0.04121299898680164
24,0.24,0.04171053438244991
25,0.25,0.041794038955788156
26,0.26,0.042383270695668794
27,0.27,0.042383270695668794
28,0.28,0.04263833483208122
29,0.29,0.04341277416141325
30,0.3,0.044112965373737816
31,0.31,0.04500410668686874
32,0.32,0.04509420499855417
33,0.33,0.04554740944514214
34,0.34,0.04563859545003733
35,0.35000000000000003,0.04600516867366751
36,0.36,0.04609727111345461
37,0.37,0.046747171815577804
38,0.38,0.04712264922234397
39,0.39,0.04817083562857485
40,0.4,0.04836390491659591
41,0.41000000000000003,0.04846072955106357
42,0.42,0.048752368066212935
43,0.43,0.048752368066212935
44,0.44,0.0491439513861072
45,0.45,0.04924233767516848
46,0.46,0.04953867993776148
47,0.47000000000000003,0.049936578983954726
48,0.48,0.05033767399037862
49,0.49,0.05053942799259056
50,0.5,0.050945365135418495
51,0.51,0.051767047178677375
52,0.52,0.05207858323916838
53,0.53,0.05218284466707463
54,0.54,0.05228731482656824
55,0.55,0.05270729115059698
56,0.56,0.05281281125300059
57,0.5700000000000001,0.05366461275732314
58,0.58,0.05366461275732314
59,0.59,0.05387970117008953
60,0.6,0.05442120135069811
61,0.61,0.054968143700421024
62,0.62,0.055743110077441226
63,0.63,0.05585470789541409
64,0.64,0.05630333783518858
65,0.65,0.05630333783518858
66,0.66,0.05721143696357326
67,0.67,0.05744074109037704
68,0.68,0.05801803032916732
69,0.6900000000000001,0.05825056729187244
70,0.7000000000000001,0.05848403626551822
71,0.71,0.058835995422023425
72,0.72,0.05930857132613842
73,0.73,0.0597849430015929
74,0.74,0.06002456177152037
75,0.75,0.060506684345376996
76,0.76,0.06099267937026638
77,0.77,0.061976411438445275
78,0.78,0.062100488338221946
79,0.79,0.06411984198115593
80,0.8,0.06554611040713508
81,0.81,0.0675422873274734
82,0.8200000000000001,0.06822109882776521
83,0.8300000000000001,0.06918291151118107
84,0.84,0.07015828427577232
85,0.85,0.07072180180250003
86,0.86,0.07229492284931895
87,0.87,0.07346094530820546
88,0.88,0.07554691983358185
89,0.89,0.07569816491833375
90,0.9,0.07769212705331388
91,0.91,0.07910324779727586
92,0.92,0.07989824892086647
93,0.93,0.08037907962428716
94,0.9400000000000001,0.08399472114147662
95,0.9500000000000001,0.08450020457065767
96,0.96,0.08724794135171289
97,0.97,0.09135508819882901
98,0.98,0.09172124049005448
99,0.99,0.11025038914509439
100,1.0,0.1596133243311087
