,cdf,Output Throughput
0,0.0,5.783448233550435
1,0.01,8.27302485316726
2,0.02,8.784600315263162
3,0.03,9.459317636369587
4,0.04,10.622775069587881
5,0.05,10.708098135794422
6,0.06,11.10061267047728
7,0.07,11.30223290413684
8,0.08,11.507515162571764
9,0.09,11.81063412888531
10,0.1,12.001124195202623
11,0.11,12.146005281788831
12,0.12,12.391370947062208
13,0.13,12.515906337201805
14,0.14,12.591227537970854
15,0.15,12.768744501987658
16,0.16,12.897072560677953
17,0.17,13.343112894355036
18,0.18,13.396592251166725
19,0.19,13.558319836877178
20,0.2,13.88765584687896
21,0.21,14.083450458310905
22,0.22,14.454422026433278
23,0.23,14.924443930554403
24,0.24,15.10461618926814
25,0.25,15.317568071876252
26,0.26,15.378961068764536
27,0.27,15.409749779612914
28,0.28,15.533522248864974
29,0.29,15.627003577059288
30,0.3,15.910836569537713
31,0.31,16.070743189079636
32,0.32,16.135154920887842
33,0.33,16.329943237311525
34,0.34,16.527083095347376
35,0.35000000000000003,16.593323842983292
36,0.36,16.626543710536804
37,0.37,16.793643308838774
38,0.38,16.860952433013345
39,0.39,16.928531332966408
40,0.4,16.928531332966408
41,0.41000000000000003,17.09866595834788
42,0.42,17.167197616966856
43,0.43,17.30508606224202
44,0.44,17.40922872890176
45,0.45,17.444082039670334
46,0.46,17.584194445047736
47,0.47000000000000003,17.619398037530317
48,0.48,17.69001679657978
49,0.49,18.08350985009381
50,0.5,18.192337100740414
51,0.51,18.4119603230175
52,0.52,18.522764201112988
53,0.53,18.671540676742623
54,0.54,18.783906719288037
55,0.55,19.01067154327947
56,0.56,19.048730945768522
57,0.5700000000000001,19.08686654325755
58,0.58,19.125078488289084
59,0.59,19.27869280539285
60,0.6,19.394712712560388
61,0.61,19.472446954159587
62,0.62,19.550492755533178
63,0.63,19.58963288116988
64,0.64,19.668148365147022
65,0.65,19.707524037549717
66,0.66,19.905588013294363
67,0.67,20.025380599686507
68,0.68,20.105642565755424
69,0.6900000000000001,20.145894102423608
70,0.7000000000000001,20.429920258545526
71,0.71,20.968063917115735
72,0.72,21.09425052394139
73,0.73,21.136481255721055
74,0.74,21.306251337243193
75,0.75,22.131468999885865
76,0.76,22.131468999885865
77,0.77,22.30923091071944
78,0.78,22.714433081311974
79,0.79,22.85112940424525
80,0.8,23.12699493183745
81,0.81,23.173295221991282
82,0.8200000000000001,23.31275299475424
83,0.8300000000000001,23.406190788883727
84,0.84,23.54705013603367
85,0.85,23.879027366934686
86,0.86,24.022732262610404
87,0.87,24.264164816548465
88,0.88,24.557088921536373
89,0.89,24.70487441745884
90,0.9,25.003118897839112
91,0.91,25.10333169881963
92,0.92,25.355624461280854
93,0.93,25.50821557447864
94,0.9400000000000001,25.66172498680418
95,0.9500000000000001,26.075615015164104
96,0.96,26.60237755784151
97,0.97,27.13978141333958
98,0.98,28.76043390005068
99,0.99,30.295543939595497
100,1.0,32.36251015932786
