,cdf,Normalized End to End Latency
0,0.0,0.030899920774896065
1,0.01,0.03235451684009322
2,0.02,0.03327324580044266
3,0.03,0.03604447783637629
4,0.04,0.03721655473261771
5,0.05,0.03827334463327591
6,0.06,0.038503675078196
7,0.07,0.03912468894917585
8,0.08,0.03943894190131432
9,0.09,0.03959701365435389
10,0.1,0.03991506036017978
11,0.11,0.039994970390930897
12,0.12,0.04072139833818039
13,0.13,0.04096646126348448
14,0.14,0.0412955074932817
15,0.15,0.041877710705449364
16,0.16,0.042468122088452895
17,0.17,0.04255314335389525
18,0.18,0.0428092297904313
19,0.19,0.04306685736489062
20,0.2,0.04323946984670132
21,0.21,0.04349968662219686
22,0.22,0.043936865887315185
23,0.23,0.044289770669018014
24,0.24,0.04500410668686874
25,0.25,0.045184483687239964
26,0.26,0.04554740944514214
27,0.27,0.047216988860426745
28,0.28,0.0474062351191396
29,0.29,0.04769152764665718
30,0.3,0.048947768143231755
31,0.31,0.04953867993776148
32,0.32,0.049737231562209806
33,0.33,0.049936578983954726
34,0.34,0.049936578983954726
35,0.35000000000000003,0.05064060802861177
36,0.36,0.05084357619408898
37,0.37,0.050945365135418495
38,0.38,0.05104735785841233
39,0.39,0.05125195628209493
40,0.4,0.05156039250596276
41,0.41000000000000003,0.051767047178677375
42,0.42,0.05218284466707463
43,0.43,0.05228731482656824
44,0.44,0.05239199413553034
45,0.45,0.05249688301267856
46,0.46,0.05313064076149899
47,0.47000000000000003,0.053557390753811995
48,0.48,0.05398756843969932
49,0.49,0.05409565165979882
50,0.5,0.0547487102120296
51,0.51,0.055188456680870634
52,0.52,0.05630333783518858
53,0.53,0.05664217346552936
54,0.54,0.05686919597739268
55,0.55,0.057097128398211475
56,0.56,0.05744074109037704
57,0.5700000000000001,0.057786421656804025
58,0.58,0.05790211018864949
59,0.59,0.05836718504420853
60,0.6,0.0590718107986494
61,0.61,0.0590718107986494
62,0.62,0.05930857132613842
63,0.63,0.05954628079266658
64,0.64,0.060144731064356215
65,0.65,0.06026514093635693
66,0.66,0.060506684345376996
67,0.67,0.06087081587502112
68,0.68,0.061852582444562265
69,0.6900000000000001,0.061976411438445275
70,0.7000000000000001,0.06285018362356636
71,0.71,0.0634818386818601
72,0.72,0.06424821003317024
73,0.73,0.06476425732235798
74,0.74,0.06502383324391461
75,0.75,0.06528444954888389
76,0.76,0.06541514914758036
77,0.77,0.06700410445127065
78,0.78,0.06700410445127065
79,0.79,0.07058049950119633
80,0.8,0.07200632065092069
81,0.81,0.07331417019270454
82,0.8200000000000001,0.07434778735773258
83,0.8300000000000001,0.0747952151721819
84,0.84,0.07753689802823233
85,0.85,0.07784766684721442
86,0.86,0.07894519935012845
87,0.87,0.07989824892086647
88,0.88,0.08070123994125794
89,0.89,0.08070123994125794
90,0.9,0.0828269878621278
91,0.91,0.08382689952081433
92,0.92,0.08655274209392386
93,0.93,0.08759763214902355
94,0.9400000000000001,0.08990503764303397
95,0.9500000000000001,0.0909903975919381
96,0.96,0.09394917933047395
97,0.97,0.10320878980828974
98,0.98,0.10699199664792114
99,0.99,0.11706789480646827
100,1.0,0.17290705468735634
