,cdf,Output Throughput
0,0.0,24.557088921536373
1,0.01,47.89450547864771
2,0.02,54.32588580485227
3,0.03,55.86850703552094
4,0.04,56.88324575103979
5,0.05,57.56995695566639
6,0.06,58.26495833910286
7,0.07,60.03939109153555
8,0.08,61.129885501168246
9,0.09,61.62088613270255
10,0.1,62.99156830465424
11,0.11,63.49752213665231
12,0.12,64.0075398344503
13,0.13,64.65082651993593
14,0.14,64.65082651993593
15,0.15,64.90994780947346
16,0.16,65.03989765493789
17,0.17,65.30057834625956
18,0.18,65.56230384892444
19,0.19,65.82507835054889
20,0.2,66.48663160792259
21,0.21,66.48663160792259
22,0.22,67.0206580966104
23,0.23,67.55897393315244
24,0.24,67.82975111246652
25,0.25,67.96554640998895
26,0.26,68.1016135699689
27,0.27,68.23795313667556
28,0.28,68.78604639433553
29,0.29,69.33854198537861
30,0.3,69.75582397049466
31,0.31,69.89547526973487
32,0.32,70.03540615115575
33,0.33,70.1756171744814
34,0.34,70.31610890055644
35,0.35000000000000003,70.45688189134836
36,0.36,70.59793670994965
37,0.37,70.88089408858933
38,0.38,71.02279778045839
39,0.39,71.45021568106228
40,0.4,72.16830252741794
41,0.41000000000000003,72.45755395112361
42,0.42,72.60261411919393
43,0.43,72.60261411919393
44,0.44,72.74796469801115
45,0.45,73.03953941466173
46,0.46,73.33228276628029
47,0.47000000000000003,73.62619943676972
48,0.48,73.77359923544194
49,0.49,73.92129412880615
50,0.5,74.51503648254217
51,0.51,74.6642157347595
52,0.52,74.96347080859108
53,0.53,75.41460382948434
54,0.54,75.56558401733116
55,0.55,76.02034057843467
56,0.56,76.02034057843467
57,0.5700000000000001,76.325031016935
58,0.58,76.78435795899135
59,0.59,76.93808039734769
60,0.6,77.24644914806974
61,0.61,77.40109669391174
62,0.62,78.02278912874269
63,0.63,78.17899090878018
64,0.64,78.4923332437429
65,0.65,78.64947505203868
66,0.66,78.80693145854929
67,0.67,78.80693145854929
68,0.68,79.12279058678082
69,0.6900000000000001,79.43991568219364
70,0.7000000000000001,79.91798811873706
71,0.71,80.07798409094674
72,0.72,80.39893761340188
73,0.73,80.55989644746275
74,0.74,81.36953713827504
75,0.75,81.53243911452779
76,0.76,81.53243911452779
77,0.77,81.85922211019425
78,0.78,82.02310443674119
79,0.79,82.18731485603398
80,0.8,82.35185402491493
81,0.81,82.68192124538828
82,0.8200000000000001,82.68192124538828
83,0.8300000000000001,83.1795041948215
84,0.84,83.34602972874508
85,0.85,83.51288864712096
86,0.86,83.68008161738547
87,0.87,84.01547239000945
88,0.88,84.35220741288022
89,0.89,84.5210807009941
90,0.9,84.85984220805071
91,0.91,85.7126980866869
92,0.92,86.57412531227352
93,0.93,87.0951316939423
94,0.9400000000000001,87.97045261291906
95,0.9500000000000001,88.67703904662787
96,0.96,88.67703904662787
97,0.97,89.92724906007459
98,0.98,90.287678554875
99,0.99,91.7439006076343
100,1.0,94.16052278235092
