,cdf,Time to First Token
0,0.0,0.03936014281659641
1,0.01,0.05084357619408898
2,0.02,0.05156039250596276
3,0.03,0.05218284466707463
4,0.04,0.05366461275732314
5,0.05,0.05409565165979882
6,0.06,0.05442120135069811
7,0.07,0.054968143700421024
8,0.08,0.055298944081633106
9,0.09,0.05675557121020511
10,0.1,0.05732597437491175
11,0.11,0.05767096427087635
12,0.12,0.05825056729187244
13,0.13,0.058835995422023425
14,0.14,0.05930857132613842
15,0.15,0.06099267937026638
16,0.16,0.06099267937026638
17,0.17,0.062100488338221946
18,0.18,0.062349387841682265
19,0.19,0.0624742114409649
20,0.2,0.063991730408766
21,0.21,0.0646348582068288
22,0.22,0.06502383324391461
23,0.23,0.06515401108824675
24,0.24,0.06647020986348245
25,0.25,0.06687023011670269
26,0.26,0.07072180180250003
27,0.27,0.0727299964470121
28,0.28,0.07539597693681144
29,0.29,0.07600156407291711
30,0.3,0.07753689802823233
31,0.31,0.07878746668409421
32,0.32,0.07926161265773085
33,0.33,0.08070123994125794
34,0.34,0.08151230115827493
35,0.35000000000000003,0.08266149937489078
36,0.36,0.08382689952081433
37,0.37,0.0862072225102351
38,0.38,0.08759763214902355
39,0.39,0.09080859859575041
40,0.4,0.09470378742445622
41,0.41000000000000003,0.1001585080908159
42,0.42,0.10635196646532799
43,0.43,0.10871763748265317
44,0.44,0.10915337908003694
45,0.45,0.11158136413677716
46,0.46,0.11247759549414765
47,0.47000000000000003,0.11315448994541506
48,0.48,0.1152097129659515
49,0.49,0.1168339929187431
50,0.5,0.1211166432814948
51,0.51,0.12631188033146398
52,0.52,0.12938003709311832
53,0.53,0.13015865108133842
54,0.54,0.13225793972288707
55,0.55,0.1335871545606007
56,0.56,0.1335871545606007
57,0.5700000000000001,0.1362857950016587
58,0.58,0.1393173078737188
59,0.59,0.15304839113513624
60,0.6,0.15676598646258555
61,0.61,0.15707983228132943
62,0.62,0.1580251446914154
63,0.63,0.1596133243311087
64,0.64,0.16349038402661403
65,0.65,0.1638176921027434
66,0.66,0.1661272698835136
67,0.67,0.16746161876637405
68,0.68,0.16948326448003614
69,0.6900000000000001,0.17050322121724426
70,0.7000000000000001,0.1725615860466224
71,0.71,0.17710702342810034
72,0.72,0.1778168705061217
73,0.73,0.1873079812474624
74,0.74,0.19071005283274098
75,0.75,0.20576901473490394
76,0.76,0.2111891675797742
77,0.77,0.2154554732003914
78,0.78,0.21762083743065702
79,0.79,0.22740993850643093
80,0.8,0.2498234120924697
81,0.81,0.2564039999400263
82,0.8200000000000001,0.26210739717417253
83,0.8300000000000001,0.27008975850178046
84,0.84,0.27775914464207613
85,0.85,0.2783152190057239
86,0.86,0.28507558642977704
87,0.87,0.2931705055545493
88,0.88,0.3100564534021066
89,0.89,0.31129916339298674
90,0.9,0.3279149930667399
91,0.91,0.3365525879195709
92,0.92,0.3433514034740295
93,0.93,0.35522608075862405
94,0.9400000000000001,0.3638546380941295
95,0.9500000000000001,0.3704633235179314
96,0.96,0.3855822237016827
97,0.97,0.38635416008546986
98,0.98,0.3981203999530817
99,0.99,0.40535145380983495
100,1.0,0.4756843629880232
