,cdf,Normalized End to End Latency
0,0.0,0.0055887354771758145
1,0.01,0.0061641674485034825
2,0.02,0.006402913334557142
3,0.03,0.006785263408045402
4,0.04,0.007104675795105227
5,0.05,0.007409427263761473
6,0.06,0.007574241022410438
7,0.07,0.007930794078591862
8,0.08,0.008404381575458955
9,0.09,0.008557030210927043
10,0.1,0.00880001302251463
11,0.11,0.009140848492007607
12,0.12,0.009628748234369088
13,0.13,0.009823261916972052
14,0.14,0.010061872152153168
15,0.15,0.01034758599505196
16,0.16,0.010514479010355916
17,0.17,0.010620151316613502
18,0.18,0.01079144045371867
19,0.19,0.010965492260357958
20,0.2,0.011231847643044041
21,0.21,0.011435851495213556
22,0.22,0.011643560665779715
23,0.23,0.011784125140703235
24,0.24,0.011950263200893424
25,0.25,0.012118743552489568
26,0.26,0.012289599218201957
27,0.27,0.012437962859764295
28,0.28,0.01253786567438723
29,0.29,0.012613319027283364
30,0.3,0.01274008503346046
31,0.31,0.012945565926055102
32,0.32,0.012997451909840904
33,0.33,0.013154360956436932
34,0.34,0.013260017943753182
35,0.35000000000000003,0.013339817236495882
36,0.36,0.013393283384271272
37,0.37,0.013473884673507913
38,0.38,0.013609299511113834
39,0.39,0.013663845747083996
40,0.4,0.013691200793624706
41,0.41000000000000003,0.013773594961171384
42,0.42,0.013828799695279554
43,0.43,0.01385648497995479
44,0.44,0.013939873834026525
45,0.45,0.014023764525396363
46,0.46,0.014136404638853238
47,0.47000000000000003,0.014221478060087686
48,0.48,0.014278477915038083
49,0.49,0.014335706226092027
50,0.5,0.014364406338656776
51,0.51,0.01439316390890434
52,0.52,0.014479782517199776
53,0.53,0.014566922399577159
54,0.54,0.0146253067995911
55,0.55,0.014683925204981843
56,0.56,0.01480186778723828
57,0.5700000000000001,0.014861193851189074
58,0.58,0.014890945991031294
59,0.59,0.014950629081493246
60,0.6,0.015070713852807076
61,0.61,0.015161409982456598
62,0.62,0.015252651924866805
63,0.63,0.015313784737057837
64,0.64,0.015498657232031206
65,0.65,0.015529685574838067
66,0.66,0.01571716448796558
67,0.67,0.0157801590720911
68,0.68,0.01600263507149086
69,0.6900000000000001,0.016034672378941295
70,0.7000000000000001,0.016131169647695245
71,0.71,0.016195823569475656
72,0.72,0.01629329065222864
73,0.73,0.016391344295595824
74,0.74,0.016457041000491286
75,0.75,0.01655608009968765
76,0.76,0.016722471526689982
77,0.77,0.01678949539350651
78,0.78,0.016823107996896916
79,0.79,0.016924350101212383
80,0.8,0.01709444270450204
81,0.81,0.017231746775903854
82,0.8200000000000001,0.0174397734704088
83,0.8300000000000001,0.017544726691017927
84,0.84,0.017863391254852673
85,0.85,0.018006871588826297
86,0.86,0.018187843717583342
87,0.87,0.01833393008235185
88,0.88,0.01881686335304635
89,0.89,0.01923542174694104
90,0.9,0.01931251754843599
91,0.91,0.019584794375487293
92,0.92,0.01990067146884956
93,0.93,0.02034333786500421
94,0.9400000000000001,0.021731297501820922
95,0.9500000000000001,0.02284548533117115
96,0.96,0.02368290621867625
97,0.97,0.024501970494117235
98,0.98,0.025758213814027427
99,0.99,0.02921708384319103
100,1.0,0.05003655211505374
