,cdf,Output Throughput
0,0.0,19.985369849237582
1,0.01,33.81825257239694
2,0.02,35.83771007254983
3,0.03,40.731458730619785
4,0.04,41.97191674322714
5,0.05,43.42349946955025
6,0.06,45.74126178911519
7,0.07,49.05787863440143
8,0.08,50.24951050346689
9,0.09,50.95795140178327
10,0.1,51.676380228367584
11,0.11,51.88349978126731
12,0.12,53.03758555691637
13,0.13,54.434646336994085
14,0.14,54.98172381112103
15,0.15,55.42334186573994
16,0.16,55.86850703552094
17,0.17,56.88324575103979
18,0.18,57.225571289293
19,0.19,57.80069803490647
20,0.2,58.38160490234428
21,0.21,58.96834998281604
22,0.22,59.32322375770783
23,0.23,59.44198897043598
24,0.24,59.7997131227849
25,0.25,60.40071043259002
26,0.26,60.521632775798416
27,0.27,60.8858542656658
28,0.28,61.374894816794864
29,0.29,61.62088613270255
30,0.3,61.99172297111608
31,0.31,62.36479151973954
32,0.32,62.489645957216496
33,0.33,63.117677550509406
34,0.34,63.62464430309206
35,0.35000000000000003,64.26408282322265
36,0.36,64.52165403937661
37,0.37,65.17010766025308
38,0.38,65.56230384892444
39,0.39,65.82507835054889
40,0.4,66.22121617776664
41,0.41000000000000003,66.75311082631185
42,0.42,67.0206580966104
43,0.43,67.28927769958321
44,0.44,67.42399096825105
45,0.45,68.1016135699689
46,0.46,68.3745656554677
47,0.47000000000000003,68.51145167279597
48,0.48,69.0617416948185
49,0.49,69.47735788524926
50,0.5,69.61645169482934
51,0.51,69.75582397049466
52,0.52,70.03540615115575
53,0.53,70.31610890055644
54,0.54,70.59793670994965
55,0.55,71.16498556380265
56,0.56,71.59325915589925
57,0.5700000000000001,72.02411011477574
58,0.58,72.31278361355892
59,0.59,72.45755395112361
60,0.6,73.03953941466173
61,0.61,73.1857647187952
62,0.62,73.47909414318976
63,0.63,74.06928470764261
64,0.64,74.6642157347595
65,0.65,74.96347080859108
66,0.66,75.26392530035449
67,0.67,75.86845178607021
68,0.68,76.93808039734769
69,0.6900000000000001,77.24644914806974
70,0.7000000000000001,78.33550540509405
71,0.71,79.12279058678082
72,0.72,79.75831181879951
73,0.73,80.39893761340188
74,0.74,81.20696064049625
75,0.75,82.35185402491493
76,0.76,83.51288864712096
77,0.77,84.5210807009941
78,0.78,85.88429507985344
79,0.79,87.44421002830843
80,0.8,88.32303924404637
81,0.81,91.0128771517113
82,0.8200000000000001,92.66594244658097
83,0.8300000000000001,93.22360961565575
84,0.84,94.91682840557759
85,0.85,96.4477125850635
86,0.86,98.79045897390218
87,0.87,101.39269424213863
88,0.88,103.44096322435975
89,0.89,108.96220333143697
90,0.9,112.73061955949834
91,0.91,115.00792990336663
92,0.92,118.7477021407729
93,0.93,124.83602910226563
94,0.9400000000000001,131.7625088833514
95,0.9500000000000001,133.88766565151673
96,0.96,137.9651534907103
97,0.97,147.083604568196
98,0.98,151.56296871315436
99,0.99,158.69770862157714
100,1.0,178.93117398094043
