,cdf,Output Throughput
0,0.0,11.034208384390714
1,0.01,14.864865371528799
2,0.02,17.69001679657978
3,0.03,18.448821104444963
4,0.04,20.025380599686507
5,0.05,20.800988542652856
6,0.06,21.955123511566782
7,0.07,22.22017219356959
8,0.08,22.533442484002983
9,0.09,23.21968820541868
10,0.1,23.879027366934686
11,0.11,25.86784222506631
12,0.12,26.127818448627895
13,0.13,26.337679390681256
14,0.14,26.709000206748026
15,0.15,27.35777053117292
16,0.16,27.68804155050934
17,0.17,28.19093896461661
18,0.18,28.991440241586453
19,0.19,29.459034217827526
20,0.2,29.874361341528978
21,0.21,30.174603765126243
22,0.22,31.406053124477214
23,0.23,32.16891639591199
24,0.24,33.01627645128441
25,0.25,33.08237510283853
26,0.26,33.2814660955245
27,0.27,33.348095657277305
28,0.28,33.61595050264383
29,0.29,33.75068363618836
30,0.3,34.158131775104636
31,0.31,34.57049874730132
32,0.32,34.84817204209353
33,0.33,35.26886938251604
34,0.34,35.55215205184124
35,0.35000000000000003,35.90945723986225
36,0.36,36.12556172046482
37,0.37,36.78170966575206
38,0.38,37.07714360165317
39,0.39,37.30027526323027
40,0.4,37.59987436374385
41,0.41000000000000003,37.750575111994586
42,0.42,38.12997482649355
43,0.43,38.51318757279229
44,0.44,38.66754889135929
45,0.45,38.8225288919459
46,0.46,39.05616434863997
47,0.47000000000000003,39.448685457506215
48,0.48,39.5276618047685
49,0.49,39.92492154343608
50,0.5,40.24560203434602
51,0.51,40.56885825924053
52,0.52,40.89471090664214
53,0.53,41.305709721798415
54,0.54,41.388403835355575
55,0.55,41.88805676971418
56,0.56,41.97191674322714
57,0.5700000000000001,42.4786140163289
58,0.58,42.4786140163289
59,0.59,42.734251932474436
60,0.6,42.905531327715394
61,0.61,43.250152339279715
62,0.62,44.30071264282453
63,0.63,44.47827043141523
64,0.64,44.745942355985854
65,0.65,45.28612847883683
66,0.66,46.10865963783521
67,0.67,46.20096926673978
68,0.68,46.85233195350981
69,0.6900000000000001,47.1342910706917
70,0.7000000000000001,47.228654015778176
71,0.71,48.08646723210745
72,0.72,48.37585342237466
73,0.73,48.56974442417677
74,0.74,48.76441254344387
75,0.75,49.25450320144857
76,0.76,49.55091867664183
77,0.77,49.749519354102645
78,0.78,49.94891602546512
79,0.79,50.6531190034537
80,0.8,50.95795140178327
81,0.81,51.05996932250756
82,0.8200000000000001,51.676380228367584
83,0.8300000000000001,51.779836445041
84,0.84,52.091449471823815
85,0.85,52.091449471823815
86,0.86,52.30023262723876
87,0.87,52.614977418055496
88,0.88,53.14376690938267
89,0.89,53.46358812161941
90,0.9,53.7853340300857
91,0.91,54.434646336994085
92,0.92,54.54362460793902
93,0.93,56.09242868303638
94,0.9400000000000001,57.111234483520185
95,0.9500000000000001,57.91641514808947
96,0.96,58.498484992238865
97,0.97,60.521632775798416
98,0.98,63.49752213665231
99,0.99,67.69422713421983
100,1.0,88.85457065633084
