,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.0031542566538606616
17,0.17,0.007350388296714168
18,0.18,0.010244625759957635
19,0.19,0.01199815999939721
20,0.2,0.015938752360509578
21,0.21,0.016391344295595824
22,0.22,0.018741746209039317
23,0.23,0.020588928598566522
24,0.24,0.023968813199611645
25,0.25,0.02606917451614132
26,0.26,0.027903540655237234
27,0.27,0.029510720515896368
28,0.28,0.033674930169957415
29,0.29,0.034631153183201334
30,0.3,0.03692000995658359
31,0.31,0.03920301665477981
32,0.32,0.039676286954963204
33,0.33,0.042894933954175915
34,0.34,0.04298080969782792
35,0.35000000000000003,0.04509420499855417
36,0.36,0.047978537075465344
37,0.37,0.0491439513861072
38,0.38,0.05043845011448348
39,0.39,0.051767047178677375
40,0.4,0.05409565165979882
41,0.41000000000000003,0.054639322179637934
42,0.42,0.05825056729187244
43,0.43,0.06087081587502112
44,0.44,0.06411984198115593
45,0.45,0.06647020986348245
46,0.46,0.07058049950119633
47,0.47000000000000003,0.07360801426778146
48,0.48,0.07691907721635559
49,0.49,0.08399472114147662
50,0.5,0.08672602085687463
51,0.51,0.08918866640868042
52,0.52,0.09719837585163005
53,0.53,0.09876605840447698
54,0.54,0.10300257844004142
55,0.55,0.10508336925129749
56,0.56,0.10613947502383882
57,0.5700000000000001,0.10720619483940849
58,0.58,0.10915337908003694
59,0.59,0.11225286503361988
60,0.6,0.11474979441111592
61,0.61,0.12184552785120135
62,0.62,0.12605950894219034
63,0.63,0.1265647569687642
64,0.64,0.13959622140299552
65,0.65,0.14327331951976185
66,0.66,0.15092064194744303
67,0.67,0.15551686131708756
68,0.68,0.16316372991267478
69,0.6900000000000001,0.16513349025318164
70,0.7000000000000001,0.16846940916272116
71,0.71,0.16880668525714104
72,0.72,0.1715293160929227
73,0.73,0.17746159204357204
74,0.74,0.19147442101607043
75,0.75,0.2053578878323367
76,0.76,0.2107672112009934
77,0.77,0.21373870507113907
78,0.78,0.21502499273445652
79,0.79,0.22201707144461583
80,0.8,0.22650211530662803
81,0.81,0.23859183802756134
82,0.8200000000000001,0.24585804371838563
83,0.8300000000000001,0.2528393535001172
84,0.84,0.26955011862465406
85,0.85,0.27665032680799384
86,0.86,0.28337025345766775
87,0.87,0.2856463083245313
88,0.88,0.292584750298696
89,0.89,0.3002917127329587
90,0.9,0.331873678914055
91,0.91,0.34541770529018584
92,0.92,0.3474964421893278
93,0.93,0.3832756562127839
94,0.9400000000000001,0.3981203999530817
95,0.9500000000000001,0.4364852148468585
96,0.96,0.44263898579128574
97,0.97,0.46533357964714056
98,0.98,0.5050990513428187
99,0.99,0.530996042333594
100,1.0,0.6550782132063178
