,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.0006381080367637243
2,0.02,0.006545338406753101
3,0.03,0.009981698271328322
4,0.04,0.010122424881781077
5,0.05,0.01020372909115209
6,0.06,0.010326911497559349
7,0.07,0.010368301882929937
8,0.08,0.01043069871834225
9,0.09,0.010577755545285472
10,0.1,0.010856383753157218
11,0.11,0.010943583184912693
12,0.12,0.010987445197816132
13,0.13,0.011053568061265803
14,0.14,0.011097870894875253
15,0.15,0.011142351294774148
16,0.16,0.011187009972650321
17,0.17,0.011231847643044041
18,0.18,0.011276865023359462
19,0.19,0.011322062833876125
20,0.2,0.011367441797760437
21,0.21,0.011390199438997196
22,0.22,0.011435851495213556
23,0.23,0.011481686525419796
24,0.24,0.011527705262977854
25,0.25,0.011550783751992826
26,0.26,0.011597079432065257
27,0.27,0.01162029680830563
28,0.28,0.011643560665779715
29,0.29,0.01169022819683742
30,0.3,0.011760580435127404
31,0.31,0.011807716982826767
32,0.32,0.011878776273103181
33,0.33,0.01192638655114139
34,0.34,0.011974187651746066
35,0.35000000000000003,0.012022180339736344
36,0.36,0.012070365382996768
37,0.37,0.012118743552489568
38,0.38,0.012167315622267012
39,0.39,0.01221608236948377
40,0.4,0.012265044574409346
41,0.41000000000000003,0.012289599218201957
42,0.42,0.012338856079540583
43,0.43,0.01236355849411424
44,0.44,0.012413111785119417
45,0.45,0.01246286368631037
46,0.46,0.012487814364361043
47,0.47000000000000003,0.012562966506568189
48,0.48,0.012613319027283364
49,0.49,0.012638570917227877
50,0.5,0.01268922646132945
51,0.51,0.01274008503346046
52,0.52,0.01279114744735968
53,0.53,0.012842414520027386
54,0.54,0.012919700659469575
55,0.55,0.012971482974956107
56,0.56,0.013049545853273191
57,0.5700000000000001,0.013128078516963538
58,0.58,0.013207083793213397
59,0.59,0.013260017943753182
60,0.6,0.013366523577309688
61,0.61,0.013446963825009393
62,0.62,0.01358210810349922
63,0.63,0.013663845747083996
64,0.64,0.013746075290919292
65,0.65,0.01385648497995479
66,0.66,0.013939873834026525
67,0.67,0.01405184013005181
68,0.68,0.014164705749241335
69,0.6900000000000001,0.014249949487635409
70,0.7000000000000001,0.014307063456409525
71,0.71,0.014364406338656776
72,0.72,0.01442197905186511
73,0.73,0.014479782517199776
74,0.74,0.014508771070787758
75,0.75,0.014537817659518063
76,0.76,0.014566922399577159
77,0.77,0.014596085407384123
78,0.78,0.014654586693083775
79,0.79,0.014683925204981843
80,0.8,0.014713322452639456
81,0.81,0.014742778553645742
82,0.8200000000000001,0.01480186778723828
83,0.8300000000000001,0.014831501156181702
84,0.84,0.014890945991031294
85,0.85,0.014950629081493246
86,0.86,0.015010551382498934
87,0.87,0.015070713852807076
88,0.88,0.01513111745501912
89,0.89,0.015222177095846093
90,0.9,0.015344442964759656
91,0.91,0.015591928741227034
92,0.92,0.015875124670076096
93,0.93,0.016391344295595824
94,0.9400000000000001,0.016992183099781375
95,0.9500000000000001,0.017300811824038694
96,0.96,0.022393114263375376
97,0.97,0.03796837926251835
98,0.98,0.04769152764665718
99,0.99,0.25183001577091285
100,1.0,1.3060399095478843
