,cdf,Normalized End to End Latency
0,0.0,0.011367441797760437
1,0.01,0.013180696013406776
2,0.02,0.0156544213789748
3,0.03,0.01655608009968765
4,0.04,0.017026201484365525
5,0.05,0.017300811824038694
6,0.06,0.017509672292034872
7,0.07,0.017934987941648994
8,0.08,0.01833393008235185
9,0.09,0.018370634647081274
10,0.1,0.018518189204716273
11,0.11,0.01870430016266761
12,0.12,0.01881686335304635
13,0.13,0.01896800205900161
14,0.14,0.01900597603709771
15,0.15,0.01912035472437239
16,0.16,0.019158633712809566
17,0.17,0.019196989335858235
18,0.18,0.019273931099787766
19,0.19,0.019506611641635776
20,0.2,0.01966329046667553
21,0.21,0.01974210117114045
22,0.22,0.019940512652971382
23,0.23,0.02006051541717455
24,0.24,0.020221643246189514
25,0.25,0.020221643246189514
26,0.26,0.020424874207613106
27,0.27,0.020506737348862922
28,0.28,0.020588928598566522
29,0.29,0.020671449271786557
30,0.3,0.020962884948370824
31,0.31,0.021173565515246733
32,0.32,0.021215955035797776
33,0.33,0.021386363457730474
34,0.34,0.02151506740711458
35,0.35000000000000003,0.02190584519988998
36,0.36,0.022126002678022175
37,0.37,0.022303720682876463
38,0.38,0.02252787687743095
39,0.39,0.022618168878651118
40,0.4,0.023167571576157994
41,0.41000000000000003,0.023213953100834992
42,0.42,0.023306994903802454
43,0.43,0.023353655554260517
44,0.44,0.023588363773234883
45,0.45,0.023730319444339266
46,0.46,0.023920923462949096
47,0.47000000000000003,0.024064880490925433
48,0.48,0.024404158334272612
49,0.49,0.024453015508115003
50,0.5,0.024748219473968578
51,0.51,0.0249469993553874
52,0.52,0.025046987228567425
53,0.53,0.02529871371949866
54,0.54,0.025400111268076248
55,0.55,0.02555297010457077
56,0.56,0.025758213814027427
57,0.5700000000000001,0.02580978180965111
58,0.58,0.025913227725275052
59,0.59,0.02617366008084974
60,0.6,0.026542668476635518
61,0.61,0.026595806952064222
62,0.62,0.02670240326590385
63,0.63,0.02718739854909769
64,0.64,0.027570699099849907
65,0.65,0.02773662061654186
66,0.66,0.027903540655237234
67,0.67,0.028240400371375287
68,0.68,0.028467229757745738
69,0.6900000000000001,0.028753330269078968
70,0.7000000000000001,0.028984279553624294
71,0.71,0.029451758037343144
72,0.72,0.029747753225700165
73,0.73,0.029926776336993432
74,0.74,0.03004672321615285
75,0.75,0.030167150843845223
76,0.76,0.03028806114691645
77,0.77,0.030899920774896065
78,0.78,0.031085877674358935
79,0.79,0.03294217136321616
80,0.8,0.033206765788853364
81,0.81,0.033674930169957415
82,0.8200000000000001,0.03414969494958049
83,0.8300000000000001,0.03490931365977195
84,0.84,0.03554337091281865
85,0.85,0.036333990261205665
86,0.86,0.0369939238904306
87,0.87,0.03759058745127963
88,0.88,0.03796837926251835
89,0.89,0.03842674465845936
90,0.9,0.04104847620094892
91,0.91,0.042468122088452895
92,0.92,0.04367403388887171
93,0.93,0.044467284602046214
94,0.9400000000000001,0.04482444975364467
95,0.9500000000000001,0.046282029529983074
96,0.96,0.04904576167304804
97,0.97,0.05166361651498372
98,0.98,0.05453015270475353
99,0.99,0.06062781884857096
100,1.0,0.09008502770838539
