,cdf,End to End Latency
0,0.0,0.726875108577369
1,0.01,0.8949382683468082
2,0.02,1.1583534406120801
3,0.03,1.280178578089982
4,0.04,1.5888327932091992
5,0.05,1.6112328946234806
6,0.06,1.7108660067246204
7,0.07,1.8533590690324175
8,0.08,1.9758520578226955
9,0.09,2.098031967523657
10,0.1,2.148993848151454
11,0.11,2.281880251905995
12,0.12,2.31405125773896
13,0.13,2.3988747942012836
14,0.14,2.4229838947736235
15,0.15,2.486807610250181
16,0.16,2.526916561338285
17,0.17,2.5625422026778466
18,0.18,2.5882961886026497
19,0.19,2.6353073669778864
20,0.2,2.6778114247299065
21,0.21,2.6885441250968594
22,0.22,2.7264484667722964
23,0.23,2.753849738589236
24,0.24,2.798265729602692
25,0.25,2.8094812122709563
26,0.26,2.8433980924029085
27,0.27,2.854794466123588
28,0.28,2.9358583362730246
29,0.29,2.9653642129725695
30,0.3,3.0556730286378344
31,0.31,3.155035926211009
32,0.32,3.161352314451672
33,0.33,3.225215889001734
34,0.34,3.2837954287484448
35,0.35000000000000003,3.363559890509009
36,0.36,3.4246521699339074
37,0.37,3.536013352755416
38,0.38,3.5787011416990007
39,0.39,3.6219042701345794
40,0.4,3.7024691552434694
41,0.41000000000000003,3.724750755558294
42,0.42,3.7772640187688933
43,0.43,3.8458703990350456
44,0.44,3.962994629313254
45,0.45,4.067383701895202
46,0.46,4.116486349339613
47,0.47000000000000003,4.1412595208885286
48,0.48,4.208052615328896
49,0.49,4.258853459100224
50,0.5,4.327543189812955
51,0.51,4.397340795955234
52,0.52,4.4238041602549165
53,0.53,4.495154329828011
54,0.54,4.641325584103023
55,0.55,4.706761144235572
56,0.56,4.725625899458204
57,0.5700000000000001,4.840412893511524
58,0.58,4.850103409814849
59,0.59,4.92832922818322
60,0.6,5.027888116204822
61,0.61,5.088586254284325
62,0.62,5.129458227853169
63,0.63,5.150017158066078
64,0.64,5.243556829576424
65,0.65,5.360193416860125
66,0.66,5.39245126488446
67,0.67,5.512399829012181
68,0.68,5.578947134409136
69,0.6900000000000001,5.612521450632782
70,0.7000000000000001,5.657601717905779
71,0.71,5.783448233550435
72,0.72,5.841572874092177
73,0.73,5.9002816771787625
74,0.74,5.923930077038799
75,0.75,6.043601443110486
76,0.76,6.10434066775168
77,0.77,6.215213700466616
78,0.78,6.265134845043132
79,0.79,6.468861469605334
80,0.8,6.520819935433368
81,0.81,6.665867697530743
82,0.8200000000000001,6.937907011436486
83,0.8300000000000001,7.177851878292304
84,0.84,7.264505008663007
85,0.85,7.322854153566432
86,0.86,7.591279662390397
87,0.87,7.698305042926664
88,0.88,7.885299382720762
89,0.89,7.996469989602652
90,0.9,8.093005717598098
91,0.91,8.190706853178607
92,0.92,8.66247275778687
93,0.93,9.272010535743222
94,0.9400000000000001,9.535295709864458
95,0.9500000000000001,9.806057049229992
96,0.96,10.064357979915881
97,0.97,10.88080573995524
98,0.98,11.01216201399233
99,0.99,11.66975344703424
100,1.0,13.749471316536576
