,cdf,Output Throughput
0,0.0,11.10061267047728
1,0.01,15.10461618926814
2,0.02,17.832104571614245
3,0.03,18.63423490116471
4,0.04,20.105642565755424
5,0.05,21.052104169248214
6,0.06,22.043119910414347
7,0.07,22.443488711565614
8,0.08,22.759907421815107
9,0.09,23.35942517292192
10,0.1,24.07082582069371
11,0.11,25.355624461280854
12,0.12,26.127818448627895
13,0.13,26.549225954329337
14,0.14,26.709000206748026
15,0.15,27.522410635633197
16,0.16,27.910434342116766
17,0.17,28.531268237328565
18,0.18,29.22430204643042
19,0.19,29.695651778726894
20,0.2,30.1143148465146
21,0.21,30.295543939595497
22,0.22,31.595055947686337
23,0.23,32.29784979936916
24,0.24,32.75319986141552
25,0.25,33.01627645128441
26,0.26,33.2814660955245
27,0.27,33.41485861154611
28,0.28,33.48175522538304
29,0.29,33.75068363618836
30,0.3,34.226516423303046
31,0.31,34.70905772168032
32,0.32,35.05788966797693
33,0.33,35.198402111022496
34,0.34,35.6946455044604
35,0.35000000000000003,36.05338277596838
36,0.36,36.270353405925924
37,0.37,36.634876639973626
38,0.38,37.225749238728305
39,0.39,37.449775214686134
40,0.4,37.67514938749509
41,0.41000000000000003,37.82615183894552
42,0.42,38.43623814707242
43,0.43,38.744961401652304
44,0.44,38.8225288919459
45,0.45,38.900251672510336
46,0.46,39.291205832406035
47,0.47000000000000003,39.36986690514359
48,0.48,39.68608914824719
49,0.49,39.92492154343608
50,0.5,40.32617381019056
51,0.51,40.89471090664214
52,0.52,40.976582199748535
53,0.53,41.471263502693624
54,0.54,41.55428905525158
55,0.55,42.05594460457494
56,0.56,42.22450533589516
57,0.5700000000000001,42.819805990397306
58,0.58,42.819805990397306
59,0.59,42.905531327715394
60,0.6,43.163738448491934
61,0.61,43.94772067451362
62,0.62,44.30071264282453
63,0.63,44.65653987375613
64,0.64,45.10534571123943
65,0.65,45.28612847883683
66,0.66,46.38614330671266
67,0.67,46.66529688287211
68,0.68,47.04011666295805
69,0.6900000000000001,47.1342910706917
70,0.7000000000000001,47.3232058756696
71,0.71,48.18273643577533
72,0.72,48.47270197777481
73,0.73,48.66698114975067
74,0.74,48.95986089487216
75,0.75,49.45191584212306
76,0.76,49.45191584212306
77,0.77,49.55091867664183
78,0.78,50.0489138553459
79,0.79,50.35011012409445
80,0.8,50.856137313068416
81,0.81,51.2646182930898
82,0.8200000000000001,51.470087499205164
83,0.8300000000000001,51.88349978126731
84,0.84,52.19573665795356
85,0.85,52.30023262723876
86,0.86,52.509852588049384
87,0.87,52.72031270818174
88,0.88,53.14376690938267
89,0.89,53.25016083712919
90,0.9,53.89301237649229
91,0.91,54.434646336994085
92,0.92,54.54362460793902
93,0.93,55.64547928590583
94,0.9400000000000001,56.99712612291374
95,0.9500000000000001,57.80069803490647
96,0.96,58.38160490234428
97,0.97,59.08640473753639
98,0.98,62.115830524611816
99,0.99,67.82975111246652
100,1.0,87.97045261291906
