,cdf,Normalized End to End Latency
0,0.0,0.003891337501734251
1,0.01,0.00390693402919959
2,0.02,0.003954099681197205
3,0.03,0.004001834730761234
4,0.04,0.00404205385192213
5,0.05,0.004074519984939039
6,0.06,0.004099040601309497
7,0.07,0.004107246888799607
8,0.08,0.0041154696052937
9,0.09,0.004123708783682677
10,0.1,0.004131964456923281
11,0.11,0.004165152759848989
12,0.12,0.0041734914040128515
13,0.13,0.004181846742159024
14,0.14,0.004190218807708889
15,0.15,0.0042070132550399405
16,0.16,0.0042408043565308525
17,0.17,0.004257801551349417
18,0.18,0.004266325678579346
19,0.19,0.004283425163163347
20,0.2,0.00430059318268703
21,0.21,0.004309202978848563
22,0.22,0.004317830011839251
23,0.23,0.004326474316167258
24,0.24,0.004369956120496629
25,0.25,0.004369956120496629
26,0.26,0.004396254682776975
27,0.27,0.004405055993453206
28,0.28,0.00441387492437103
29,0.29,0.004422711510806207
30,0.3,0.004431565788105116
31,0.31,0.004440437791684907
32,0.32,0.004449327557033626
33,0.33,0.004449327557033626
34,0.34,0.00445823511971037
35,0.35000000000000003,0.0044671605153454265
36,0.36,0.004476103779640413
37,0.37,0.004485064948368422
38,0.38,0.004494044057374162
39,0.39,0.004503041142574111
40,0.4,0.004530140615583347
41,0.41000000000000003,0.0045392099661650965
42,0.42,0.004548297473604867
43,0.43,0.0045574031742527206
44,0.44,0.004566527104531506
45,0.45,0.00458482980003795
46,0.46,0.004612421480301179
47,0.47000000000000003,0.004612421480301179
48,0.48,0.004630908121017173
49,0.49,0.004640179208346537
50,0.5,0.004640179208346537
51,0.51,0.0046494688564112955
52,0.52,0.004658777102370078
53,0.53,0.004668103983455903
54,0.54,0.004677449536976337
55,0.55,0.004686813800313624
56,0.56,0.004696196810924863
57,0.5700000000000001,0.00470559860634213
58,0.58,0.004715019224172645
59,0.59,0.004743394389346121
60,0.6,0.0047719403173437395
61,0.61,0.004781493751412496
62,0.62,0.0048006580358226835
63,0.63,0.0048006580358226835
64,0.64,0.004829548578624602
65,0.65,0.004858612985812855
66,0.66,0.004878086365041185
67,0.67,0.004887852303709934
68,0.68,0.004927111964484566
69,0.6900000000000001,0.004936976052501553
70,0.7000000000000001,0.004976630279558816
71,0.71,0.004996576673518578
72,0.72,0.004996576673518578
73,0.73,0.00503670961802017
74,0.74,0.005056896810690399
75,0.75,0.005087329408193483
76,0.76,0.00509751425185353
77,0.77,0.005107719485590975
78,0.78,0.005148745138961083
79,0.79,0.005169381371345461
80,0.8,0.0051901003139972045
81,0.81,0.005231787657446427
82,0.8200000000000001,0.005242261706810685
83,0.8300000000000001,0.005273809837314742
84,0.84,0.005316169543037792
85,0.85,0.005326812525105936
86,0.86,0.005358869485653015
87,0.87,0.0054019123979731284
88,0.88,0.0054671258667392236
89,0.89,0.005478071063669632
90,0.9,0.0055887354771758145
91,0.91,0.00561113519612269
92,0.92,0.005724487684318937
93,0.93,0.005828461453943678
94,0.9400000000000001,0.006151851429625353
95,0.9500000000000001,0.006263587399476705
96,0.96,0.0066243556492231
97,0.97,0.007005903321642825
98,0.98,0.007574241022410438
99,0.99,0.008155994480581524
100,1.0,0.021774803602925667
