,cdf,Normalized End to End Latency
0,0.0,0.010082016040345662
1,0.01,0.010684063791504642
2,0.02,0.011231847643044041
3,0.03,0.01169022819683742
4,0.04,0.012022180339736344
5,0.05,0.012070365382996768
6,0.06,0.012289599218201957
7,0.07,0.01236355849411424
8,0.08,0.012613319027283364
9,0.09,0.01274008503346046
10,0.1,0.012971482974956107
11,0.11,0.013075671070196661
12,0.12,0.013207083793213397
13,0.13,0.013366523577309688
14,0.14,0.013420096764419964
15,0.15,0.013446963825009393
16,0.16,0.01363654535598093
17,0.17,0.013718610605023348
18,0.18,0.013828799695279554
19,0.19,0.01399574501585511
20,0.2,0.014108160074140246
21,0.21,0.014193063518509087
22,0.22,0.014307063456409525
23,0.23,0.014364406338656776
24,0.24,0.01442197905186511
25,0.25,0.014479782517199776
26,0.26,0.014596085407384123
27,0.27,0.0146253067995911
28,0.28,0.014772293625825215
29,0.29,0.014950629081493246
30,0.3,0.015070713852807076
31,0.31,0.015070713852807076
32,0.32,0.01513111745501912
33,0.33,0.015222177095846093
34,0.34,0.015283187764556231
35,0.35000000000000003,0.015313784737057837
36,0.36,0.015344442964759656
37,0.37,0.015436786406624717
38,0.38,0.015560776036449356
39,0.39,0.0156544213789748
40,0.4,0.01574863028273627
41,0.41000000000000003,0.015875124670076096
42,0.42,0.016163464281624563
43,0.43,0.01626073662495146
44,0.44,0.01652300101856939
45,0.45,0.016655715219953002
46,0.46,0.016755949948164837
47,0.47000000000000003,0.016890535215895276
48,0.48,0.017128665813019556
49,0.49,0.01719731771141653
50,0.5,0.017300811824038694
51,0.51,0.017650311524103825
52,0.52,0.017827700163434393
53,0.53,0.017934987941648994
54,0.54,0.017970893823414057
55,0.55,0.018115237627499264
56,0.56,0.01815150436949626
57,0.5700000000000001,0.018187843717583342
58,0.58,0.018260740813748913
59,0.59,0.018370634647081274
60,0.6,0.01844426437148869
61,0.61,0.01859241032956371
62,0.62,0.01881686335304635
63,0.63,0.018930103952989618
64,0.64,0.01912035472437239
65,0.65,0.01931251754843599
66,0.66,0.019467637392601538
67,0.67,0.019821227749855865
68,0.68,0.01990067146884956
69,0.6900000000000001,0.01998043359922357
70,0.7000000000000001,0.020221643246189514
71,0.71,0.020424874207613106
72,0.72,0.020588928598566522
73,0.73,0.02083748417540145
74,0.74,0.0210048526860052
75,0.75,0.0213009888385126
76,0.76,0.02160130005580778
77,0.77,0.021731297501820922
78,0.78,0.022037675410173048
79,0.79,0.02252787687743095
80,0.8,0.02298297033153271
81,0.81,0.023213953100834992
82,0.8200000000000001,0.023353655554260517
83,0.8300000000000001,0.023494198742368702
84,0.84,0.02377782759137498
85,0.85,0.023968813199611645
86,0.86,0.024064880490925433
87,0.87,0.024209703857776026
88,0.88,0.02484741063499535
89,0.89,0.02514737585434463
90,0.9,0.02580978180965111
91,0.91,0.027405770131964907
92,0.92,0.027625895694644402
93,0.93,0.028524221208712196
94,0.9400000000000001,0.030592461324073388
95,0.9500000000000001,0.03421806270723731
96,0.96,0.034355209113732854
97,0.97,0.03518970834582203
98,0.98,0.03611663895316584
99,0.99,0.04104847620094892
100,1.0,0.06713824680252445
