,cdf,Time per Output Token
0,0.0,0.009725518795354299
1,0.01,0.009941851212208306
2,0.02,0.010122424881781077
3,0.03,0.010183342020040896
4,0.04,0.010224156977220457
5,0.05,0.010326911497559349
6,0.06,0.010598932233063824
7,0.07,0.010662717010702434
8,0.08,0.010705453308604753
9,0.09,0.010856383753157218
10,0.1,0.011009442085099047
11,0.11,0.011053568061265803
12,0.12,0.011164658304373295
13,0.13,0.011299441329712537
14,0.14,0.011527705262977854
15,0.15,0.011597079432065257
16,0.16,0.011760580435127404
17,0.17,0.011878776273103181
18,0.18,0.011974187651746066
19,0.19,0.012118743552489568
20,0.2,0.01221608236948377
21,0.21,0.012265044574409346
22,0.22,0.012388310362971326
23,0.23,0.01246286368631037
24,0.24,0.012512814993719123
25,0.25,0.012588117590665422
26,0.26,0.012714630318108891
27,0.27,0.012765590709203124
28,0.28,0.0128167553501572
29,0.29,0.012868125059607022
30,0.3,0.012971482974956107
31,0.31,0.013049545853273191
32,0.32,0.013128078516963538
33,0.33,0.013313164255004388
34,0.34,0.013420096764419964
35,0.35000000000000003,0.013446963825009393
36,0.36,0.01358210810349922
37,0.37,0.013718610605023348
38,0.38,0.013773594961171384
39,0.39,0.013801169725858414
40,0.4,0.014079971942123988
41,0.41000000000000003,0.014079971942123988
42,0.42,0.014164705749241335
43,0.43,0.014249949487635409
44,0.44,0.01439316390890434
45,0.45,0.01442197905186511
46,0.46,0.014683925204981843
47,0.47000000000000003,0.014683925204981843
48,0.48,0.014831501156181702
49,0.49,0.014950629081493246
50,0.5,0.015100885452111988
51,0.51,0.015161409982456598
52,0.52,0.015252651924866805
53,0.53,0.015375162570294712
54,0.54,0.015591928741227034
55,0.55,0.015811750982145337
56,0.56,0.015938752360509578
57,0.5700000000000001,0.016066773825145382
58,0.58,0.016066773825145382
59,0.59,0.016131169647695245
60,0.6,0.01629329065222864
61,0.61,0.016424159799691102
62,0.62,0.01655608009968765
63,0.63,0.016655715219953002
64,0.64,0.016924350101212383
65,0.65,0.017128665813019556
66,0.66,0.017370153685716334
67,0.67,0.017474687931811023
68,0.68,0.017509672292034872
69,0.6900000000000001,0.017615046166413306
70,0.7000000000000001,0.017650311524103825
71,0.71,0.017899153799907433
72,0.72,0.017934987941648994
73,0.73,0.01815150436949626
74,0.74,0.01815150436949626
75,0.75,0.018260740813748913
76,0.76,0.01881686335304635
77,0.77,0.01896800205900161
78,0.78,0.01912035472437239
79,0.79,0.01942874101419474
80,0.8,0.01966329046667553
81,0.81,0.01990067146884956
82,0.8200000000000001,0.020384065268137352
83,0.8300000000000001,0.020671449271786557
84,0.84,0.021089040387965444
85,0.85,0.021343633460811928
86,0.86,0.021644545901765355
87,0.87,0.022037675410173048
88,0.88,0.022303720682876463
89,0.89,0.022663450498027784
90,0.9,0.023353655554260517
91,0.91,0.02377782759137498
92,0.92,0.02430673664174227
93,0.93,0.025965106059059384
94,0.9400000000000001,0.026970766970177622
95,0.9500000000000001,0.028296937709456103
96,0.96,0.029747753225700165
97,0.97,0.03047033585184701
98,0.98,0.03228987245080231
99,0.99,0.03442398831115773
100,1.0,0.0443784388785656
