,cdf,Output Throughput
0,0.0,5.818253245173273
1,0.01,8.356170163086983
2,0.02,9.554385390965288
3,0.03,10.622775069587881
4,0.04,10.968201331262502
5,0.05,11.27965102021249
6,0.06,11.66975344703424
7,0.07,11.977145925082336
8,0.08,12.268074705169603
9,0.09,12.540963206745749
10,0.1,12.743232524960709
11,0.11,13.026690338231735
12,0.12,13.131321863882985
13,0.13,13.450285953883121
14,0.14,13.612661745700427
15,0.15,13.721999845374663
16,0.16,13.9433177383876
17,0.17,14.111645554323536
18,0.18,14.168205199271082
19,0.19,14.28200547295909
20,0.2,14.512355523599844
21,0.21,14.62892004304429
22,0.22,15.07443713594293
23,0.23,15.348233873821947
24,0.24,15.440600129522046
25,0.25,15.595780792689538
26,0.26,15.65828886950585
27,0.27,15.78405762664718
28,0.28,15.910836569537713
29,0.29,16.038633812078476
30,0.3,16.167457533342063
31,0.31,16.26475390820981
32,0.32,16.395393846027588
33,0.33,16.593323842983292
34,0.34,16.76008957595398
35,0.35000000000000003,16.860952433013345
36,0.36,16.928531332966408
37,0.37,17.030407878931406
38,0.38,17.13289752182806
39,0.39,17.23600395129705
40,0.4,17.374445055117736
41,0.41000000000000003,17.513998130093775
42,0.42,17.619398037530317
43,0.43,17.69001679657978
44,0.44,17.76091859646407
45,0.45,17.867804480666525
46,0.46,17.97533360818885
47,0.47000000000000003,18.119713073016925
48,0.48,18.33845955675871
49,0.49,18.522764201112988
50,0.5,18.597003662600944
51,0.51,18.671540676742623
52,0.52,18.783906719288037
53,0.53,18.93478071465443
54,0.54,19.048730945768522
55,0.55,19.240173938648805
56,0.56,19.355962037810027
57,0.5700000000000001,19.472446954159587
58,0.58,19.62885136541647
59,0.59,19.746978540127397
60,0.6,19.865816608672393
61,0.61,19.945439040347992
62,0.62,20.06547145173793
63,0.63,20.145894102423608
64,0.64,20.307707700568226
65,0.65,20.429920258545526
66,0.66,20.635244439444325
67,0.67,20.842632163358868
68,0.68,21.09425052394139
69,0.6900000000000001,21.178796533510287
70,0.7000000000000001,21.34890649507551
71,0.71,21.434473168836654
72,0.72,21.64989327771094
73,0.73,21.9112571309243
74,0.74,21.99907771279114
75,0.75,22.30923091071944
76,0.76,22.443488711565614
77,0.77,22.533442484002983
78,0.78,22.714433081311974
79,0.79,22.89687741106054
80,0.8,23.080787149755857
81,0.81,23.21968820541868
82,0.8200000000000001,23.31275299475424
83,0.8300000000000001,23.500003082814832
84,0.84,23.64142699592072
85,0.85,23.736182119396236
86,0.86,23.974734795552237
87,0.87,24.11901566217658
88,0.88,24.312741723088106
89,0.89,24.557088921536373
90,0.9,24.903306147561054
91,0.91,25.053175191928883
92,0.92,25.355624461280854
93,0.93,25.457250108795368
94,0.9400000000000001,25.713099811602593
95,0.9500000000000001,25.919629696988366
96,0.96,26.337679390681256
97,0.97,26.977430211401757
98,0.98,27.467420804193367
99,0.99,29.341433400192315
100,1.0,35.12807563327819
