,cdf,End to End Latency
0,0.0,0.03991506036017978
1,0.01,0.046467528460465056
2,0.02,0.05409565165979882
3,0.03,0.06148257795005675
4,0.04,0.06808479293600143
5,0.05,0.07494495534269678
6,0.06,0.08724794135171289
7,0.07,0.093761468682461
8,0.08,0.10362245187800026
9,0.09,0.11895604668738824
10,0.1,0.1387611515111055
11,0.11,0.14675347517016996
12,0.12,0.15274260014385724
13,0.13,0.16186362698559115
14,0.14,0.16846940916272116
15,0.15,0.17710702342810034
16,0.16,0.18843520780869435
17,0.17,0.20992582596804063
18,0.18,0.2251471710607095
19,0.19,0.23954811698130016
20,0.2,0.2498234120924697
21,0.21,0.2589809038437427
22,0.22,0.26527163444788204
23,0.23,0.2733503611795853
24,0.24,0.279990130588076
25,0.25,0.3020988796911206
26,0.26,0.3338709073468971
27,0.27,0.35380801398719924
28,0.28,0.3675114392263639
29,0.29,0.3941590344718366
30,0.3,0.4227387990502186
31,0.31,0.43735905912082623
32,0.32,0.457947486227485
33,0.33,0.4728388010839697
34,0.34,0.4931209818933002
35,0.35000000000000003,0.5101753829034544
36,0.36,0.537406382093016
37,0.37,0.5638310150973841
38,0.38,0.5856688928657175
39,0.39,0.6083525788507955
40,0.4,0.6268796793879171
41,0.41000000000000003,0.6485600739157488
42,0.42,0.675028321642906
43,0.43,0.7124820123373579
44,0.44,0.7415589647464548
45,0.45,0.7565394545867864
46,0.46,0.8065409791043656
47,0.47000000000000003,0.8261321224876848
48,0.48,0.8754646155638268
49,0.49,0.9427062792636958
50,0.5,1.0110602206214547
51,0.51,1.0607747312143214
52,0.52,1.110710093875137
53,0.53,1.1399672611065563
54,0.54,1.1606724665192114
55,0.55,1.2523221839545662
56,0.56,1.287882741504336
57,0.5700000000000001,1.3458147597760142
58,0.58,1.3757507833184515
59,0.59,1.3923592497518447
60,0.6,1.4696137752343355
61,0.61,1.5143701929944762
62,0.62,1.5357204861447855
63,0.63,1.5761728340001075
64,0.64,1.6080136480807765
65,0.65,1.687080759920909
66,0.66,1.7315200822950374
67,0.67,1.7771299789653037
68,0.68,1.8130303980289995
69,0.6900000000000001,1.8533590690324175
70,0.7000000000000001,1.905986486065466
71,0.71,1.9561919948396675
72,0.72,1.9758520578226955
73,0.73,2.0441861473628924
74,0.74,2.098031967523657
75,0.75,2.157607041317198
76,0.76,2.1836543055140853
77,0.77,2.218873790677387
78,0.78,2.236695980651825
79,0.79,2.2727709585942875
80,0.8,2.318683992989689
81,0.81,2.34667582532892
82,0.8200000000000001,2.3750055832673604
83,0.8300000000000001,2.4229838947736235
84,0.84,2.5067818682931438
85,0.85,2.699319842255848
86,0.86,2.7319068220611302
87,0.87,2.7870950192756454
88,0.88,2.8207416467285205
89,0.89,2.8433980924029085
90,0.9,2.8777244270465556
91,0.91,2.9124651592566972
92,0.92,2.953526443497399
93,0.93,3.001162958349363
94,0.9400000000000001,3.0313251576320135
95,0.9500000000000001,3.186744575048471
96,0.96,3.3035574346399446
97,0.97,3.6876888540052732
98,0.98,3.9709285524950624
99,0.99,4.5041536377956355
100,1.0,15.910836569537713
