,cdf,Normalized End to End Latency
0,0.0,0.004131964456923281
1,0.01,0.004165152759848989
2,0.02,0.004223875014717697
3,0.03,0.00430059318268703
4,0.04,0.004361224939436698
5,0.05,0.004431565788105116
6,0.06,0.0044671605153454265
7,0.07,0.004485064948368422
8,0.08,0.004503041142574111
9,0.09,0.004512056239956642
10,0.1,0.004530140615583347
11,0.11,0.0045940086384764645
12,0.12,0.0045940086384764645
13,0.13,0.004686813800313624
14,0.14,0.004743394389346121
15,0.15,0.004781493751412496
16,0.16,0.004810268962821328
17,0.17,0.004810268962821328
18,0.18,0.004848905467359682
19,0.19,0.004887852303709934
20,0.2,0.0049468598884424946
21,0.21,0.004976630279558816
22,0.22,0.005006579830022119
23,0.23,0.005016603012865004
24,0.24,0.00503670961802017
25,0.25,0.00504679312075895
26,0.26,0.005067020728229319
27,0.27,0.005077164913871421
28,0.28,0.005128191286663685
29,0.29,0.005138457935886235
30,0.3,0.005210902298420055
31,0.31,0.005231787657446427
32,0.32,0.005242261706810685
33,0.33,0.005263272754722705
34,0.34,0.005263272754722705
35,0.35000000000000003,0.0053374768144454875
36,0.36,0.0053481624537136474
37,0.37,0.005380347898943793
38,0.38,0.0054019123979731284
39,0.39,0.005434421312413881
40,0.4,0.005456202538334149
41,0.41000000000000003,0.005489038172906209
42,0.42,0.0055220714135770475
43,0.43,0.005533126611602224
44,0.44,0.0055887354771758145
45,0.45,0.00561113519612269
46,0.46,0.005622368700018833
47,0.47000000000000003,0.005644903221327004
48,0.48,0.0056902435818380415
49,0.49,0.00571305014648813
50,0.5,0.0057474314997432475
51,0.51,0.00581681617631342
52,0.52,0.00581681617631342
53,0.53,0.005863537356840318
54,0.54,0.005863537356840318
55,0.55,0.0058870384850229175
56,0.56,0.005910633806009663
57,0.5700000000000001,0.0059462042252490166
58,0.58,0.005958108538012278
59,0.59,0.00604210871478305
60,0.6,0.006066325559114
61,0.61,0.006102832937250115
62,0.62,0.006139560018177549
63,0.63,0.0061641674485034825
64,0.64,0.006201263642854402
65,0.65,0.006226118382049471
66,0.66,0.006301281906877111
67,0.67,0.0063265375204762065
68,0.68,0.006390120300921663
69,0.6900000000000001,0.006506183944112373
70,0.7000000000000001,0.006545338406753101
71,0.71,0.006584728502440463
72,0.72,0.006611120173400476
73,0.73,0.0066243556492231
74,0.74,0.0066376176224948145
75,0.75,0.00667756305801522
76,0.76,0.00667756305801522
77,0.77,0.0067311978334072455
78,0.78,0.0067581765552057515
79,0.79,0.0069500796687990965
80,0.8,0.0069919055128083735
81,0.81,0.0070763138441885896
82,0.8200000000000001,0.00716174117766964
83,0.8300000000000001,0.007277250686896177
84,0.84,0.007321045458546483
85,0.85,0.007379848741329812
86,0.86,0.007439124337266453
87,0.87,0.0075289316252923465
88,0.88,0.007681026184299946
89,0.89,0.007696403614098345
90,0.9,0.00802653694775217
91,0.91,0.008337414725090739
92,0.92,0.00857416140254051
93,0.93,0.008712451400889604
94,0.9400000000000001,0.00880001302251463
95,0.9500000000000001,0.009049895499672129
96,0.96,0.009609509976158559
97,0.97,0.010001681651250902
98,0.98,0.010122424881781077
99,0.99,0.013609299511113834
100,1.0,0.029747753225700165
