,cdf,Output Throughput
0,0.0,33.61595050264383
1,0.01,61.007747867799274
2,0.02,95.67920874227033
3,0.03,99.5839526529443
4,0.04,100.5847883512911
5,0.05,105.53060999868804
6,0.06,113.18244523726621
7,0.07,114.31994810396213
8,0.08,116.16377920211256
9,0.09,118.27365989075216
10,0.1,124.0892552406332
11,0.11,129.41200097451966
12,0.12,129.93068582944278
13,0.13,132.82083697514912
14,0.14,134.15570902619444
15,0.15,134.96306318989895
16,0.16,136.31946497954712
17,0.17,136.8658350332025
18,0.18,139.63070923562609
19,0.19,140.75223540656847
20,0.2,143.0223846944321
21,0.21,143.88309884982797
22,0.22,147.083604568196
23,0.23,147.96875929938696
24,0.24,149.45587055176935
25,0.25,149.75508150382495
26,0.26,150.0548914768056
27,0.27,150.65631328490716
28,0.28,150.95792752571776
29,0.29,151.56296871315436
30,0.3,152.78033584455437
31,0.31,153.39268126643097
32,0.32,154.31580426135386
33,0.33,157.7483729085478
34,0.34,158.38063028267285
35,0.35000000000000003,159.97238261315115
36,0.36,160.61355384489605
37,0.37,161.90361607426667
38,0.38,162.55252771292945
39,0.39,163.530775012447
40,0.4,164.84426861951204
41,0.41000000000000003,165.17428717530686
42,0.42,167.1683195520093
43,0.43,167.8383321854717
44,0.44,168.8483896575149
45,0.45,169.18642447164405
46,0.46,170.54534475395053
47,0.47000000000000003,170.54534475395053
48,0.48,170.88677687557998
49,0.49,171.91518000381075
50,0.5,173.64295686596404
51,0.51,174.687946790294
52,0.52,175.0376724094938
53,0.53,176.79683085255618
54,0.54,177.50543467500754
55,0.55,178.21687859009373
56,0.56,178.57366913782164
57,0.5700000000000001,180.7294627784471
58,0.58,180.7294627784471
59,0.59,181.45382863691202
60,0.6,183.2774705437002
61,0.61,184.01204884790513
62,0.62,185.11944036249332
63,0.63,185.49004985270855
64,0.64,186.60633603360526
65,0.65,186.97992229193082
66,0.66,188.4817615179803
67,0.67,189.99566364914423
68,0.68,190.75716855204178
69,0.6900000000000001,191.13906478537908
70,0.7000000000000001,191.90515245376974
71,0.71,193.0600449663177
72,0.72,194.61072027390824
73,0.73,196.56659118425364
74,0.74,196.96011789333122
75,0.75,197.74953641252444
76,0.76,198.1454313803173
77,0.77,198.93960065020914
78,0.78,199.3378781289882
79,0.79,200.53750106758457
80,0.8,202.14823596203493
81,0.81,204.5886286786917
82,0.8200000000000001,206.2319025873931
83,0.8300000000000001,206.6447792692498
84,0.84,207.8883754170533
85,0.85,208.3045683608312
86,0.86,209.9776890247771
87,0.87,211.2413427503603
88,0.88,215.5087023796944
89,0.89,217.67460157228496
90,0.9,219.42298316935046
91,0.91,221.18540792159763
92,0.92,221.6282215510703
93,0.93,222.9619886248871
94,0.9400000000000001,223.40835897248448
95,0.9500000000000001,225.65365106033698
96,0.96,227.92150871638486
97,0.97,231.13485182685199
98,0.98,235.33295009544
99,0.99,238.17395840139497
100,1.0,242.01539253912478
