,cdf,Output Throughput
0,0.0,5.783448233550435
1,0.01,8.223535304665846
2,0.02,8.732050502941336
3,0.03,9.421555927004546
4,0.04,10.58036882420654
5,0.05,10.708098135794422
6,0.06,11.10061267047728
7,0.07,11.189773770435789
8,0.08,11.484523124284905
9,0.09,11.81063412888531
10,0.1,12.001124195202623
11,0.11,12.146005281788831
12,0.12,12.366612963151994
13,0.13,12.465942689112822
14,0.14,12.540963206745749
15,0.15,12.819921783381114
16,0.16,12.845587292456953
17,0.17,13.343112894355036
18,0.18,13.369825833082473
19,0.19,13.558319836877178
20,0.2,13.859908282749332
21,0.21,14.027229155304973
22,0.22,14.396719800481671
23,0.23,14.658207170257596
24,0.24,14.924443930554403
25,0.25,15.225937798612097
26,0.26,15.286963540264109
27,0.27,15.317568071876252
28,0.28,15.533522248864974
29,0.29,15.564620391505342
30,0.3,15.879046686281892
31,0.31,15.942690096203455
32,0.32,16.00658858967672
33,0.33,16.167457533342063
34,0.34,16.29731597809612
35,0.35000000000000003,16.494061950301724
36,0.36,16.527083095347376
37,0.37,16.626543710536804
38,0.38,16.76008957595398
39,0.39,16.82726421636398
40,0.4,16.82726421636398
41,0.41000000000000003,17.064502789599942
42,0.42,17.167197616966856
43,0.43,17.23600395129705
44,0.44,17.33973087918344
45,0.45,17.374445055117736
46,0.46,17.513998130093775
47,0.47000000000000003,17.584194445047736
48,0.48,17.619398037530317
49,0.49,18.0113202620591
50,0.5,18.047378961282448
51,0.51,18.33845955675871
52,0.52,18.4119603230175
53,0.53,18.559846812126228
54,0.54,18.63423490116471
55,0.55,18.859192843126735
56,0.56,19.01067154327947
57,0.5700000000000001,19.08686654325755
58,0.58,19.125078488289084
59,0.59,19.240173938648805
60,0.6,19.317288786985227
61,0.61,19.43354096623919
62,0.62,19.472446954159587
63,0.63,19.550492755533178
64,0.64,19.58963288116988
65,0.65,19.668148365147022
66,0.66,19.786512030698223
67,0.67,19.865816608672393
68,0.68,19.985369849237582
69,0.6900000000000001,20.025380599686507
70,0.7000000000000001,20.307707700568226
71,0.71,20.38910123704993
72,0.72,21.010042023055906
73,0.73,21.136481255721055
74,0.74,21.221196526570374
75,0.75,22.043119910414347
76,0.76,22.087250280605375
77,0.77,22.26465702278593
78,0.78,22.57855448096794
79,0.79,22.805472802038963
80,0.8,22.988648370853415
81,0.81,23.080787149755857
82,0.8200000000000001,23.406190788883727
83,0.8300000000000001,23.453050029702315
84,0.84,23.64142699592072
85,0.85,23.783702003519156
86,0.86,23.926833227529155
87,0.87,24.264164816548465
88,0.88,24.459056728268965
89,0.89,24.60625226272063
90,0.9,24.903306147561054
91,0.91,24.953162616324942
92,0.92,25.355624461280854
93,0.93,25.406386472214354
94,0.9400000000000001,25.55928307312625
95,0.9500000000000001,26.127818448627895
96,0.96,26.60237755784151
97,0.97,27.085556075850388
98,0.98,28.76043390005068
99,0.99,30.235013382273646
100,1.0,32.29784979936916
