,cdf,End to End Latency
0,0.0,1.3377640448307597
1,0.01,1.9640324358606267
2,0.02,2.8320472131426966
3,0.03,3.363559890509009
4,0.04,3.550185736762067
5,0.05,3.739679601343251
6,0.06,4.018866765122815
7,0.07,4.083685824646162
8,0.08,4.19964491779577
9,0.09,4.567655284226496
10,0.1,4.641325584103023
11,0.11,4.744566264846449
12,0.12,4.859813326551216
13,0.13,4.997811098765265
14,0.14,5.10898136913605
15,0.15,5.129458227853169
16,0.16,5.201775708330236
17,0.17,5.403246963112457
18,0.18,5.545573661018751
19,0.19,5.590116197741286
20,0.2,5.760360638893143
21,0.21,5.795026708492479
22,0.22,5.9002816771787625
23,0.23,5.971511605862952
24,0.24,6.079972066651474
25,0.25,6.165690331953579
26,0.26,6.31545696065555
27,0.27,6.4173170133954045
28,0.28,6.599541183735776
29,0.29,6.652549280552659
30,0.3,6.868873660343622
31,0.31,7.021663457091203
32,0.32,7.078062077235636
33,0.33,7.249990513141203
34,0.34,7.2790485622339025
35,0.35000000000000003,7.545868339481602
36,0.36,7.591279662390397
37,0.37,7.775674320791902
38,0.38,7.885299382720762
39,0.39,8.012478938530785
40,0.4,8.044593050394523
41,0.41000000000000003,8.306183236187586
42,0.42,8.356170163086983
43,0.43,8.490944248132271
44,0.44,8.784600315263162
45,0.45,8.908449683671757
46,0.46,9.143106777007915
47,0.47000000000000003,9.309172865383143
48,0.48,9.478255209215169
49,0.49,9.535295709864458
50,0.5,9.650408592699073
51,0.51,9.865070273830627
52,0.52,9.884820164268726
53,0.53,9.944307388293872
54,0.54,10.044249372563401
55,0.55,10.084506844740538
56,0.56,10.145195790810053
57,0.5700000000000001,10.267671566070339
58,0.58,10.370863415444274
59,0.59,10.47509236049357
60,0.6,10.924416140104958
61,0.61,10.968201331262502
62,0.62,11.078433624182619
63,0.63,11.145104059445735
64,0.64,11.23462251816424
65,0.65,11.461577024136483
66,0.66,11.599944539232464
67,0.67,11.929333015015049
68,0.68,12.121737538968073
69,0.6900000000000001,12.170321608679302
70,0.7000000000000001,12.194686616904884
71,0.71,12.515906337201805
72,0.72,12.692361388005915
73,0.73,12.974687634289394
74,0.74,13.052769798368335
75,0.75,13.369825833082473
76,0.76,13.531230286753546
77,0.77,13.971232288414402
78,0.78,14.055311696156437
79,0.79,14.4255420623445
80,0.8,14.775943182990996
81,0.81,14.984261281160485
82,0.8200000000000001,15.47151224189346
83,0.8300000000000001,15.78405762664718
84,0.84,16.26475390820981
85,0.85,16.461106781569853
86,0.86,17.23600395129705
87,0.87,17.374445055117736
88,0.88,17.584194445047736
89,0.89,17.97533360818885
90,0.9,18.522764201112988
91,0.91,19.01067154327947
92,0.92,19.550492755533178
93,0.93,19.985369849237582
94,0.9400000000000001,20.429920258545526
95,0.9500000000000001,20.552868296348876
96,0.96,20.594015179825057
97,0.97,21.563466644293563
98,0.98,23.783702003519156
99,0.99,25.713099811602593
100,1.0,29.341433400192315
