,cdf,Time per Output Token
0,0.0,0.009725518795354299
1,0.01,0.010061872152153168
2,0.02,0.010285686343103177
3,0.03,0.010306278307754034
4,0.04,0.010472505084140854
5,0.05,0.010514479010355916
6,0.06,0.010598932233063824
7,0.07,0.010705453308604753
8,0.08,0.010769879134130817
9,0.09,0.01079144045371867
10,0.1,0.010834692676727332
11,0.11,0.010878118255165542
12,0.12,0.0108998962696904
13,0.13,0.0108998962696904
14,0.14,0.010965492260357958
15,0.15,0.010965492260357958
16,0.16,0.011031483010194344
17,0.17,0.011097870894875253
18,0.18,0.011097870894875253
19,0.19,0.011142351294774148
20,0.2,0.011164658304373295
21,0.21,0.011164658304373295
22,0.22,0.011209406389011986
23,0.23,0.011209406389011986
24,0.24,0.011254333824511598
25,0.25,0.011299441329712537
26,0.26,0.011299441329712537
27,0.27,0.01134472962633634
28,0.28,0.011413002641077271
29,0.29,0.011435851495213556
30,0.3,0.01145874609280157
31,0.31,0.011481686525419796
32,0.32,0.011481686525419796
33,0.33,0.011504672884830045
34,0.34,0.011550783751992826
35,0.35000000000000003,0.011597079432065257
36,0.36,0.01162029680830563
37,0.37,0.011643560665779715
38,0.38,0.01169022819683742
39,0.39,0.01171363205709135
40,0.4,0.011737082771920364
41,0.41000000000000003,0.011807716982826767
42,0.42,0.011807716982826767
43,0.43,0.011878776273103181
44,0.44,0.01192638655114139
45,0.45,0.011950263200893424
46,0.46,0.011974187651746066
47,0.47000000000000003,0.01199815999939721
48,0.48,0.012046248768844926
49,0.49,0.012070365382996768
50,0.5,0.012094530278658418
51,0.51,0.012118743552489568
52,0.52,0.012167315622267012
53,0.53,0.01221608236948377
54,0.54,0.012289599218201957
55,0.55,0.01236355849411424
56,0.56,0.012388310362971326
57,0.5700000000000001,0.012413111785119417
58,0.58,0.01246286368631037
59,0.59,0.012512814993719123
60,0.6,0.01253786567438723
61,0.61,0.012562966506568189
62,0.62,0.012613319027283364
63,0.63,0.012613319027283364
64,0.64,0.012663873361506612
65,0.65,0.01268922646132945
66,0.66,0.01274008503346046
67,0.67,0.01274008503346046
68,0.68,0.01274008503346046
69,0.6900000000000001,0.012765590709203124
70,0.7000000000000001,0.01279114744735968
71,0.71,0.012842414520027386
72,0.72,0.012868125059607022
73,0.73,0.012893887071738367
74,0.74,0.012919700659469575
75,0.75,0.012971482974956107
76,0.76,0.013049545853273191
77,0.77,0.013128078516963538
78,0.78,0.013180696013406776
79,0.79,0.01328656452622316
80,0.8,0.013313164255004388
81,0.81,0.013339817236495882
82,0.8200000000000001,0.013393283384271272
83,0.8300000000000001,0.013420096764419964
84,0.84,0.013554971024371348
85,0.85,0.01358210810349922
86,0.86,0.013663845747083996
87,0.87,0.013828799695279554
88,0.88,0.013912021938254242
89,0.89,0.013939873834026525
90,0.9,0.01405184013005181
91,0.91,0.014108160074140246
92,0.92,0.014164705749241335
93,0.93,0.014249949487635409
94,0.9400000000000001,0.014307063456409525
95,0.9500000000000001,0.01442197905186511
96,0.96,0.014508771070787758
97,0.97,0.0146253067995911
98,0.98,0.014861193851189074
99,0.99,0.015222177095846093
100,1.0,0.020181240362580743
