,cdf,End to End Latency
0,0.0,0.7225269141045048
1,0.01,0.8807331949458154
2,0.02,1.1606724665192114
3,0.03,1.313899707439392
4,0.04,1.5824901536581044
5,0.05,1.6112328946234806
6,0.06,1.6972336761547013
7,0.07,1.7177231782373727
8,0.08,1.9798077175981164
9,0.09,2.114883545317199
10,0.1,2.148993848151454
11,0.11,2.281880251905995
12,0.12,2.323326002985665
13,0.13,2.4133113140285993
14,0.14,2.4181427681107395
15,0.15,2.491786204064496
16,0.16,2.5370444732796087
17,0.17,2.5574222382369314
18,0.18,2.5934779627540068
19,0.19,2.651166747028239
20,0.2,2.6831724085631996
21,0.21,2.699319842255848
22,0.22,2.7319068220611302
23,0.23,2.748347541309338
24,0.24,2.8151057992825095
25,0.25,2.8433980924029085
26,0.26,2.871974727891617
27,0.27,2.8777244270465556
28,0.28,2.9476252917621393
29,0.29,3.013191655548461
30,0.3,3.0679202028536436
31,0.31,3.1803774530204025
32,0.32,3.2059225252080576
33,0.33,3.2511211074615987
34,0.34,3.3167981325335942
35,0.35000000000000003,3.356839491127373
36,0.36,3.431508330434275
37,0.37,3.5715508896676345
38,0.38,3.600237901396948
39,0.39,3.650995724656587
40,0.4,3.7098815059046175
41,0.41000000000000003,3.7322077140278798
42,0.42,3.807603336493475
43,0.43,3.8535698392733546
44,0.44,3.978878359406965
45,0.45,4.067383701895202
46,0.46,4.1412595208885286
47,0.47000000000000003,4.1578577388097075
48,0.48,4.19964491779577
49,0.49,4.258853459100224
50,0.5,4.336206939942711
51,0.51,4.4238041602549165
52,0.52,4.432660625040211
53,0.53,4.65061752721434
54,0.54,4.678605120523999
55,0.55,4.754064896007301
56,0.56,4.801844058547309
57,0.5700000000000001,4.859813326551216
58,0.58,4.889059868144551
59,0.59,4.95798810108071
60,0.6,5.068272556975502
61,0.61,5.098773614152761
62,0.62,5.139727413494517
63,0.63,5.181010157364399
64,0.64,5.275112754178585
65,0.65,5.3281285365063455
66,0.66,5.435763909017018
67,0.67,5.490394262834056
68,0.68,5.612521450632782
69,0.6900000000000001,5.612521450632782
70,0.7000000000000001,5.6802774535730025
71,0.71,5.795026708492479
72,0.72,5.829901399818265
73,0.73,5.9002816771787625
74,0.74,5.923930077038799
75,0.75,6.10434066775168
76,0.76,6.153371270351273
77,0.77,6.240124351660217
78,0.78,6.31545696065555
79,0.79,6.481812143218157
80,0.8,6.546955460088887
81,0.81,6.652549280552659
82,0.8200000000000001,6.965714226104354
83,0.8300000000000001,7.22104846412871
84,0.84,7.308223076336531
85,0.85,7.35220424100549
86,0.86,7.591279662390397
87,0.87,7.7137170650346265
88,0.88,7.869544538799241
89,0.89,8.093005717598098
90,0.9,8.207104664696484
91,0.91,8.289587465485916
92,0.92,8.767048666281621
93,0.93,9.272010535743222
94,0.9400000000000001,9.708485118963374
95,0.9500000000000001,10.064357979915881
96,0.96,10.084506844740538
97,0.97,10.990159692286051
98,0.98,11.145104059445735
99,0.99,11.73998246750052
100,1.0,13.88765584687896
