,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.0049468598884424946
17,0.17,0.007350388296714168
18,0.18,0.010244625759957635
19,0.19,0.013801169725858414
20,0.2,0.016391344295595824
21,0.21,0.017756531770734444
22,0.22,0.018741746209039317
23,0.23,0.019624003173035816
24,0.24,0.024551023488099455
25,0.25,0.02779214938654495
26,0.26,0.02921708384319103
27,0.27,0.02998668980313356
28,0.28,0.033607647592195256
29,0.29,0.034631153183201334
30,0.3,0.036333990261205665
31,0.31,0.03842674465845936
32,0.32,0.039676286954963204
33,0.33,0.042894933954175915
34,0.34,0.04298080969782792
35,0.35000000000000003,0.04509420499855417
36,0.36,0.04618955794251058
37,0.37,0.04855774802864329
38,0.38,0.0491439513861072
39,0.39,0.05197453012580341
40,0.4,0.05409565165979882
41,0.41000000000000003,0.054639322179637934
42,0.42,0.05801803032916732
43,0.43,0.05954628079266658
44,0.44,0.06411984198115593
45,0.45,0.06541514914758036
46,0.46,0.07100525563391903
47,0.47000000000000003,0.07243965742959788
48,0.48,0.07894519935012845
49,0.49,0.08500873001835729
50,0.5,0.0884780032832256
51,0.51,0.09264305459095706
52,0.52,0.09661693148015252
53,0.53,0.09778331937746845
54,0.54,0.09955935609599359
55,0.55,0.10218184485054375
56,0.56,0.10320878980828974
57,0.5700000000000001,0.107420821856104
58,0.58,0.11047111064488437
59,0.59,0.11091388018377211
60,0.6,0.11567147487988125
61,0.61,0.1211166432814948
62,0.62,0.1250550557058603
63,0.63,0.12631188033146398
64,0.64,0.1362857950016587
65,0.65,0.14413554381048863
66,0.66,0.15243742012358982
67,0.67,0.15834151134745428
68,0.68,0.1644742753811279
69,0.6900000000000001,0.16679310997739533
70,0.7000000000000001,0.1715293160929227
71,0.71,0.1736000682401979
72,0.72,0.17464480005914534
73,0.73,0.18396659912715668
74,0.74,0.18805871388699866
75,0.75,0.20372157814994943
76,0.76,0.20783702840652488
77,0.77,0.2103460978919005
78,0.78,0.21459537236935272
79,0.79,0.22068895690121587
80,0.8,0.22650211530662803
81,0.81,0.24244001201658402
82,0.8200000000000001,0.24635025201411817
83,0.8300000000000001,0.25183001577091285
84,0.84,0.2674023196106991
85,0.85,0.27389760914991473
86,0.86,0.28167512185208793
87,0.87,0.28967348242518703
88,0.88,0.2920001653830144
89,0.89,0.29611691910657956
90,0.9,0.328571479539346
91,0.91,0.3412974623537207
92,0.92,0.3433514034740295
93,0.93,0.3802216821292739
94,0.9400000000000001,0.40292662603650115
95,0.9500000000000001,0.43999110258716995
96,0.96,0.4417545922132812
97,0.97,0.4681339748428926
98,0.98,0.5000732301419085
99,0.99,0.5331242808517261
100,1.0,0.6550782132063178
