,cdf,Time to First Token
0,0.0,0.058835995422023425
1,0.01,0.08918866640868042
2,0.02,0.11895604668738824
3,0.03,0.12480519545469974
4,0.04,0.13738045452647796
5,0.05,0.13987569331771624
6,0.06,0.14971809302031183
7,0.07,0.15122278537476527
8,0.08,0.1657953472663637
9,0.09,0.1739476159243625
10,0.1,0.17569581911394808
11,0.11,0.18068482383406423
12,0.12,0.18140901077910365
13,0.13,0.18956921806228094
14,0.14,0.21762083743065702
15,0.15,0.22695557299492955
16,0.16,0.2569173212612275
17,0.17,0.26955011862465406
18,0.18,0.27008975850178046
19,0.19,0.28111233439584005
20,0.2,0.29493481681683503
21,0.21,0.3125468541804428
22,0.22,0.3266059524846777
23,0.23,0.33588015517647485
24,0.24,0.3433514034740295
25,0.25,0.3531011048683437
26,0.26,0.3645830758080317
27,0.27,0.36898442949080795
28,0.28,0.37794718160340857
29,0.29,0.38098288669810126
30,0.3,0.3825098706858852
31,0.31,0.3886792541278612
32,0.32,0.38945739077276176
33,0.33,0.39258554688261527
34,0.34,0.39653109854538615
35,0.35000000000000003,0.4013181381166827
36,0.36,0.42358512297224105
37,0.37,0.426987396036926
38,0.38,0.43387414373397
39,0.39,0.4356131165154961
40,0.4,0.43999110258716995
41,0.41000000000000003,0.44263898579128574
42,0.42,0.4435251499270041
43,0.43,0.44441308816509617
44,0.44,0.44619430116253844
45,0.45,0.44977817314040464
46,0.46,0.45067862994348856
47,0.47000000000000003,0.451580889462895
48,0.48,0.4542985204456069
49,0.49,0.4552080269930455
50,0.5,0.45611935437441303
51,0.51,0.457947486227485
52,0.52,0.4588642980117241
53,0.53,0.4588642980117241
54,0.54,0.46070343163187777
55,0.55,0.46254993652167997
56,0.56,0.46254993652167997
57,0.5700000000000001,0.46533357964714056
58,0.58,0.4662651784051929
59,0.59,0.4662651784051929
60,0.6,0.4681339748428926
61,0.61,0.46907117999773323
62,0.62,0.4709512229235329
63,0.63,0.47189406821467106
64,0.64,0.4766366840350462
65,0.65,0.477590911630712
66,0.66,0.47950510174326977
67,0.67,0.4814269639527997
68,0.68,0.482390781698451
69,0.6900000000000001,0.4911524370240105
70,0.7000000000000001,0.4931209818933002
71,0.71,0.4980769318142944
72,0.72,0.5173680720051342
73,0.73,0.5215236179873911
74,0.74,0.5236138909149227
75,0.75,0.5299351111800804
76,0.76,0.5384822707458549
77,0.77,0.5798413880809572
78,0.78,0.5856688928657175
79,0.79,0.6047133906468014
80,0.8,0.6156967893778944
81,0.81,0.6369904279215228
82,0.8200000000000001,0.6485600739157488
83,0.8300000000000001,0.6616618609077805
84,0.84,0.6709902766162451
85,0.85,0.67909066777825
86,0.86,0.6900435112012945
87,0.87,0.6997720645753439
88,0.88,0.7182047306959221
89,0.89,0.7297884327466929
90,0.9,0.7535193400176919
91,0.91,0.7921531159234969
92,0.92,0.7985157596124476
93,0.93,0.8411371457701046
94,0.9400000000000001,0.8512915997749979
95,0.9500000000000001,0.8842631841740659
96,0.96,0.9111930164522756
97,0.97,1.019181145481274
98,0.98,1.0335500338349635
99,0.99,1.0843703836591938
100,1.0,1.4119893760513889
