,cdf,Time Between Tokens
0,0.0,0.0
1,0.01,0.00857416140254051
2,0.02,0.022754285879948363
3,0.03,0.025913227725275052
4,0.04,0.026121365055713178
5,0.05,0.026278564424957015
6,0.06,0.026436709825988915
7,0.07,0.026595806952064222
8,0.08,0.02670240326590385
9,0.09,0.026755861530700437
10,0.1,0.02686309934521446
11,0.11,0.026916879323883557
12,0.12,0.026970766970177622
13,0.13,0.02702476249964745
14,0.14,0.027078866128275373
15,0.15,0.027133078072476113
16,0.16,0.02718739854909769
17,0.17,0.02724182777542221
18,0.18,0.027296365969166802
19,0.19,0.027351013348484454
20,0.2,0.027405770131964907
21,0.21,0.027460636538635508
22,0.22,0.027515612787962093
23,0.23,0.027570699099849907
24,0.24,0.027625895694644402
25,0.25,0.027681202793132183
26,0.26,0.02773662061654186
27,0.27,0.027847789325256753
28,0.28,0.027903540655237234
29,0.29,0.027959403599491964
30,0.3,0.028015378381472934
31,0.31,0.028071465225079487
32,0.32,0.02812766435465923
33,0.33,0.028183975995008898
34,0.34,0.028240400371375287
35,0.35000000000000003,0.028296937709456103
36,0.36,0.028410352175812174
37,0.37,0.028410352175812174
38,0.38,0.028467229757745738
39,0.39,0.028524221208712196
40,0.4,0.02858132675667759
41,0.41000000000000003,0.028638546630064335
42,0.42,0.028695881057752136
43,0.43,0.028753330269078968
44,0.44,0.02881089449384189
45,0.45,0.028868573962298034
46,0.46,0.028926368905165502
47,0.47000000000000003,0.028984279553624294
48,0.48,0.02904230613931724
49,0.49,0.02910044889435089
50,0.5,0.02910044889435089
51,0.51,0.029158708051296542
52,0.52,0.02927557650353776
53,0.53,0.02933418626630761
54,0.54,0.029392913365939858
55,0.55,0.029451758037343144
56,0.56,0.029510720515896368
57,0.5700000000000001,0.02956980103744972
58,0.58,0.029628999838325495
59,0.59,0.029688317155319145
60,0.6,0.029747753225700165
61,0.61,0.02980730828721308
62,0.62,0.029866982578078374
63,0.63,0.029926776336993432
64,0.64,0.02998668980313356
65,0.65,0.03004672321615285
66,0.66,0.03010687681618519
67,0.67,0.0302275455402293
68,0.68,0.03028806114691645
69,0.6900000000000001,0.030348697905969318
70,0.7000000000000001,0.03047033585184701
71,0.71,0.030531337525224085
72,0.72,0.030592461324073388
73,0.73,0.030653707492890352
74,0.74,0.030776567920857405
75,0.75,0.030838182671449714
76,0.76,0.03096178247814911
77,0.77,0.031085877674358935
78,0.78,0.03127295366952141
79,0.79,0.03139829604360529
80,0.8,0.031587252184406465
81,0.81,0.031777345470455784
82,0.8200000000000001,0.0319047094529386
83,0.8300000000000001,0.032096713208914295
84,0.84,0.03222535722113038
85,0.85,0.03248419413236084
86,0.86,0.03274511004448971
87,0.87,0.03287635283901393
88,0.88,0.033206765788853364
89,0.89,0.033607647592195256
90,0.9,0.034081463790840066
91,0.91,0.03483956478133087
92,0.92,0.0412955074932817
93,0.93,0.05313064076149899
94,0.9400000000000001,0.08500873001835729
95,0.9500000000000001,0.08637980954228763
96,0.96,0.090265378114208
97,0.97,0.3088187043244026
98,0.98,0.42955702244002203
99,0.99,0.4756843629880232
100,1.0,4.026912544432371
