,cdf,End to End Latency
0,0.0,0.07100525563391903
1,0.01,0.07894519935012845
2,0.02,0.08086280398518435
3,0.03,0.09700417330247595
4,0.04,0.11383545797325695
5,0.05,0.13068032851886138
6,0.06,0.15427768931043256
7,0.07,0.16712703011749017
8,0.08,0.18805871388699866
9,0.09,0.2107672112009934
10,0.1,0.2357458451317849
11,0.11,0.2564039999400263
12,0.12,0.27665032680799384
13,0.13,0.2885171024118929
14,0.14,0.30270368225306477
15,0.15,0.31129916339298674
16,0.16,0.3332038326069433
17,0.17,0.3645830758080317
18,0.18,0.3886792541278612
19,0.19,0.4252828572349211
20,0.2,0.43911199948509766
21,0.21,0.44977817314040464
22,0.22,0.49213572518622073
23,0.23,0.5061102606548165
24,0.24,0.5215236179873911
25,0.25,0.5384822707458549
26,0.26,0.5548815028924697
27,0.27,0.6059240280655137
28,0.28,0.6459710143283202
29,0.29,0.692809213885766
30,0.3,0.744531141987746
31,0.31,0.7985157596124476
32,0.32,0.8179119677974047
33,0.33,0.8495907174577653
34,0.34,0.8949382683468082
35,0.35000000000000003,0.9203506615813853
36,0.36,0.9483795215374583
37,0.37,1.0070240561041681
38,0.38,1.0996583401190723
39,0.39,1.110710093875137
40,0.4,1.1376896042412084
41,0.41000000000000003,1.1817537402154101
42,0.42,1.259858706528629
43,0.43,1.298227129265518
44,0.44,1.343125819197041
45,0.45,1.4119893760513889
46,0.46,1.5053111730537103
47,0.47000000000000003,1.5730236375285789
48,0.48,1.6372199718286593
49,0.49,1.6636261865675377
50,0.5,1.7211620634790894
51,0.51,1.940604885254775
52,0.52,2.0198024999542694
53,0.53,2.102232231722904
54,0.54,2.218873790677387
55,0.55,2.323326002985665
56,0.56,2.4133113140285993
57,0.5700000000000001,2.466992508849211
58,0.58,2.516829080142804
59,0.59,2.6300420175933152
60,0.6,2.742856337430598
61,0.61,2.7870950192756454
62,0.62,2.8151057992825095
63,0.63,2.8605097703600717
64,0.64,2.9832098876860953
65,0.65,3.0679202028536436
66,0.66,3.086383063418181
67,0.67,3.1803774530204025
68,0.68,3.2576298584274874
69,0.6900000000000001,3.3035574346399446
70,0.7000000000000001,3.3973642407307847
71,0.71,3.4521592781909747
72,0.72,3.5572932157145436
73,0.73,3.650995724656587
74,0.74,3.7098815059046175
75,0.75,3.8152261659959645
76,0.76,3.9078992536558363
77,0.77,4.0592570611321745
78,0.78,4.1495503307401576
79,0.79,4.233376836152106
80,0.8,4.310267585537856
81,0.81,4.37978655879996
82,0.8200000000000001,4.441534820485737
83,0.8300000000000001,4.567655284226496
84,0.84,4.669257258145329
85,0.85,4.821089907233021
86,0.86,4.987825462204295
87,0.87,5.10898136913605
88,0.88,5.2330801925542945
89,0.89,5.317482925044794
90,0.9,5.370924534811798
91,0.91,5.414064274349919
92,0.92,5.512399829012181
93,0.93,5.545573661018751
94,0.9400000000000001,5.590116197741286
95,0.9500000000000001,5.657601717905779
96,0.96,5.818253245173273
97,0.97,6.719408534755917
98,0.98,7.23550501761045
99,0.99,8.158009453263125
100,1.0,33.61595050264383
