,cdf,Normalized End to End Latency
0,0.0,0.018666928933571365
1,0.01,0.021089040387965444
2,0.02,0.022393114263375376
3,0.03,0.022754285879948363
4,0.04,0.023260427481417243
5,0.05,0.02363558772473284
6,0.06,0.023730319444339266
7,0.07,0.023825430849816174
8,0.08,0.024113058429846207
9,0.09,0.024355398777161173
10,0.1,0.024453015508115003
11,0.11,0.024501970494117235
12,0.12,0.024698772482012597
13,0.13,0.02484741063499535
14,0.14,0.0249469993553874
15,0.15,0.02509713134714314
16,0.16,0.02514737585434463
17,0.17,0.025197720951150127
18,0.18,0.025400111268076248
19,0.19,0.025450962341686013
20,0.2,0.02550191521924695
21,0.21,0.02560412720187722
22,0.22,0.02560412720187722
23,0.23,0.025706748851362038
24,0.24,0.02580978180965111
25,0.25,0.025861453044505267
26,0.26,0.025913227725275052
27,0.27,0.02601708825337182
28,0.28,0.026121365055713178
29,0.29,0.02617366008084974
30,0.3,0.026226059800731324
31,0.31,0.02633117416354552
32,0.32,0.02638388922693599
33,0.33,0.026436709825988915
34,0.34,0.026489636171986894
35,0.35000000000000003,0.026595806952064222
36,0.36,0.02670240326590385
37,0.37,0.026809426819050193
38,0.38,0.027133078072476113
39,0.39,0.02718739854909769
40,0.4,0.027296365969166802
41,0.41000000000000003,0.027296365969166802
42,0.42,0.027460636538635508
43,0.43,0.027515612787962093
44,0.44,0.027570699099849907
45,0.45,0.027570699099849907
46,0.46,0.02779214938654495
47,0.47000000000000003,0.027903540655237234
48,0.48,0.028015378381472934
49,0.49,0.028071465225079487
50,0.5,0.02812766435465923
51,0.51,0.028240400371375287
52,0.52,0.028296937709456103
53,0.53,0.028410352175812174
54,0.54,0.028467229757745738
55,0.55,0.028638546630064335
56,0.56,0.028695881057752136
57,0.5700000000000001,0.028753330269078968
58,0.58,0.028926368905165502
59,0.59,0.02904230613931724
60,0.6,0.02910044889435089
61,0.61,0.02921708384319103
62,0.62,0.02927557650353776
63,0.63,0.029392913365939858
64,0.64,0.029688317155319145
65,0.65,0.029866982578078374
66,0.66,0.03004672321615285
67,0.67,0.03010687681618519
68,0.68,0.03040945605993523
69,0.6900000000000001,0.03047033585184701
70,0.7000000000000001,0.03047033585184701
71,0.71,0.030592461324073388
72,0.72,0.030653707492890352
73,0.73,0.030838182671449714
74,0.74,0.031023768028655918
75,0.75,0.031210470245606282
76,0.76,0.031210470245606282
77,0.77,0.03146115549514405
78,0.78,0.031650489926517374
79,0.79,0.03171385427071461
80,0.8,0.03203258391179361
81,0.81,0.03281066582035456
82,0.8200000000000001,0.03314041860446005
83,0.8300000000000001,0.03327324580044266
84,0.84,0.03347348546025249
85,0.85,0.03387758718159356
86,0.86,0.03456196006994819
87,0.87,0.034979202175607335
88,0.88,0.03575727227196959
89,0.89,0.03604447783637629
90,0.9,0.036333990261205665
91,0.91,0.037067985800121155
92,0.92,0.03744052537568777
93,0.93,0.03873539166050142
94,0.9400000000000001,0.039281501172607196
95,0.9500000000000001,0.03991506036017978
96,0.96,0.04031621352036169
97,0.97,0.04306685736489062
98,0.98,0.04367403388887171
99,0.99,0.04846072955106357
100,1.0,0.07243965742959788
