,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.0
17,0.17,0.0
18,0.18,0.0
19,0.19,0.0
20,0.2,0.0
21,0.21,0.0
22,0.22,0.003791466640590731
23,0.23,0.005678874463792414
24,0.24,0.00581681617631342
25,0.25,0.006176508124076063
26,0.26,0.006664221273683521
27,0.27,0.006798847518972421
28,0.28,0.007930794078591862
29,0.29,0.008370831183491446
30,0.3,0.008852971835866322
31,0.31,0.009177485122600193
32,0.32,0.009961754818238753
33,0.33,0.012046248768844926
34,0.34,0.013801169725858414
35,0.35000000000000003,0.014566922399577159
36,0.36,0.01480186778723828
37,0.37,0.01652300101856939
38,0.38,0.01709444270450204
39,0.39,0.01870430016266761
40,0.4,0.020424874207613106
41,0.41000000000000003,0.021131260689042444
42,0.42,0.02298297033153271
43,0.43,0.024551023488099455
44,0.44,0.028183975995008898
45,0.45,0.03028806114691645
46,0.46,0.033607647592195256
47,0.47000000000000003,0.03449290520467356
48,0.48,0.03568582917052709
49,0.49,0.03611663895316584
50,0.5,0.039994970390930897
51,0.51,0.04023566164519613
52,0.52,0.04349968662219686
53,0.53,0.04924233767516848
54,0.54,0.05291854260686045
55,0.55,0.05431246768166574
56,0.56,0.054639322179637934
57,0.5700000000000001,0.055743110077441226
58,0.58,0.05675557121020511
59,0.59,0.057097128398211475
60,0.6,0.06087081587502112
61,0.61,0.062349387841682265
62,0.62,0.0646348582068288
63,0.63,0.06580882000525025
64,0.64,0.06808479293600143
65,0.65,0.06918291151118107
66,0.66,0.07434778735773258
67,0.67,0.07630617925495768
68,0.68,0.08332544382798268
69,0.6900000000000001,0.08637980954228763
70,0.7000000000000001,0.08883262418353823
71,0.71,0.09394917933047395
72,0.72,0.09995839119153355
73,0.73,0.10508336925129749
74,0.74,0.11047111064488437
75,0.75,0.11292840704842126
76,0.76,0.1149795237292563
77,0.77,0.12184552785120135
78,0.78,0.12282420187674689
79,0.79,0.1258076417914567
80,0.8,0.13385459631147278
81,0.81,0.13848390645314124
82,0.8200000000000001,0.14071747056462464
83,0.8300000000000001,0.14384756070597216
84,0.84,0.15707983228132943
85,0.85,0.1605738833927904
86,0.86,0.1764000100681213
87,0.87,0.1876829722009108
88,0.88,0.19262672137043002
89,0.89,0.19928864303295904
90,0.9,0.20372157814994943
91,0.91,0.2242483808556669
92,0.92,0.24684344571184408
93,0.93,0.2679376595898997
94,0.9400000000000001,0.2783152190057239
95,0.9500000000000001,0.2920001653830144
96,0.96,0.2984953563160937
97,0.97,0.3292292802991845
98,0.98,0.3848118296483327
99,0.99,0.4202099595180835
100,1.0,0.4709512229235329
