,cdf,Output Throughput
0,0.0,13.80457936278718
1,0.01,18.63423490116471
2,0.02,21.9112571309243
3,0.03,22.942717005477082
4,0.04,24.60625226272063
5,0.05,24.953162616324942
6,0.06,25.25440450456911
7,0.07,25.7645774889031
8,0.08,26.285056654635955
9,0.09,26.76247167863341
10,0.1,27.41254084254664
11,0.11,27.577510556825658
12,0.12,27.79901555374385
13,0.13,28.47426270638485
14,0.14,28.76043390005068
15,0.15,29.400175008601114
16,0.16,29.755102533038666
17,0.17,30.0541463852828
18,0.18,30.1143148465146
19,0.19,30.416968843737266
20,0.2,31.21818092332617
21,0.21,31.406053124477214
22,0.22,31.595055947686337
23,0.23,31.721689311571495
24,0.24,31.848830223500734
25,0.25,32.04049769614657
26,0.26,32.104642836679396
27,0.27,32.36251015932786
28,0.28,32.492219488915005
29,0.29,32.687758902651446
30,0.3,32.75319986141552
31,0.31,32.81877183311004
32,0.32,32.81877183311004
33,0.33,33.2149696597692
34,0.34,33.2149696597692
35,0.35000000000000003,33.348095657277305
36,0.36,33.548785766374806
37,0.37,33.88595678175108
38,0.38,34.021772103706674
39,0.39,34.158131775104636
40,0.4,34.36369671239413
41,0.41000000000000003,34.43249290200854
42,0.42,34.57049874730132
43,0.43,34.63970895500363
44,0.44,34.84817204209353
45,0.45,34.91793815228792
46,0.46,35.05788966797693
47,0.47000000000000003,35.198402111022496
48,0.48,35.198402111022496
49,0.49,35.41022743479259
50,0.5,35.48111878100839
51,0.51,35.623327531424515
52,0.52,35.6946455044604
53,0.53,35.83771007254983
54,0.54,35.90945723986225
55,0.55,36.19788516735264
56,0.56,36.270353405925924
57,0.5700000000000001,36.270353405925924
58,0.58,36.41572541820215
59,0.59,36.561680083250394
60,0.6,36.634876639973626
61,0.61,36.708219736349946
62,0.62,36.85534672213993
63,0.63,37.1513721173722
64,0.64,37.374950488982456
65,0.65,37.59987436374385
66,0.66,37.67514938749509
67,0.67,37.82615183894552
68,0.68,37.90187987065511
69,0.6900000000000001,37.90187987065511
70,0.7000000000000001,38.05379106060644
71,0.71,38.20631111243247
72,0.72,38.20631111243247
73,0.73,38.43623814707242
74,0.74,38.43623814707242
75,0.75,38.66754889135929
76,0.76,38.744961401652304
77,0.77,38.8225288919459
78,0.78,38.97813005423709
79,0.79,39.05616434863997
80,0.8,39.212701924648975
81,0.81,39.291205832406035
82,0.8200000000000001,39.36986690514359
83,0.8300000000000001,39.5276618047685
84,0.84,39.765540778173616
85,0.85,39.845151470422216
86,0.86,40.084941108720805
87,0.87,40.1651912410706
88,0.88,40.487801599381925
89,0.89,40.56885825924053
90,0.9,40.89471090664214
91,0.91,41.05861739934763
92,0.92,41.471263502693624
93,0.93,41.88805676971418
94,0.9400000000000001,42.05594460457494
95,0.9500000000000001,42.22450533589516
96,0.96,42.309038880111146
97,0.97,43.59754137720183
98,0.98,44.30071264282453
99,0.99,46.758720900655646
100,1.0,53.57062233207311
