,cdf,Output Throughput
0,0.0,5.783448233550435
1,0.01,8.158009453263125
2,0.02,9.346484142086805
3,0.03,9.611884045946328
4,0.04,10.601550743774519
5,0.05,10.708098135794422
6,0.06,11.122836119267022
7,0.07,11.257114254937344
8,0.08,11.507515162571764
9,0.09,11.929333015015049
10,0.1,12.04922484518274
11,0.11,12.121737538968073
12,0.12,12.366612963151994
13,0.13,12.441035710712994
14,0.14,12.566070240192689
15,0.15,12.819921783381114
16,0.16,12.922892525764397
17,0.17,13.369825833082473
18,0.18,13.396592251166725
19,0.19,13.558319836877178
20,0.2,13.859908282749332
21,0.21,14.027229155304973
22,0.22,14.396719800481671
23,0.23,14.89462486176209
24,0.24,15.07443713594293
25,0.25,15.256420156567279
26,0.26,15.409749779612914
27,0.27,15.409749779612914
28,0.28,15.564620391505342
29,0.29,15.564620391505342
30,0.3,15.752521047972564
31,0.31,15.910836569537713
32,0.32,16.038633812078476
33,0.33,16.135154920887842
34,0.34,16.29731597809612
35,0.35000000000000003,16.494061950301724
36,0.36,16.560170348791516
37,0.37,16.593323842983292
38,0.38,16.72660288349453
39,0.39,16.860952433013345
40,0.4,16.860952433013345
41,0.41000000000000003,17.064502789599942
42,0.42,17.23600395129705
43,0.43,17.270510465714064
44,0.44,17.33973087918344
45,0.45,17.444082039670334
46,0.46,17.513998130093775
47,0.47000000000000003,17.584194445047736
48,0.48,17.69001679657978
49,0.49,18.0113202620591
50,0.5,18.08350985009381
51,0.51,18.375173189504977
52,0.52,18.4119603230175
53,0.53,18.522764201112988
54,0.54,18.708921138557923
55,0.55,18.89694898495482
56,0.56,18.972688183552638
57,0.5700000000000001,19.048730945768522
58,0.58,19.125078488289084
59,0.59,19.240173938648805
60,0.6,19.317288786985227
61,0.61,19.43354096623919
62,0.62,19.550492755533178
63,0.63,19.58963288116988
64,0.64,19.668148365147022
65,0.65,19.707524037549717
66,0.66,19.82612466739632
67,0.67,19.945439040347992
68,0.68,19.985369849237582
69,0.6900000000000001,20.06547145173793
70,0.7000000000000001,20.307707700568226
71,0.71,20.552868296348876
72,0.72,21.010042023055906
73,0.73,21.136481255721055
74,0.74,21.221196526570374
75,0.75,22.043119910414347
76,0.76,22.131468999885865
77,0.77,22.443488711565614
78,0.78,22.66904959863203
79,0.79,22.89687741106054
80,0.8,23.034671690915182
81,0.81,23.080787149755857
82,0.8200000000000001,23.266174067691793
83,0.8300000000000001,23.406190788883727
84,0.84,23.594191377547254
85,0.85,23.83131702254522
86,0.86,23.879027366934686
87,0.87,24.16730197981858
88,0.88,24.508023808806044
89,0.89,24.557088921536373
90,0.9,24.903306147561054
91,0.91,25.003118897839112
92,0.92,25.25440450456911
93,0.93,25.355624461280854
94,0.9400000000000001,25.457250108795368
95,0.9500000000000001,26.023515884264672
96,0.96,26.180126393469997
97,0.97,26.923529251938415
98,0.98,28.70297049565497
99,0.99,30.235013382273646
100,1.0,32.23331863093885
