,cdf,Time to First Token
0,0.0,0.04759623987913139
1,0.01,0.07630617925495768
2,0.02,0.08483888240593303
3,0.03,0.09153798126829614
4,0.04,0.10915337908003694
5,0.05,0.11429171185666291
6,0.06,0.12555627787179344
7,0.07,0.1280926837875271
8,0.08,0.1357417404747604
9,0.09,0.14156431365904817
10,0.1,0.1473416648620447
11,0.11,0.15897614602756968
12,0.12,0.16316372991267478
13,0.13,0.16880668525714104
14,0.14,0.1725615860466224
15,0.15,0.18507371712359524
16,0.16,0.1873079812474624
17,0.17,0.20169451390616008
18,0.18,0.20290831916857138
19,0.19,0.21502499273445652
20,0.2,0.23386740153731894
21,0.21,0.24195561638817922
22,0.22,0.2498234120924697
23,0.23,0.25538043209951505
24,0.24,0.2636847694677737
25,0.25,0.26527163444788204
26,0.26,0.27008975850178046
27,0.27,0.27225914326192013
28,0.28,0.2805506713900541
29,0.29,0.2867911821606278
30,0.3,0.2873653386814699
31,0.31,0.29552527691056235
32,0.32,0.3008928973430347
33,0.33,0.3075858963558501
34,0.34,0.3119223849413211
35,0.35000000000000003,0.3156880033388813
36,0.36,0.3175878257599865
37,0.37,0.3201387191853108
38,0.38,0.335209065955343
39,0.39,0.3392558079871081
40,0.4,0.340615549342025
41,0.41000000000000003,0.34403879367117474
42,0.42,0.3461092322277037
43,0.43,0.3468021436035349
44,0.44,0.34888921210514684
45,0.45,0.34888921210514684
46,0.46,0.3495876890062582
47,0.47000000000000003,0.3495876890062582
48,0.48,0.350287564259524
49,0.49,0.35098884066444797
50,0.5,0.3516915210261385
51,0.51,0.3531011048683437
52,0.52,0.3531011048683437
53,0.53,0.3531011048683437
54,0.54,0.35380801398719924
55,0.55,0.35380801398719924
56,0.56,0.35380801398719924
57,0.5700000000000001,0.3545163383395259
58,0.58,0.3545163383395259
59,0.59,0.3545163383395259
60,0.6,0.35593724408346616
61,0.61,0.35593724408346616
62,0.62,0.3573638448347018
63,0.63,0.3573638448347018
64,0.64,0.3587961634188904
65,0.65,0.3587961634188904
66,0.66,0.35951447405636566
67,0.67,0.3602342227531751
68,0.68,0.3602342227531751
69,0.6900000000000001,0.36095541238831663
70,0.7000000000000001,0.3616780458465515
71,0.71,0.36312765580023515
72,0.72,0.3645830758080317
73,0.73,0.3645830758080317
74,0.74,0.3653129718556954
75,0.75,0.3675114392263639
76,0.76,0.37269278590095706
77,0.77,0.38098288669810126
78,0.78,0.38635416008546986
79,0.79,0.3910183406747068
80,0.8,0.40535145380983495
81,0.81,0.41106628655534155
82,0.8200000000000001,0.43735905912082623
83,0.8300000000000001,0.4488795154518124
84,0.84,0.4644038422252682
85,0.85,0.4766366840350462
86,0.86,0.49608860273352784
87,0.87,0.4980769318142944
88,0.88,0.5020775296572072
89,0.89,0.508138756660952
90,0.9,0.5236138909149227
91,0.91,0.5582208008990526
92,0.92,0.5694976129046753
93,0.93,0.5798413880809572
94,0.9400000000000001,0.5821653993317715
95,0.9500000000000001,0.6256271725359933
96,0.96,0.6319148322587597
97,0.97,0.6408238605644972
98,0.98,0.6723336004933546
99,0.99,0.7297884327466929
100,1.0,0.967538065176706
