,cdf,Output Throughput
0,0.0,14.253469997488642
1,0.01,20.635244439444325
2,0.02,24.557088921536373
3,0.03,26.285056654635955
4,0.04,27.303109650990756
5,0.05,27.577510556825658
6,0.06,28.47426270638485
7,0.07,30.845801373961255
8,0.08,32.36251015932786
9,0.09,33.1486060840254
10,0.1,33.68324970284932
11,0.11,34.43249290200854
12,0.12,34.84817204209353
13,0.13,35.981348045147264
14,0.14,37.524749739640455
15,0.15,37.82615183894552
16,0.16,38.66754889135929
17,0.17,39.13435486785647
18,0.18,39.291205832406035
19,0.19,39.845151470422216
20,0.2,40.1651912410706
21,0.21,40.24560203434602
22,0.22,40.24560203434602
23,0.23,41.22318083124537
24,0.24,41.471263502693624
25,0.25,42.22450533589516
26,0.26,42.905531327715394
27,0.27,43.336739230849844
28,0.28,44.03570409928742
29,0.29,44.56731601786451
30,0.3,45.28612847883683
31,0.31,45.37679139871435
32,0.32,45.46763582593901
33,0.33,45.64987065666941
34,0.34,46.29346369970624
35,0.35000000000000003,46.758720900655646
36,0.36,47.04011666295805
37,0.37,47.41794702857384
38,0.38,47.60799873003938
39,0.39,48.08646723210745
40,0.4,48.66698114975067
41,0.41000000000000003,48.76441254344387
42,0.42,48.95986089487216
43,0.43,49.05787863440143
44,0.44,49.749519354102645
45,0.45,49.94891602546512
46,0.46,50.0489138553459
47,0.47000000000000003,50.6531190034537
48,0.48,50.856137313068416
49,0.49,50.95795140178327
50,0.5,51.16219148331339
51,0.51,51.470087499205164
52,0.52,51.57313071742179
53,0.53,51.676380228367584
54,0.54,51.779836445041
55,0.55,52.72031270818174
56,0.56,52.93161635500444
57,0.5700000000000001,53.14376690938267
58,0.58,53.46358812161941
59,0.59,54.32588580485227
60,0.6,54.65282105360057
61,0.61,54.871870217092805
62,0.62,54.98172381112103
63,0.63,55.202091220817465
64,0.64,55.64547928590583
65,0.65,55.86850703552094
66,0.66,56.42999505407103
67,0.67,56.99712612291374
68,0.68,57.340136997579876
69,0.6900000000000001,57.56995695566639
70,0.7000000000000001,58.14854483592783
71,0.71,58.38160490234428
72,0.72,58.498484992238865
73,0.73,58.73294762300674
74,0.74,58.96834998281604
75,0.75,59.68023317648563
76,0.76,60.03939109153555
77,0.77,60.280029692464964
78,0.78,60.521632775798416
79,0.79,60.76420420719298
80,0.8,61.007747867799274
81,0.81,61.007747867799274
82,0.8200000000000001,61.374894816794864
83,0.8300000000000001,61.74425127010534
84,0.84,62.489645957216496
85,0.85,62.61475035352721
86,0.86,62.74010520908983
87,0.87,62.74010520908983
88,0.88,63.75202096836352
89,0.89,63.87965264197386
90,0.9,64.52165403937661
91,0.91,65.03989765493789
92,0.92,65.56230384892444
93,0.93,66.22121617776664
94,0.9400000000000001,66.75311082631185
95,0.9500000000000001,67.28927769958321
96,0.96,67.55897393315244
97,0.97,68.3745656554677
98,0.98,72.16830252741794
99,0.99,73.33228276628029
100,1.0,77.86689944017377
