,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.0049468598884424946
17,0.17,0.0069500796687990965
18,0.18,0.007365103788799681
19,0.19,0.01199815999939721
20,0.2,0.017060287973823713
21,0.21,0.018224255817118045
22,0.22,0.019624003173035816
23,0.23,0.022214683962622186
24,0.24,0.024551023488099455
25,0.25,0.02606917451614132
26,0.26,0.027903540655237234
27,0.27,0.029866982578078374
28,0.28,0.033607647592195256
29,0.29,0.03401336895809113
30,0.3,0.03692000995658359
31,0.31,0.03842674465845936
32,0.32,0.04096646126348448
33,0.33,0.042894933954175915
34,0.34,0.04298080969782792
35,0.35000000000000003,0.04509420499855417
36,0.36,0.04618955794251058
37,0.37,0.047216988860426745
38,0.38,0.04855774802864329
39,0.39,0.05043845011448348
40,0.4,0.05260198187756881
41,0.41000000000000003,0.05409565165979882
42,0.42,0.05825056729187244
43,0.43,0.06515401108824675
44,0.44,0.06740733770244349
45,0.45,0.06876905671012956
46,0.46,0.07243965742959788
47,0.47000000000000003,0.07630617925495768
48,0.48,0.07691907721635559
49,0.49,0.08399472114147662
50,0.5,0.0884780032832256
51,0.51,0.0909903975919381
52,0.52,0.09245795358278332
53,0.53,0.1001585080908159
54,0.54,0.10382990423411238
55,0.55,0.10529374636691571
56,0.56,0.10613947502383882
57,0.5700000000000001,0.10720619483940849
58,0.58,0.10915337908003694
59,0.59,0.11113592999394986
60,0.6,0.11567147487988125
61,0.61,0.12430697161877663
62,0.62,0.12989859383642063
63,0.63,0.13252272038299298
64,0.64,0.13959622140299552
65,0.65,0.14646026143356622
66,0.66,0.15092064194744303
67,0.67,0.1602530564529447
68,0.68,0.16316372991267478
69,0.6900000000000001,0.1648035532097187
70,0.7000000000000001,0.17221680765292285
71,0.71,0.1764000100681213
72,0.72,0.18104655521311142
73,0.73,0.18805871388699866
74,0.74,0.20169451390616008
75,0.75,0.2103460978919005
76,0.76,0.2107672112009934
77,0.77,0.2154554732003914
78,0.78,0.21675209243966143
79,0.79,0.22201707144461583
80,0.8,0.22877850017297258
81,0.81,0.23859183802756134
82,0.8200000000000001,0.24832895896450582
83,0.8300000000000001,0.25385273666706837
84,0.84,0.2706304787390213
85,0.85,0.28167512185208793
86,0.86,0.28794064466481617
87,0.87,0.292584750298696
88,0.88,0.2978989619977798
89,0.89,0.3045253645356131
90,0.9,0.3259533931390539
91,0.91,0.3468021436035349
92,0.92,0.3545163383395259
93,0.93,0.37794718160340857
94,0.9400000000000001,0.40292662603650115
95,0.9500000000000001,0.4364852148468585
96,0.96,0.44263898579128574
97,0.97,0.46907117999773323
98,0.98,0.5000732301419085
99,0.99,0.5395603133299307
100,1.0,0.6669763873281132
