,cdf,Time per Output Token
0,0.0,0.010943583184912693
1,0.01,0.011950263200893424
2,0.02,0.014164705749241335
3,0.03,0.014335706226092027
4,0.04,0.014450851882799777
5,0.05,0.014537817659518063
6,0.06,0.014654586693083775
7,0.07,0.014683925204981843
8,0.08,0.014890945991031294
9,0.09,0.014890945991031294
10,0.1,0.015010551382498934
11,0.11,0.015498657232031206
12,0.12,0.015811750982145337
13,0.13,0.01626073662495146
14,0.14,0.016391344295595824
15,0.15,0.016722471526689982
16,0.16,0.017026201484365525
17,0.17,0.017335448083946683
18,0.18,0.017370153685716334
19,0.19,0.017544726691017927
20,0.2,0.017685647483111043
21,0.21,0.01772105418477893
22,0.22,0.017863391254852673
23,0.23,0.017970893823414057
24,0.24,0.018042921381796924
25,0.25,0.018115237627499264
26,0.26,0.018224255817118045
27,0.27,0.018297298853416077
28,0.28,0.018407412694422778
29,0.29,0.018481189825685865
30,0.3,0.01870430016266761
31,0.31,0.018930103952989618
32,0.32,0.019158633712809566
33,0.33,0.019389922350829727
34,0.34,0.019389922350829727
35,0.35000000000000003,0.019781624897208798
36,0.36,0.019821227749855865
37,0.37,0.019860909887493217
38,0.38,0.01998043359922357
39,0.39,0.02006051541717455
40,0.4,0.020262127016452143
41,0.41000000000000003,0.020424874207613106
42,0.42,0.020547791878089864
43,0.43,0.02063014767483993
44,0.44,0.02083748417540145
45,0.45,0.021173565515246733
46,0.46,0.021215955035797776
47,0.47000000000000003,0.0213009888385126
48,0.48,0.02142917900018838
49,0.49,0.021558140615136834
50,0.5,0.02160130005580778
51,0.51,0.021731297501820922
52,0.52,0.021862077277412673
53,0.53,0.021993644090672216
54,0.54,0.022259157804389196
55,0.55,0.022348372776335664
56,0.56,0.022572977732040426
57,0.5700000000000001,0.022754285879948363
58,0.58,0.0229370503108903
59,0.59,0.023213953100834992
60,0.6,0.02344725728633999
61,0.61,0.023494198742368702
62,0.62,0.024551023488099455
63,0.63,0.024551023488099455
64,0.64,0.024649424285245334
65,0.65,0.024748219473968578
66,0.66,0.02484741063499535
67,0.67,0.02489715520083118
68,0.68,0.025197720951150127
69,0.6900000000000001,0.02524816683894022
70,0.7000000000000001,0.025861453044505267
71,0.71,0.02638388922693599
72,0.72,0.026542668476635518
73,0.73,0.026595806952064222
74,0.74,0.02670240326590385
75,0.75,0.02718739854909769
76,0.76,0.02724182777542221
77,0.77,0.027296365969166802
78,0.78,0.027351013348484454
79,0.79,0.027681202793132183
80,0.8,0.028071465225079487
81,0.81,0.02858132675667759
82,0.8200000000000001,0.030776567920857405
83,0.8300000000000001,0.030899920774896065
84,0.84,0.03171385427071461
85,0.85,0.031777345470455784
86,0.86,0.03307420398187371
87,0.87,0.033206765788853364
88,0.88,0.03456196006994819
89,0.89,0.03504923060839133
90,0.9,0.036625828075364034
91,0.91,0.03842674465845936
92,0.92,0.03896850272201971
93,0.93,0.039517898741957595
94,0.9400000000000001,0.0403969266605426
95,0.9500000000000001,0.04171053438244991
96,0.96,0.04263833483208122
97,0.97,0.04563859545003733
98,0.98,0.0469345350419296
99,0.99,0.05281281125300059
100,1.0,0.06740733770244349
