,cdf,Normalized End to End Latency
0,0.0,0.011276865023359462
1,0.01,0.012997451909840904
2,0.02,0.01571716448796558
3,0.03,0.01626073662495146
4,0.04,0.017026201484365525
5,0.05,0.017266244767447207
6,0.06,0.017335448083946683
7,0.07,0.01779208038288807
8,0.08,0.017970893823414057
9,0.09,0.01844426437148869
10,0.1,0.01859241032956371
11,0.11,0.01881686335304635
12,0.12,0.018892281567469155
13,0.13,0.019044026039173982
14,0.14,0.01908215221743059
15,0.15,0.019158633712809566
16,0.16,0.01923542174694104
17,0.17,0.019389922350829727
18,0.18,0.019467637392601538
19,0.19,0.01966329046667553
20,0.2,0.019860909887493217
21,0.21,0.019940512652971382
22,0.22,0.020100676609200927
23,0.23,0.020181240362580743
24,0.24,0.020262127016452143
25,0.25,0.02046576484666739
26,0.26,0.02063014767483993
27,0.27,0.020671449271786557
28,0.28,0.020795850840385675
29,0.29,0.021089040387965444
30,0.3,0.02125842942025383
31,0.31,0.0213009888385126
32,0.32,0.021386363457730474
33,0.33,0.021774803602925667
34,0.34,0.022037675410173048
35,0.35000000000000003,0.022259157804389196
36,0.36,0.022437945322961717
37,0.37,0.022572977732040426
38,0.38,0.022708822771297113
39,0.39,0.023167571576157994
40,0.4,0.023306994903802454
41,0.41000000000000003,0.023400409619434216
42,0.42,0.02363558772473284
43,0.43,0.02368290621867625
44,0.44,0.02387312941007607
45,0.45,0.023920923462949096
46,0.46,0.024064880490925433
47,0.47000000000000003,0.024258171733367175
48,0.48,0.02460017468627383
49,0.49,0.02460017468627383
50,0.5,0.02484741063499535
51,0.51,0.0249469993553874
52,0.52,0.025197720951150127
53,0.53,0.02550191521924695
54,0.54,0.025655386715794894
55,0.55,0.025861453044505267
56,0.56,0.025913227725275052
57,0.5700000000000001,0.02601708825337182
58,0.58,0.02617366008084974
59,0.59,0.026436709825988915
60,0.6,0.026755861530700437
61,0.61,0.02686309934521446
62,0.62,0.026970766970177622
63,0.63,0.027133078072476113
64,0.64,0.027515612787962093
65,0.65,0.027903540655237234
66,0.66,0.028296937709456103
67,0.67,0.028467229757745738
68,0.68,0.028868573962298034
69,0.6900000000000001,0.02910044889435089
70,0.7000000000000001,0.02933418626630761
71,0.71,0.029747753225700165
72,0.72,0.029747753225700165
73,0.73,0.03010687681618519
74,0.74,0.0302275455402293
75,0.75,0.030531337525224085
76,0.76,0.030653707492890352
77,0.77,0.031148111663696996
78,0.78,0.03171385427071461
79,0.79,0.03307420398187371
80,0.8,0.033607647592195256
81,0.81,0.03394541017895408
82,0.8200000000000001,0.034355209113732854
83,0.8300000000000001,0.03526015821238024
84,0.84,0.035828858402644215
85,0.85,0.0364067309824493
86,0.86,0.03677262483438678
87,0.87,0.03781680903748858
88,0.88,0.0381968744142284
89,0.89,0.03873539166050142
90,0.9,0.040884610192028964
91,0.91,0.04255314335389525
92,0.92,0.044112965373737816
93,0.93,0.04500410668686874
94,0.9400000000000001,0.04527494311404125
95,0.9500000000000001,0.0469345350419296
96,0.96,0.049439701556267444
97,0.97,0.05313064076149899
98,0.98,0.055409652678393144
99,0.99,0.061359735636470215
100,1.0,0.09227322240679375
