,cdf,Output Throughput
0,0.0,10.837369433045545
1,0.01,14.253469997488642
2,0.02,17.796475991051587
3,0.03,18.301819277924036
4,0.04,20.06547145173793
5,0.05,20.635244439444325
6,0.06,21.823787129872706
7,0.07,22.131468999885865
8,0.08,22.623756792241156
9,0.09,23.12699493183745
10,0.1,23.974734795552237
11,0.11,25.66172498680418
12,0.12,25.919629696988366
13,0.13,26.390407477549488
14,0.14,26.496180547827176
15,0.15,27.303109650990756
16,0.16,27.79901555374385
17,0.17,28.07840039842908
18,0.18,29.049481162991018
19,0.19,29.400175008601114
20,0.2,29.755102533038666
21,0.21,30.1143148465146
22,0.22,31.28067978403353
23,0.23,32.04049769614657
24,0.24,32.557268977381305
25,0.25,32.687758902651446
26,0.26,33.01627645128441
27,0.27,33.1486060840254
28,0.28,33.348095657277305
29,0.29,33.61595050264383
30,0.3,33.75068363618836
31,0.31,34.295037977704055
32,0.32,34.57049874730132
33,0.33,34.84817204209353
34,0.34,35.26886938251604
35,0.35000000000000003,35.55215205184124
36,0.36,35.981348045147264
37,0.37,36.48862977339375
38,0.38,37.003063394656856
39,0.39,37.1513721173722
40,0.4,37.374950488982456
41,0.41000000000000003,37.59987436374385
42,0.42,38.12997482649355
43,0.43,38.20631111243247
44,0.44,38.51318757279229
45,0.45,38.66754889135929
46,0.46,38.900251672510336
47,0.47000000000000003,39.212701924648975
48,0.48,39.448685457506215
49,0.49,39.765540778173616
50,0.5,40.24560203434602
51,0.51,40.56885825924053
52,0.52,40.65007719469447
53,0.53,41.140816833580544
54,0.54,41.305709721798415
55,0.55,41.720839145102175
56,0.56,41.804364348595875
57,0.5700000000000001,42.14014068986939
58,0.58,42.309038880111146
59,0.59,42.648868811730225
60,0.6,42.905531327715394
61,0.61,42.905531327715394
62,0.62,43.94772067451362
63,0.63,44.12386366705374
64,0.64,44.56731601786451
65,0.65,44.745942355985854
66,0.66,45.37679139871435
67,0.67,45.8328358867911
68,0.68,46.5720595264628
69,0.6900000000000001,46.85233195350981
70,0.7000000000000001,46.94613041587921
71,0.71,47.228654015778176
72,0.72,47.89450547864771
73,0.73,48.279198370581696
74,0.74,48.47270197777481
75,0.75,48.8620389949823
76,0.76,49.05787863440143
77,0.77,49.55091867664183
78,0.78,49.650119715033505
79,0.79,50.0489138553459
80,0.8,50.35011012409445
81,0.81,50.75452664910623
82,0.8200000000000001,51.05996932250756
83,0.8300000000000001,51.36725016154444
84,0.84,51.676380228367584
85,0.85,52.091449471823815
86,0.86,52.30023262723876
87,0.87,52.509852588049384
88,0.88,52.8258588797697
89,0.89,52.93161635500444
90,0.9,53.46358812161941
91,0.91,54.10901621767679
92,0.92,54.65282105360057
93,0.93,55.75688164683858
94,0.9400000000000001,57.111234483520185
95,0.9500000000000001,57.68521212474681
96,0.96,58.73294762300674
97,0.97,60.15959007269979
98,0.98,63.49752213665231
99,0.99,67.28927769958321
100,1.0,88.67703904662787
