,cdf,Time to First Token
0,0.0,0.05721143696357326
1,0.01,0.093761468682461
2,0.02,0.11315448994541506
3,0.03,0.12257879887599418
4,0.04,0.13225793972288707
5,0.05,0.1379310770389864
6,0.06,0.14763664317007683
7,0.07,0.1592944165901874
8,0.08,0.16982257031483106
9,0.09,0.1764000100681213
10,0.1,0.17960396036377235
11,0.11,0.18213610027412055
12,0.12,0.1876829722009108
13,0.13,0.19651804057719424
14,0.14,0.2202480199243903
15,0.15,0.22604956362769368
16,0.16,0.2574316702527415
17,0.17,0.27008975850178046
18,0.18,0.27225914326192013
19,0.19,0.27887240663136104
20,0.2,0.292584750298696
21,0.21,0.3156880033388813
22,0.22,0.3332038326069433
23,0.23,0.335209065955343
24,0.24,0.3474964421893278
25,0.25,0.35951447405636566
26,0.26,0.36898442949080795
27,0.27,0.3704633235179314
28,0.28,0.3764384119251212
29,0.29,0.37870383261762963
30,0.3,0.3832756562127839
31,0.31,0.3855822237016827
32,0.32,0.3910183406747068
33,0.33,0.39337150393343134
34,0.34,0.39653109854538615
35,0.35000000000000003,0.4005163036748911
36,0.36,0.41519757280188396
37,0.37,0.4261342743665225
38,0.38,0.42955702244002203
39,0.39,0.43735905912082623
40,0.4,0.44263898579128574
41,0.41000000000000003,0.4453028040573186
42,0.42,0.44619430116253844
43,0.43,0.4470875830467477
44,0.44,0.4470875830467477
45,0.45,0.45067862994348856
46,0.46,0.45248495530766547
47,0.47000000000000003,0.45248495530766547
48,0.48,0.4552080269930455
49,0.49,0.45703250623502245
50,0.5,0.4588642980117241
51,0.51,0.46070343163187777
52,0.52,0.46254993652167997
53,0.53,0.4634759624206222
54,0.54,0.4644038422252682
55,0.55,0.46533357964714056
56,0.56,0.46719864222582397
57,0.5700000000000001,0.46907117999773323
58,0.58,0.47001026143917013
59,0.59,0.4709512229235329
60,0.6,0.47473394468035474
61,0.61,0.4766366840350462
62,0.62,0.4766366840350462
63,0.63,0.477590911630712
64,0.64,0.477590911630712
65,0.65,0.47950510174326977
66,0.66,0.47950510174326977
67,0.67,0.48432420974791573
68,0.68,0.48919175060943004
69,0.6900000000000001,0.4911524370240105
70,0.7000000000000001,0.4980769318142944
71,0.71,0.5040898624290469
72,0.72,0.5122201719684092
73,0.73,0.5246621669728105
74,0.74,0.5267650192423886
75,0.75,0.5341915967293072
76,0.76,0.5482627148053126
77,0.77,0.5798413880809572
78,0.78,0.5891934705571155
79,0.79,0.607137089182762
80,0.8,0.6218846470572781
81,0.81,0.6306522651613395
82,0.8200000000000001,0.653769365627484
83,0.8300000000000001,0.6629865092779662
84,0.84,0.680450208654683
85,0.85,0.6955860015398296
86,0.86,0.7153376488040041
87,0.87,0.7210833038865138
88,0.88,0.7341803273151636
89,0.89,0.7400773284532551
90,0.9,0.7580540480894626
91,0.91,0.811394773418487
92,0.92,0.8162777780515558
93,0.93,0.8478932335068007
94,0.9400000000000001,0.8719697503269105
95,0.9500000000000001,0.8931501798985628
96,0.96,0.9772619876495665
97,0.97,1.0171448195162764
98,0.98,1.0232660357588639
99,0.99,1.1286243935759568
100,1.0,1.426180109955712
