,cdf,Normalized End to End Latency
0,0.0,0.011276865023359462
1,0.01,0.012842414520027386
2,0.02,0.01519176315559465
3,0.03,0.015498657232031206
4,0.04,0.016131169647695245
5,0.05,0.016391344295595824
6,0.06,0.01655608009968765
7,0.07,0.016655715219953002
8,0.08,0.01709444270450204
9,0.09,0.017266244767447207
10,0.1,0.017474687931811023
11,0.11,0.017579851268977924
12,0.12,0.017685647483111043
13,0.13,0.017756531770734444
14,0.14,0.017827700163434393
15,0.15,0.017899153799907433
16,0.16,0.017970893823414057
17,0.17,0.018042921381796924
18,0.18,0.018042921381796924
19,0.19,0.01815150436949626
20,0.2,0.01833393008235185
21,0.21,0.01833393008235185
22,0.22,0.018481189825685865
23,0.23,0.018555262656577566
24,0.24,0.018629632372265528
25,0.25,0.01877926722247083
26,0.26,0.018892281567469155
27,0.27,0.01900597603709771
28,0.28,0.019158633712809566
29,0.29,0.019273931099787766
30,0.3,0.01931251754843599
31,0.31,0.019467637392601538
32,0.32,0.01966329046667553
33,0.33,0.019702656413555748
34,0.34,0.019860909887493217
35,0.35000000000000003,0.020020434467290085
36,0.36,0.02006051541717455
37,0.37,0.020262127016452143
38,0.38,0.02034333786500421
39,0.39,0.020384065268137352
40,0.4,0.020588928598566522
41,0.41000000000000003,0.020671449271786557
42,0.42,0.02083748417540145
43,0.43,0.020962884948370824
44,0.44,0.02104690444313434
45,0.45,0.021131260689042444
46,0.46,0.021215955035797776
47,0.47000000000000003,0.0213009888385126
48,0.48,0.021386363457730474
49,0.49,0.02142917900018838
50,0.5,0.02160130005580778
51,0.51,0.021818396803331926
52,0.52,0.021949700745835708
53,0.53,0.02208179488046369
54,0.54,0.022126002678022175
55,0.55,0.02217029897967988
56,0.56,0.022214683962622186
57,0.5700000000000001,0.022348372776335664
58,0.58,0.022482866134419098
59,0.59,0.022708822771297113
60,0.6,0.02284548533117115
61,0.61,0.023028982284148392
62,0.62,0.023400409619434216
63,0.63,0.02344725728633999
64,0.64,0.023588363773234883
65,0.65,0.02377782759137498
66,0.66,0.02387312941007607
67,0.67,0.024016798811622882
68,0.68,0.024453015508115003
69,0.6900000000000001,0.024748219473968578
70,0.7000000000000001,0.02489715520083118
71,0.71,0.025197720951150127
72,0.72,0.02550191521924695
73,0.73,0.025706748851362038
74,0.74,0.02580978180965111
75,0.75,0.02617366008084974
76,0.76,0.02617366008084974
77,0.77,0.026489636171986894
78,0.78,0.026542668476635518
79,0.79,0.02686309934521446
80,0.8,0.02702476249964745
81,0.81,0.027515612787962093
82,0.8200000000000001,0.028071465225079487
83,0.8300000000000001,0.028353588235400958
84,0.84,0.02927557650353776
85,0.85,0.029688317155319145
86,0.86,0.029926776336993432
87,0.87,0.03004672321615285
88,0.88,0.03028806114691645
89,0.89,0.031023768028655918
90,0.9,0.0319047094529386
91,0.91,0.032679685249196025
92,0.92,0.03281066582035456
93,0.93,0.034355209113732854
94,0.9400000000000001,0.03568582917052709
95,0.9500000000000001,0.037067985800121155
96,0.96,0.03729106234970003
97,0.97,0.037892518364890965
98,0.98,0.041877710705449364
99,0.99,0.05013672539256133
100,1.0,0.07302149914669681
