,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.0
17,0.17,0.0
18,0.18,0.0
19,0.19,0.0
20,0.2,0.0
21,0.21,0.0
22,0.22,0.0025061627102727618
23,0.23,0.0034375289610184636
24,0.24,0.005993964661996007
25,0.25,0.006467263704952446
26,0.26,0.007513888804862196
27,0.27,0.007962580796555435
28,0.28,0.00872989374603653
29,0.29,0.009532940556873218
30,0.3,0.011231847643044041
31,0.31,0.012118743552489568
32,0.32,0.014861193851189074
33,0.33,0.01626073662495146
34,0.34,0.016755949948164837
35,0.35000000000000003,0.016890535215895276
36,0.36,0.018006871588826297
37,0.37,0.018854534751150547
38,0.38,0.020962884948370824
39,0.39,0.02190584519988998
40,0.4,0.022572977732040426
41,0.41000000000000003,0.023121282721859978
42,0.42,0.024209703857776026
43,0.43,0.02460017468627383
44,0.44,0.025197720951150127
45,0.45,0.025861453044505267
46,0.46,0.027515612787962093
47,0.47000000000000003,0.02904230613931724
48,0.48,0.02998668980313356
49,0.49,0.03228987245080231
50,0.5,0.033674930169957415
51,0.51,0.03449290520467356
52,0.52,0.03490931365977195
53,0.53,0.03920301665477981
54,0.54,0.04367403388887171
55,0.55,0.044112965373737816
56,0.56,0.04455630819484311
57,0.5700000000000001,0.04473489041347754
58,0.58,0.045456405630066955
59,0.59,0.047978537075465344
60,0.6,0.053024485635102384
61,0.61,0.05409565165979882
62,0.62,0.05453015270475353
63,0.63,0.05585470789541409
64,0.64,0.058835995422023425
65,0.65,0.05990463257717167
66,0.66,0.061852582444562265
67,0.67,0.0629760098170069
68,0.68,0.06515401108824675
69,0.6900000000000001,0.06620485998912709
70,0.7000000000000001,0.06987821156416514
71,0.71,0.07258468176879627
72,0.72,0.07375537765970896
73,0.73,0.07661201533830812
74,0.74,0.07942029456495353
75,0.75,0.08724794135171289
76,0.76,0.09044608958190409
77,0.77,0.0920888603240629
78,0.78,0.093761468682461
79,0.79,0.0981752360964997
80,0.8,0.10720619483940849
81,0.81,0.107851365800874
82,0.8200000000000001,0.1159030494041653
83,0.8300000000000001,0.11824444710361351
84,0.84,0.1273264284940292
85,0.85,0.12886355043454967
86,0.86,0.13466013836739796
87,0.87,0.13987569331771624
88,0.88,0.1482283726099074
89,0.89,0.14971809302031183
90,0.9,0.18843520780869435
91,0.91,0.21288545759904617
92,0.92,0.2189304879142918
93,0.93,0.23246839786977286
94,0.9400000000000001,0.2523341799666505
95,0.9500000000000001,0.3119223849413211
96,0.96,0.3253021376083066
97,0.97,0.3468021436035349
98,0.98,0.3832756562127839
99,0.99,0.42358512297224105
100,1.0,0.552666409283212
