,cdf,Time per Output Token
0,0.0,0.010878118255165542
1,0.01,0.01199815999939721
2,0.02,0.014108160074140246
3,0.03,0.014307063456409525
4,0.04,0.01442197905186511
5,0.05,0.014479782517199776
6,0.06,0.014537817659518063
7,0.07,0.014596085407384123
8,0.08,0.014654586693083775
9,0.09,0.014772293625825215
10,0.1,0.014861193851189074
11,0.11,0.015010551382498934
12,0.12,0.015010551382498934
13,0.13,0.015252651924866805
14,0.14,0.015405943676541549
15,0.15,0.01574863028273627
16,0.16,0.015970661774644724
17,0.17,0.01629329065222864
18,0.18,0.01635859435694328
19,0.19,0.016457041000491286
20,0.2,0.01662243706766539
21,0.21,0.01668905999516812
22,0.22,0.016755949948164837
23,0.23,0.01678949539350651
24,0.24,0.016856787892786603
25,0.25,0.016924350101212383
26,0.26,0.017060287973823713
27,0.27,0.01709444270450204
28,0.28,0.017162957436268847
29,0.29,0.01719731771141653
30,0.3,0.017335448083946683
31,0.31,0.017474687931811023
32,0.32,0.017544726691017927
33,0.33,0.017650311524103825
34,0.34,0.017863391254852673
35,0.35000000000000003,0.018006871588826297
36,0.36,0.018115237627499264
37,0.37,0.018370634647081274
38,0.38,0.01844426437148869
39,0.39,0.01859241032956371
40,0.4,0.018629632372265528
41,0.41000000000000003,0.018666928933571365
42,0.42,0.018741746209039317
43,0.43,0.01877926722247083
44,0.44,0.01896800205900161
45,0.45,0.01900597603709771
46,0.46,0.019044026039173982
47,0.47000000000000003,0.01912035472437239
48,0.48,0.01931251754843599
49,0.49,0.019467637392601538
50,0.5,0.01966329046667553
51,0.51,0.01974210117114045
52,0.52,0.019781624897208798
53,0.53,0.01990067146884956
54,0.54,0.019940512652971382
55,0.55,0.020020434467290085
56,0.56,0.020100676609200927
57,0.5700000000000001,0.020140918204014143
58,0.58,0.020181240362580743
59,0.59,0.020262127016452143
60,0.6,0.02034333786500421
61,0.61,0.02046576484666739
62,0.62,0.020588928598566522
63,0.63,0.020671449271786557
64,0.64,0.02104690444313434
65,0.65,0.02142917900018838
66,0.66,0.02160130005580778
67,0.67,0.02160130005580778
68,0.68,0.021644545901765355
69,0.6900000000000001,0.021862077277412673
70,0.7000000000000001,0.02217029897967988
71,0.71,0.022303720682876463
72,0.72,0.022393114263375376
73,0.73,0.022437945322961717
74,0.74,0.022663450498027784
75,0.75,0.02284548533117115
76,0.76,0.023260427481417243
77,0.77,0.02354123417528636
78,0.78,0.02377782759137498
79,0.79,0.02387312941007607
80,0.8,0.024258171733367175
81,0.81,0.024501970494117235
82,0.8200000000000001,0.024748219473968578
83,0.8300000000000001,0.02484741063499535
84,0.84,0.026278564424957015
85,0.85,0.026542668476635518
86,0.86,0.027405770131964907
87,0.87,0.027515612787962093
88,0.88,0.02779214938654495
89,0.89,0.028015378381472934
90,0.9,0.028753330269078968
91,0.91,0.02921708384319103
92,0.92,0.03047033585184701
93,0.93,0.031148111663696996
94,0.9400000000000001,0.03146115549514405
95,0.9500000000000001,0.03261439117277405
96,0.96,0.032679685249196025
97,0.97,0.034700484821205746
98,0.98,0.03511939923823797
99,0.99,0.04204555707316023
100,1.0,0.04712264922234397
