,cdf,Output Throughput
0,0.0,24.803891850978285
1,0.01,48.76441254344387
2,0.02,59.32322375770783
3,0.03,61.374894816794864
4,0.04,64.0075398344503
5,0.05,65.17010766025308
6,0.06,66.22121617776664
7,0.07,66.22121617776664
8,0.08,67.96554640998895
9,0.09,68.23795313667556
10,0.1,69.20000343995328
11,0.11,69.47735788524926
12,0.12,69.89547526973487
13,0.13,70.45688189134836
14,0.14,70.88089408858933
15,0.15,71.30745800737382
16,0.16,71.73658900405921
17,0.17,72.31278361355892
18,0.18,72.74796469801115
19,0.19,73.03953941466173
20,0.2,73.1857647187952
21,0.21,73.47909414318976
22,0.22,74.06928470764261
23,0.23,74.21757156391418
24,0.24,74.21757156391418
25,0.25,74.21757156391418
26,0.26,74.6642157347595
27,0.27,74.81369364413838
28,0.28,75.11354782722691
29,0.29,75.11354782722691
30,0.3,75.41460382948434
31,0.31,76.02034057843467
32,0.32,76.17253345246557
33,0.33,76.325031016935
34,0.34,76.47783388183377
35,0.35000000000000003,76.78435795899135
36,0.36,77.09211058833333
37,0.37,77.24644914806974
38,0.38,77.40109669391174
39,0.39,77.40109669391174
40,0.4,77.5560538444501
41,0.41000000000000003,78.02278912874269
42,0.42,78.17899090878018
43,0.43,78.33550540509405
44,0.44,78.4923332437429
45,0.45,78.64947505203868
46,0.46,78.80693145854929
47,0.47000000000000003,78.80693145854929
48,0.48,79.43991568219364
49,0.49,79.43991568219364
50,0.5,79.75831181879951
51,0.51,79.91798811873706
52,0.52,80.23830037541312
53,0.53,80.55989644746275
54,0.54,80.72117752143166
55,0.55,81.20696064049625
56,0.56,81.36953713827504
57,0.5700000000000001,81.53243911452779
58,0.58,81.53243911452779
59,0.59,81.69566722086319
60,0.6,82.02310443674119
61,0.61,82.35185402491493
62,0.62,82.5167226015414
63,0.63,82.68192124538828
64,0.64,82.68192124538828
65,0.65,82.84745061725091
66,0.66,83.01331137924744
67,0.67,83.34602972874508
68,0.68,84.01547239000945
69,0.6900000000000001,84.18367153393339
70,0.7000000000000001,84.5210807009941
71,0.71,84.5210807009941
72,0.72,84.85984220805071
73,0.73,85.02973178204074
74,0.74,85.02973178204074
75,0.75,85.1999614752981
76,0.76,85.37053196874214
77,0.77,85.54144394465554
78,0.78,85.7126980866869
79,0.79,85.88429507985344
80,0.8,86.40115003692432
81,0.81,86.57412531227352
82,0.8200000000000001,87.0951316939423
83,0.8300000000000001,87.26949632195821
84,0.84,87.7946874728333
85,0.85,87.97045261291906
86,0.86,88.14656963516714
87,0.87,88.49986214543587
88,0.88,88.67703904662787
89,0.89,88.85457065633084
90,0.9,88.85457065633084
91,0.91,89.74757423677778
92,0.92,90.10728359272738
93,0.93,90.287678554875
94,0.9400000000000001,90.46843466809798
95,0.9500000000000001,91.37765785694788
96,0.96,91.37765785694788
97,0.97,91.7439006076343
98,0.98,92.11161126366626
99,0.99,93.41024346874016
100,1.0,94.53791928909735
