,cdf,"Deadline Miss Rate with 0.03s TBT Deadline, 0.3s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.0
1,0.01,0.0
2,0.02,0.0
3,0.03,0.0
4,0.04,0.0
5,0.05,0.0
6,0.06,0.0
7,0.07,0.0
8,0.08,0.0
9,0.09,0.0
10,0.1,0.0
11,0.11,0.0
12,0.12,0.0
13,0.13,0.0
14,0.14,0.0
15,0.15,0.0
16,0.16,0.0
17,0.17,0.0
18,0.18,0.0
19,0.19,0.0
20,0.2,0.0
21,0.21,0.0025061627102727618
22,0.22,0.004001834730761234
23,0.23,0.004927111964484566
24,0.24,0.005993964661996007
25,0.25,0.0063265375204762065
26,0.26,0.00716174117766964
27,0.27,0.008337414725090739
28,0.28,0.009686694407772431
29,0.29,0.00990216322302583
30,0.3,0.011231847643044041
31,0.31,0.011504672884830045
32,0.32,0.012338856079540583
33,0.33,0.015161409982456598
34,0.34,0.016391344295595824
35,0.35000000000000003,0.01807904334652525
36,0.36,0.020181240362580743
37,0.37,0.020962884948370824
38,0.38,0.02190584519988998
39,0.39,0.022303720682876463
40,0.4,0.02298297033153271
41,0.41000000000000003,0.023825430849816174
42,0.42,0.024698772482012597
43,0.43,0.026226059800731324
44,0.44,0.026809426819050193
45,0.45,0.027625895694644402
46,0.46,0.029866982578078374
47,0.47000000000000003,0.030776567920857405
48,0.48,0.031023768028655918
49,0.49,0.03196858274513668
50,0.5,0.033339858905148255
51,0.51,0.03428656733728183
52,0.52,0.03490931365977195
53,0.53,0.03547235518671911
54,0.54,0.036333990261205665
55,0.55,0.03920301665477981
56,0.56,0.039676286954963204
57,0.5700000000000001,0.039994970390930897
58,0.58,0.04113065533248235
59,0.59,0.04455630819484311
60,0.6,0.04778700618048432
61,0.61,0.04953867993776148
62,0.62,0.05366461275732314
63,0.63,0.05409565165979882
64,0.64,0.05767096427087635
65,0.65,0.058835995422023425
66,0.66,0.06148257795005675
67,0.67,0.06450571763099099
68,0.68,0.06932141583853078
69,0.6900000000000001,0.07143256796521726
70,0.7000000000000001,0.07554691983358185
71,0.71,0.07691907721635559
72,0.72,0.07815968123135716
73,0.73,0.0810246914806502
74,0.74,0.08603498030741746
75,0.75,0.08794872451125174
76,0.76,0.08901046727499676
77,0.77,0.09172124049005448
78,0.78,0.09264305459095706
79,0.79,0.099360436303594
80,0.8,0.1009629900610166
81,0.81,0.10320878980828974
82,0.8200000000000001,0.10720619483940849
83,0.8300000000000001,0.11113592999394986
84,0.84,0.12555627787179344
85,0.85,0.12886355043454967
86,0.86,0.14587559031474076
87,0.87,0.14912041659875017
88,0.88,0.1536618109258384
89,0.89,0.15614017476594017
90,0.9,0.1596133243311087
91,0.91,0.20412942915725663
92,0.92,0.22201707144461583
93,0.93,0.25132685889624573
94,0.9400000000000001,0.27720418131611796
95,0.9500000000000001,0.3240035275765469
96,0.96,0.3426653866838716
97,0.97,0.37794718160340857
98,0.98,0.3997160712999163
99,0.99,0.43041699645892095
100,1.0,0.5649598059183998
