,cdf,Time to First Token
0,0.0,0.08777300278395654
1,0.01,0.12160208024310702
2,0.02,0.14043631677728274
3,0.03,0.15707983228132943
4,0.04,0.17084456900746897
5,0.05,0.17888697920162275
6,0.06,0.19262672137043002
7,0.07,0.19809649081050018
8,0.08,0.21416661038659682
9,0.09,0.21718603056266375
10,0.1,0.22380033214266856
11,0.11,0.24147218858320788
12,0.12,0.2569173212612275
13,0.13,0.26106106130355294
14,0.14,0.26210739717417253
15,0.15,0.2873653386814699
16,0.16,0.30270368225306477
17,0.17,0.30697133912037383
18,0.18,0.3188607215817742
19,0.19,0.3426653866838716
20,0.2,0.3516915210261385
21,0.21,0.35380801398719924
22,0.22,0.37343891760446246
23,0.23,0.3871276418874428
24,0.24,0.4013181381166827
25,0.25,0.4037332859484861
26,0.26,0.40779087428901234
27,0.27,0.4227387990502186
28,0.28,0.43300726232790815
29,0.29,0.43911199948509766
30,0.3,0.44441308816509617
31,0.31,0.45067862994348856
32,0.32,0.45703250623502245
33,0.33,0.46533357964714056
34,0.34,0.46719864222582397
35,0.35000000000000003,0.47950510174326977
36,0.36,0.48432420974791573
37,0.37,0.4882143445143063
38,0.38,0.4911524370240105
39,0.39,0.49608860273352784
40,0.4,0.4980769318142944
41,0.41000000000000003,0.4990740828289376
42,0.42,0.4990740828289376
43,0.43,0.4990740828289376
44,0.44,0.5010743777498001
45,0.45,0.5020775296572072
46,0.46,0.5030826898767411
47,0.47000000000000003,0.5040898624290469
48,0.48,0.5061102606548165
49,0.49,0.5061102606548165
50,0.5,0.5071234944098811
51,0.51,0.508138756660952
52,0.52,0.508138756660952
53,0.53,0.5091560514690819
54,0.54,0.5091560514690819
55,0.55,0.5101753829034544
56,0.56,0.5122201719684092
57,0.5700000000000001,0.5132456377781558
58,0.58,0.5153027324615405
59,0.59,0.5163343695635656
60,0.6,0.5184038439210604
61,0.61,0.5194416894544359
62,0.62,0.5215236179873911
63,0.63,0.5215236179873911
64,0.64,0.5225677093146932
65,0.65,0.5236138909149227
66,0.66,0.5299351111800804
67,0.67,0.5341915967293072
68,0.68,0.5395603133299307
69,0.6900000000000001,0.5395603133299307
70,0.7000000000000001,0.5537728485410363
71,0.71,0.5880162608257326
72,0.72,0.607137089182762
73,0.73,0.6144666259625539
74,0.74,0.6206421202899309
75,0.75,0.6446803629510409
76,0.76,0.6590204988296676
77,0.77,0.6683116753908321
78,0.78,0.6763797296942432
79,0.79,0.7039833194975533
80,0.8,0.7327134335542941
81,0.81,0.7371229308889683
82,0.8200000000000001,0.7430435672784798
83,0.8300000000000001,0.7520138068708034
84,0.84,0.778021917453132
85,0.85,0.7842710581097051
86,0.86,0.8001143897618219
87,0.87,0.8179119677974047
88,0.88,0.8311038170484454
89,0.89,0.844508433557472
90,0.9,0.87022755302356
91,0.91,0.9166766107108517
92,0.92,0.9408227502341979
93,0.93,0.9579108973811512
94,0.9400000000000001,0.9792184681053213
95,0.9500000000000001,1.0843703836591938
96,0.96,1.1308839018714043
97,0.97,1.1699950901327383
98,0.98,1.2398613658917395
99,0.99,1.3191658332546543
100,1.0,1.6176907354257384
