,cdf,Time per Output Token
0,0.0,0.025861453044505267
1,0.01,0.02633117416354552
2,0.02,0.026489636171986894
3,0.03,0.027847789325256753
4,0.04,0.02933418626630761
5,0.05,0.03010687681618519
6,0.06,0.031085877674358935
7,0.07,0.03139829604360529
8,0.08,0.031840963779705946
9,0.09,0.03203258391179361
10,0.1,0.03235451684009322
11,0.11,0.032549227554047225
12,0.12,0.03287635283901393
13,0.13,0.03374234744757494
14,0.14,0.03387758718159356
15,0.15,0.03414969494958049
16,0.16,0.03449290520467356
17,0.17,0.03483956478133087
18,0.18,0.03490931365977195
19,0.19,0.03518970834582203
20,0.2,0.03561452881254402
21,0.21,0.03590058784889573
22,0.22,0.03604447783637629
23,0.23,0.03611663895316584
24,0.24,0.036333990261205665
25,0.25,0.036479617330762514
26,0.26,0.036846243702924095
27,0.27,0.037067985800121155
28,0.28,0.03736571913118091
29,0.29,0.03766584388261353
30,0.3,0.0381968744142284
31,0.31,0.038349967945855046
32,0.32,0.03865799827057034
33,0.33,0.03904651774248419
34,0.34,0.03912468894917585
35,0.35000000000000003,0.03943894190131432
36,0.36,0.039517898741957595
37,0.37,0.03991506036017978
38,0.38,0.0403969266605426
39,0.39,0.04072139833818039
40,0.4,0.04104847620094892
41,0.41000000000000003,0.04113065533248235
42,0.42,0.04146102038352242
43,0.43,0.04154402542933529
44,0.44,0.041794038955788156
45,0.45,0.041877710705449364
46,0.46,0.04204555707316023
47,0.47000000000000003,0.042383270695668794
48,0.48,0.042894933954175915
49,0.49,0.04298080969782792
50,0.5,0.04376146939215274
51,0.51,0.04384907994148639
52,0.52,0.04402482758078329
53,0.53,0.0443784388785656
54,0.54,0.044467284602046214
55,0.55,0.04491418839179008
56,0.56,0.045184483687239964
57,0.5700000000000001,0.045184483687239964
58,0.58,0.045456405630066955
59,0.59,0.045729964009496867
60,0.6,0.04637468624575882
61,0.61,0.046747171815577804
62,0.62,0.047028498075046575
63,0.63,0.047501142496755494
64,0.64,0.04759623987913139
65,0.65,0.04759623987913139
66,0.66,0.047978537075465344
67,0.67,0.048074590202743524
68,0.68,0.04855774802864329
69,0.6900000000000001,0.048849970404683835
70,0.7000000000000001,0.0498368055993714
71,0.71,0.05003655211505374
72,0.72,0.05013672539256133
73,0.73,0.05053942799259056
74,0.74,0.05104735785841233
75,0.75,0.05187068491076683
76,0.76,0.05228731482656824
77,0.77,0.053237008410671166
78,0.78,0.05345038298007811
79,0.79,0.05377204941949993
80,0.8,0.05387970117008953
81,0.81,0.05409565165979882
82,0.8200000000000001,0.055743110077441226
83,0.8300000000000001,0.05596652913244195
84,0.84,0.05767096427087635
85,0.85,0.057786421656804025
86,0.86,0.05930857132613842
87,0.87,0.06002456177152037
88,0.88,0.06111478683647312
89,0.89,0.061359735636470215
90,0.9,0.062224813640200376
91,0.91,0.06373627465409604
92,0.92,0.06502383324391461
93,0.93,0.06594056939465015
94,0.9400000000000001,0.0676775071219228
95,0.9500000000000001,0.06904468391575412
96,0.96,0.06973859475784315
97,0.97,0.07258468176879627
98,0.98,0.07615371935634636
99,0.99,0.08365941320808544
100,1.0,0.09719837585163005
