,cdf,End to End Latency
0,0.0,0.48046507191693005
1,0.01,0.6446803629510409
2,0.02,0.87022755302356
3,0.03,0.8949382683468082
4,0.04,1.1699950901327383
5,0.05,1.1960202175199421
6,0.06,1.3086546040614937
7,0.07,1.4035428020413006
8,0.08,1.4347629161465432
9,0.09,1.4491825280105957
10,0.1,1.463747059431719
11,0.11,1.5204398069247007
12,0.12,1.5480555285283155
13,0.13,1.6536743116113255
14,0.14,1.6972336761547013
15,0.15,1.7594472343604337
16,0.16,1.78068779674101
17,0.17,1.809407959671299
18,0.18,1.8202970456497094
19,0.19,1.8312516625620425
20,0.2,1.8983777651717124
21,0.21,1.9367275528167036
22,0.22,1.9561919948396675
23,0.23,1.9957097077897805
24,0.24,2.0482786121223775
25,0.25,2.060605230780113
26,0.26,2.081314664581684
27,0.27,2.081314664581684
28,0.28,2.102232231722904
29,0.29,2.1233600239793136
30,0.3,2.1361384854316605
31,0.31,2.148993848151454
32,0.32,2.166254756264647
33,0.33,2.188025985805405
34,0.34,2.2456606850184615
35,0.35000000000000003,2.323326002985665
36,0.36,2.3702603173667263
37,0.37,2.4133113140285993
38,0.38,2.4278347133817784
39,0.39,2.491786204064496
40,0.4,2.511800450612049
41,0.41000000000000003,2.526916561338285
42,0.42,2.6300420175933152
43,0.43,2.6885441250968594
44,0.44,2.7373761049881793
45,0.45,2.759362951279105
46,0.46,2.7759689025580943
47,0.47000000000000003,2.8094812122709563
48,0.48,2.8490905810763882
49,0.49,2.8892583811289523
50,0.5,2.9299924854513
51,0.51,2.977249428370039
52,0.52,3.1049570341804045
53,0.53,3.1424409849835615
54,0.54,3.167681348114238
55,0.55,3.212340788521787
56,0.56,3.225215889001734
57,0.5700000000000001,3.3167981325335942
58,0.58,3.3501325191171283
59,0.59,3.3702937441436616
60,0.6,3.431508330434275
61,0.61,3.431508330434275
62,0.62,3.4659955740591792
63,0.63,3.5148607867437427
64,0.64,3.5644149238541125
65,0.65,3.5858657085492496
66,0.66,3.643701027904027
67,0.67,3.695071614473752
68,0.68,3.8152261659959645
69,0.6900000000000001,3.8381863422937177
70,0.7000000000000001,3.9157228757852773
71,0.71,3.9709285524950624
72,0.72,4.018866765122815
73,0.73,4.1578577388097075
74,0.74,4.182879884955302
75,0.75,4.28448340133504
76,0.76,4.353586509461949
77,0.77,4.388554900259019
78,0.78,4.441534820485737
79,0.79,4.477209619873319
80,0.8,4.641325584103023
81,0.81,4.678605120523999
82,0.8200000000000001,4.830741738879134
83,0.8300000000000001,4.948082030948682
84,0.84,5.129458227853169
85,0.85,5.191382550071836
86,0.86,5.370924534811798
87,0.87,5.468476543139826
88,0.88,5.534493593763969
89,0.89,5.601307621560588
90,0.9,5.771892892424462
91,0.91,5.9476732599696325
92,0.92,6.079972066651474
93,0.93,6.22765657073782
94,0.9400000000000001,6.430164494903704
95,0.9500000000000001,6.652549280552659
96,0.96,6.9102108035028165
97,0.97,7.1349136960709965
98,0.98,7.264505008663007
99,0.99,8.890650583404684
100,1.0,9.865070273830627
