,cdf,Output Throughput
0,0.0,45.8328358867911
1,0.01,107.01842946992822
2,0.02,128.6378534755621
3,0.03,138.79543303621298
4,0.04,150.0548914768056
5,0.05,157.7483729085478
6,0.06,161.90361607426667
7,0.07,163.8581639514108
8,0.08,172.94977210121453
9,0.09,177.50543467500754
10,0.1,178.57366913782164
11,0.11,180.00798859717014
12,0.12,182.9112817913652
13,0.13,185.11944036249332
14,0.14,185.86140130386502
15,0.15,186.60633603360526
16,0.16,188.10517458188053
17,0.17,188.4817615179803
18,0.18,189.237198682945
19,0.19,190.37603534814156
20,0.2,191.90515245376974
21,0.21,193.83383194635599
22,0.22,194.61072027390824
23,0.23,195.00033132550766
24,0.24,195.7818949965882
25,0.25,196.17385074232715
26,0.26,197.35443244366823
27,0.27,197.74953641252444
28,0.28,199.3378781289882
29,0.29,199.73695296007733
30,0.3,200.93897754619834
31,0.31,202.14823596203493
32,0.32,202.55293713513214
33,0.33,204.5886286786917
34,0.34,204.5886286786917
35,0.35000000000000003,205.81985083397174
36,0.36,206.2319025873931
37,0.37,207.47301402760866
38,0.38,208.3045683608312
39,0.39,209.13945557381334
40,0.4,209.55815318256975
41,0.41000000000000003,210.81928212548445
42,0.42,211.66424834145215
43,0.43,212.51260119216653
44,0.44,212.93805184520394
45,0.45,213.36435425130034
46,0.46,214.21952114692994
47,0.47000000000000003,215.07811556175292
48,0.48,215.5087023796944
49,0.49,215.5087023796944
50,0.5,215.9401512333074
51,0.51,215.9401512333074
52,0.52,216.37246384838897
53,0.53,216.8056419541916
54,0.54,217.23968728342925
55,0.55,218.98457561057066
56,0.56,219.42298316935046
57,0.5700000000000001,219.86226842094075
58,0.58,220.30243312248422
59,0.59,220.74347903464135
60,0.6,221.6282215510703
61,0.61,222.07192169431573
62,0.62,222.51651012613604
63,0.63,222.9619886248871
64,0.64,223.40835897248448
65,0.65,223.40835897248448
66,0.66,224.30378235972555
67,0.67,224.30378235972555
68,0.68,225.2027946146621
69,0.6900000000000001,225.2027946146621
70,0.7000000000000001,225.65365106033698
71,0.71,226.10541012151884
72,0.72,227.0116433221731
73,0.73,227.46612108658186
74,0.74,227.92150871638486
75,0.75,228.37780803313441
76,0.76,229.75219437533067
77,0.77,230.21215872843447
78,0.78,230.673043931094
79,0.79,231.59758426294178
80,0.8,233.45779648487934
81,0.81,233.92517946082506
82,0.8200000000000001,234.86275439095374
83,0.8300000000000001,235.33295009544
84,0.84,235.80408713266817
85,0.85,237.22316510517507
86,0.86,237.6980863566369
87,0.87,238.17395840139497
88,0.88,239.1285624885707
89,0.89,240.08699264039853
90,0.9,241.0492641917914
91,0.91,241.5318453012845
92,0.92,242.01539253912478
93,0.93,242.49990783950344
94,0.9400000000000001,243.9592815159079
95,0.9500000000000001,245.42743775864946
96,0.96,246.90442942154698
97,0.97,248.39030967649518
98,0.98,251.3889502520007
99,0.99,255.44352490754994
100,1.0,258.010775873476
