,cdf,Output Throughput
0,0.0,25.971520847532872
1,0.01,48.95986089487216
2,0.02,56.99712612291374
3,0.03,59.68023317648563
4,0.04,61.99172297111608
5,0.05,62.86571102532425
6,0.06,64.78025760405994
7,0.07,65.17010766025308
8,0.08,66.22121617776664
9,0.09,67.1548335882953
10,0.1,67.69422713421983
11,0.11,68.51145167279597
12,0.12,68.92375619692676
13,0.13,69.33854198537861
14,0.14,69.61645169482934
15,0.15,70.03540615115575
16,0.16,70.03540615115575
17,0.17,70.31610890055644
18,0.18,70.45688189134836
19,0.19,70.59793670994965
20,0.2,70.7392739205802
21,0.21,71.02279778045839
22,0.22,71.30745800737382
23,0.23,71.45021568106228
24,0.24,71.45021568106228
25,0.25,71.59325915589925
26,0.26,71.73658900405921
27,0.27,71.8802057988621
28,0.28,72.02411011477574
29,0.29,72.16830252741794
30,0.3,72.31278361355892
31,0.31,72.45755395112361
32,0.32,72.60261411919393
33,0.33,72.8936062689781
34,0.34,73.03953941466173
35,0.35000000000000003,73.1857647187952
36,0.36,73.1857647187952
37,0.37,73.33228276628029
38,0.38,73.62619943676972
39,0.39,73.62619943676972
40,0.4,73.77359923544194
41,0.41000000000000003,73.92129412880615
42,0.42,74.06928470764261
43,0.43,74.21757156391418
44,0.44,74.36615529076886
45,0.45,74.51503648254217
46,0.46,74.6642157347595
47,0.47000000000000003,74.81369364413838
48,0.48,74.96347080859108
49,0.49,74.96347080859108
50,0.5,75.26392530035449
51,0.51,75.41460382948434
52,0.52,75.41460382948434
53,0.53,75.71686646781632
54,0.54,76.02034057843467
55,0.55,76.325031016935
56,0.56,76.325031016935
57,0.5700000000000001,76.47783388183377
58,0.58,76.47783388183377
59,0.59,76.63094265837398
60,0.6,76.93808039734769
61,0.61,76.93808039734769
62,0.62,77.09211058833333
63,0.63,77.24644914806974
64,0.64,77.40109669391174
65,0.65,77.5560538444501
66,0.66,77.71132121951409
67,0.67,78.02278912874269
68,0.68,78.17899090878018
69,0.6900000000000001,78.4923332437429
70,0.7000000000000001,78.64947505203868
71,0.71,78.96470309310095
72,0.72,79.28119457193951
73,0.73,79.43991568219364
74,0.74,79.59895455242828
75,0.75,79.91798811873706
76,0.76,80.07798409094674
77,0.77,80.39893761340188
78,0.78,80.88278148043352
79,0.79,81.20696064049625
80,0.8,81.53243911452779
81,0.81,81.85922211019425
82,0.8200000000000001,82.18731485603398
83,0.8300000000000001,83.01331137924744
84,0.84,83.34602972874508
85,0.85,83.68008161738547
86,0.86,83.68008161738547
87,0.87,84.35220741288022
88,0.88,84.85984220805071
89,0.89,85.1999614752981
90,0.9,85.54144394465554
91,0.91,86.05623561054385
92,0.92,86.40115003692432
93,0.93,86.92111544680155
94,0.9400000000000001,87.44421002830843
95,0.9500000000000001,87.7946874728333
96,0.96,88.32303924404637
97,0.97,89.38930084488781
98,0.98,91.0128771517113
99,0.99,92.29601889382377
100,1.0,95.67920874227033
