,cdf,Time per Output Token
0,0.0,0.010620151316613502
1,0.01,0.011643560665779715
2,0.02,0.01385648497995479
3,0.03,0.013939873834026525
4,0.04,0.01405184013005181
5,0.05,0.014108160074140246
6,0.06,0.014193063518509087
7,0.07,0.014249949487635409
8,0.08,0.014364406338656776
9,0.09,0.014479782517199776
10,0.1,0.014566922399577159
11,0.11,0.014920757694717035
12,0.12,0.014980560270845588
13,0.13,0.015405943676541549
14,0.14,0.0156544213789748
15,0.15,0.01584340613926675
16,0.16,0.016163464281624563
17,0.17,0.01629329065222864
18,0.18,0.01658922540519253
19,0.19,0.016722471526689982
20,0.2,0.016992183099781375
21,0.21,0.016992183099781375
22,0.22,0.017162957436268847
23,0.23,0.017266244767447207
24,0.24,0.0174397734704088
25,0.25,0.017474687931811023
26,0.26,0.017509672292034872
27,0.27,0.017579851268977924
28,0.28,0.01772105418477893
29,0.29,0.017756531770734444
30,0.3,0.017970893823414057
31,0.31,0.018224255817118045
32,0.32,0.018297298853416077
33,0.33,0.018555262656577566
34,0.34,0.01870430016266761
35,0.35000000000000003,0.018854534751150547
36,0.36,0.01900597603709771
37,0.37,0.019196989335858235
38,0.38,0.019273931099787766
39,0.39,0.019467637392601538
40,0.4,0.019584794375487293
41,0.41000000000000003,0.019781624897208798
42,0.42,0.01990067146884956
43,0.43,0.02006051541717455
44,0.44,0.020181240362580743
45,0.45,0.020262127016452143
46,0.46,0.020547791878089864
47,0.47000000000000003,0.020671449271786557
48,0.48,0.020671449271786557
49,0.49,0.02087920086043729
50,0.5,0.02104690444313434
51,0.51,0.021089040387965444
52,0.52,0.021173565515246733
53,0.53,0.02142917900018838
54,0.54,0.021558140615136834
55,0.55,0.021731297501820922
56,0.56,0.021774803602925667
57,0.5700000000000001,0.02190584519988998
58,0.58,0.02208179488046369
59,0.59,0.022348372776335664
60,0.6,0.022663450498027784
61,0.61,0.022708822771297113
62,0.62,0.02307508635278533
63,0.63,0.023260427481417243
64,0.64,0.024064880490925433
65,0.65,0.024064880490925433
66,0.66,0.024258171733367175
67,0.67,0.024355398777161173
68,0.68,0.024501970494117235
69,0.6900000000000001,0.024649424285245334
70,0.7000000000000001,0.024748219473968578
71,0.71,0.02550191521924695
72,0.72,0.02580978180965111
73,0.73,0.02606917451614132
74,0.74,0.02606917451614132
75,0.75,0.026226059800731324
76,0.76,0.026436709825988915
77,0.77,0.026755861530700437
78,0.78,0.026809426819050193
79,0.79,0.02702476249964745
80,0.8,0.027133078072476113
81,0.81,0.02773662061654186
82,0.8200000000000001,0.03028806114691645
83,0.8300000000000001,0.030715076276659904
84,0.84,0.031148111663696996
85,0.85,0.03139829604360529
86,0.86,0.032549227554047225
87,0.87,0.03314041860446005
88,0.88,0.03414969494958049
89,0.89,0.034700484821205746
90,0.9,0.03597246089764227
91,0.91,0.03796837926251835
92,0.92,0.038503675078196
93,0.93,0.039281501172607196
94,0.9400000000000001,0.03959701365435389
95,0.9500000000000001,0.0412955074932817
96,0.96,0.04229858883613699
97,0.97,0.04509420499855417
98,0.98,0.046747171815577804
99,0.99,0.05228731482656824
100,1.0,0.0624742114409649
